0,0.0267261216412022*sqrt(15)*aF*(chi + 1.3228756555323),-0.0543209869662553*sqrt(15)*aF*(chi + 1.3228756555323),aF*(-0.0253762923115028*sqrt(15)*(chi + 1.3228756555323) + 0.278886678317628*sqrt(15)),0.0780809186288925*sqrt(15)*aF*(chi + 1.3228756555323),0,0.00238577634102924*sqrt(858)*aF*(chi + 1.3228756555323),0.00526099239323593*sqrt(858)*aF*(chi + 1.3228756555323),-0.00375377283710699*sqrt(858)*aF*(chi + 1.3228756555323),-0.00161221924333545*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00704762681396564*sqrt(858)*(chi + 1.3228756555323) + 0.0221517640056762*sqrt(858)),-0.00943434756349224*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.00216020003965365*sqrt(715) + 0.00203665614240141*sqrt(1430))*(chi + 1.3228756555323),aF*(0.000217108148510915*sqrt(715) + 0.000204691545828029*sqrt(1430))*(chi + 1.3228756555323),0,aF*(chi + 1.3228756555323)*(0.000319972102662032*sqrt(1430) + 0.00179604297975866*sqrt(715) + 0.00946900539103821*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.00570638800927358*sqrt(1430) - 0.00246926756143012*sqrt(715) + 0.00444858467727791*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.016346165074019*sqrt(130) + 1.77051415924574e-5*sqrt(715) + 0.000908106980531342*sqrt(1430)),aF*(chi + 1.3228756555323)*(-0.0115015739062826*sqrt(130) - 0.00220898567551999*sqrt(715) + 0.00465675840530284*sqrt(1430)),aF*((chi + 1.3228756555323)*(-0.00582825080302149*sqrt(715) + 0.000957357521812513*sqrt(1430) + 0.00498959289990083*sqrt(130)) + 0.0257911464335427*sqrt(715)),0,0,0,0,0,0,0,0,0,0
0,0,-0.0206582812207164*sqrt(15)*aF*(chi + 1.3228756555323),0.130654379422747*sqrt(15)*aF*(chi + 1.3228756555323),aF*(-0.130654366526711*sqrt(15)*(chi + 1.3228756555323) - 0.166666668343733*sqrt(15)),0,0,0,0.00451779114184758*sqrt(858)*aF*(chi + 1.3228756555323),-0.000489049750285724*sqrt(858)*aF*(chi + 1.3228756555323),-0.00943434658598077*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00197333485533345*sqrt(858)*(chi + 1.3228756555323) + 0.01409657759875*sqrt(858)),0,aF*(0.00181645865226252*sqrt(715) + 0.00171257312963875*sqrt(1430))*(chi + 1.3228756555323),0,0,0,aF*(-0.00232696429206015*sqrt(715) + 0.00884324061299544*sqrt(130))*(chi + 1.3228756555323),aF*(-0.0264415784979038*sqrt(130) + 0.000311832801323214*sqrt(715))*(chi + 1.3228756555323),0.0120827797725046*sqrt(715)*aF*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,aF*(-0.00249498431701749*sqrt(1430) - 0.00264633016816112*sqrt(715))*(chi + 1.3228756555323),aF*((0.00111584345649325*sqrt(715) + 0.00105202717402114*sqrt(1430))*(chi + 1.3228756555323) + 0.005422310876523*sqrt(1430)),aF*((-0.00189143091144885*sqrt(1430) - 0.00200616474021157*sqrt(715))*(chi + 1.3228756555323) - 0.0188303010572805*sqrt(1430)),aF*(-0.00123973064976379*sqrt(1430) - 0.0013149327135327*sqrt(715))*(chi + 1.3228756555323),aF*(0.0011880892366723*sqrt(715) + 0.00112014156889073*sqrt(1430))*(chi + 1.3228756555323),aF*(0.00216019963843673*sqrt(715) + 0.00203665641214718*sqrt(1430))*(chi + 1.3228756555323),0,-1.72509238447957e-10*sqrt(858)*aF*(chi + 1.3228756555323),2.67259966327954e-11*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00187679131487823*sqrt(39) + 0.00848810866889108*sqrt(429))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.00131403502978923*sqrt(429) + 4.64984659250836e-5*sqrt(1001) + 0.000316718899244728*sqrt(39)) - 0.00610522240595788*sqrt(858)),aF*((chi + 1.3228756555323)*(-0.00763728329391913*sqrt(429) - 0.000829251187307556*sqrt(1001) + 0.00122186930143464*sqrt(39)) - 0.0267560431733725*sqrt(858)),aF*(chi + 1.3228756555323)*(-0.000588821437764968*sqrt(429) + 0.000950226241794659*sqrt(39) + 0.00145676324125314*sqrt(1001)),aF*(chi + 1.3228756555323)*(-0.00923533670864751*sqrt(429) - 0.000988822761907368*sqrt(1001) + 0.00148538697260515*sqrt(39)),aF*(chi + 1.3228756555323)*(-0.00153035278730996*sqrt(1001) - 0.000949361190723753*sqrt(39) + 0.000397560242513991*sqrt(429)),aF*((-0.00143757361895072*sqrt(1326) - 0.00147342972202335*sqrt(561))*(chi + 1.3228756555323) - 0.0220082752276693*sqrt(1547)),aF*(0.00375652276476176*sqrt(561) + 0.00366510971984683*sqrt(1326))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0
0,0,0,0,0,0,aF*(-0.00198899375388916*sqrt(1430) - 0.00210964585266015*sqrt(715))*(chi + 1.3228756555323),aF*(0.000805920637621636*sqrt(715) + 0.000759828787356583*sqrt(1430))*(chi + 1.3228756555323),aF*((0.00408632849864139*sqrt(715) + 0.00385262778363729*sqrt(1430))*(chi + 1.3228756555323) + 0.00938694116876841*sqrt(1430)),aF*((-0.00263366372329781*sqrt(1430) - 0.00279342236996027*sqrt(715))*(chi + 1.3228756555323) - 0.0120122985235219*sqrt(1430)),aF*(0.000217107951669839*sqrt(715) + 0.00020469173005514*sqrt(1430))*(chi + 1.3228756555323),aF*(0.00181645821289481*sqrt(715) + 0.00171257298072696*sqrt(1430))*(chi + 1.3228756555323),-5.67468541774752e-10*sqrt(858)*aF*(chi + 1.3228756555323),8.1735643145224e-10*sqrt(858)*aF*(chi + 1.3228756555323),0,aF*(chi + 1.3228756555323)*(-0.00173424398544553*sqrt(39) - 7.71089902534451e-5*sqrt(1001) + 0.00764710492274923*sqrt(429)),aF*(chi + 1.3228756555323)*(0.000547222933727681*sqrt(39) + 0.00102607020937821*sqrt(429) + 0.00137515766268027*sqrt(1001)),aF*((chi + 1.3228756555323)*(-0.0138031332409325*sqrt(429) - 0.00241576878584223*sqrt(1001) + 0.00169211683942226*sqrt(39)) - 0.0186765569344293*sqrt(858)),aF*((chi + 1.3228756555323)*(0.000136092771166902*sqrt(39) + 0.00163977720970722*sqrt(1001) + 0.00355916626954202*sqrt(429)) + 0.00921872461511716*sqrt(858)),aF*(chi + 1.3228756555323)*(-0.000659278847021334*sqrt(429) + 0.00157433768441973*sqrt(39) + 0.00253780325465231*sqrt(1001)),aF*(0.00244340702030226*sqrt(561) + 0.00238394724586221*sqrt(1326))*(chi + 1.3228756555323),aF*((-0.00607789825420799*sqrt(1326) - 0.00622948889801117*sqrt(561))*(chi + 1.3228756555323) - 0.0143151400456852*sqrt(1547)),0,0,0,0,0,0,0,0
0,0,0,0,0,aF*((-0.0187390186139341*sqrt(130) - 0.0069249652096226*sqrt(715))*(chi + 1.3228756555323) + 0.0665924558942283*sqrt(715)),aF*(0.00213035752218692*sqrt(715) + 0.0116286505873489*sqrt(130))*(chi + 1.3228756555323),aF*(-0.00527340290573933*sqrt(130) + 0.00557660865835679*sqrt(715))*(chi + 1.3228756555323),0,0,0,0,aF*(-0.00187679131830698*sqrt(39) + 0.00848810800366624*sqrt(429))*(chi + 1.3228756555323),0,aF*(-0.00898812653784383*sqrt(858)*(chi + 1.3228756555323) + 0.132693796683621*sqrt(39)),0.00123362731858918*sqrt(858)*aF*(chi + 1.3228756555323),-0.00579256087444467*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,-0.00216896092074181*sqrt(7293)*aF*(chi + 1.3228756555323),0,aF*((-0.0110306134995338*sqrt(374) - 0.00201906205924363*sqrt(2431))*(chi + 1.3228756555323) + 0.338793595900528*sqrt(17)),aF*(0.000504372281789043*sqrt(374) + 0.00114295259701622*sqrt(2431))*(chi + 1.3228756555323),aF*(-0.00124304635564372*sqrt(374) + 0.00211994030302141*sqrt(2431))*(chi + 1.3228756555323),0,0,0,0,0
0,0,0,0,0,aF*(0.000768604273807034*sqrt(715) + 0.00722591565269313*sqrt(130))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.00655705968073831*sqrt(715) - 0.0150202915653242*sqrt(130) - 4.77882932142857e-6*sqrt(1430)) - 0.047204721712546*sqrt(715)),aF*((chi + 1.3228756555323)*(-0.000307029697845096*sqrt(715) + 0.000235719578618387*sqrt(130) + 0.000372507559212857*sqrt(1430)) - 0.00331083211830276*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.000236563666575179*sqrt(1430) + 0.00282126544680238*sqrt(715) + 0.0127196411639123*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.00502029115644614*sqrt(130) - 0.000210106204629457*sqrt(1430) + 0.00628233228027629*sqrt(715)),aF*(chi + 1.3228756555323)*(0.000319972092171669*sqrt(1430) + 0.00179604307115812*sqrt(715) + 0.00946900866962331*sqrt(130)),0,aF*((chi + 1.3228756555323)*(-0.00131403442474741*sqrt(429) + 4.64983002581389e-5*sqrt(1001) + 0.000316718282230299*sqrt(39)) - 0.006105223712731*sqrt(858)),aF*(chi + 1.3228756555323)*(-0.00173424402849789*sqrt(39) - 7.7108730582432e-5*sqrt(1001) + 0.00764710542790237*sqrt(429)),0.00123362769932959*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.0104139319334744*sqrt(858)*(chi + 1.3228756555323) - 0.0963203828830424*sqrt(39)),aF*(0.00276591243377096*sqrt(858)*(chi + 1.3228756555323) + 0.0343331860762279*sqrt(39)),-0.00313379305145036*sqrt(858)*aF*(chi + 1.3228756555323),-0.000435396328885865*sqrt(858)*aF*(chi + 1.3228756555323),0.000957478470735928*sqrt(858)*aF*(chi + 1.3228756555323),aF*((0.000431266119387955*sqrt(1547) + 0.00175717335251645*sqrt(7293))*(chi + 1.3228756555323) + 0.00812927770027425*sqrt(1326)),aF*(-0.000708947268113981*sqrt(7293) + 0.000169156472196612*sqrt(1547))*(chi + 1.3228756555323),aF*(0.00425349290628385*sqrt(374) + 0.00205624923755172*sqrt(2431))*(chi + 1.3228756555323),aF*((-0.00951341680767353*sqrt(374) - 0.0016496294880184*sqrt(2431))*(chi + 1.3228756555323) - 0.21859186950112*sqrt(17)),aF*((-0.00248149762708268*sqrt(2431) + 0.000837101319793693*sqrt(374))*(chi + 1.3228756555323) - 0.0469737536579247*sqrt(17)),aF*(-0.000517220979831055*sqrt(374) + 0.00144276165901228*sqrt(2431))*(chi + 1.3228756555323),0,0,0,0
0,0,0,0,0,aF*(-0.0016360075108101*sqrt(715) + 0.0181255055306223*sqrt(130))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.0115244743558355*sqrt(130) + 8.5225722283752e-5*sqrt(1430) + 0.000803159111707025*sqrt(715)) - 0.00923436967523058*sqrt(715)),aF*((chi + 1.3228756555323)*(-0.00664330605985794*sqrt(1430) + 0.00213684527061466*sqrt(130) + 0.00567850902334024*sqrt(715)) - 0.0302517463158793*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.00452145412886669*sqrt(130) + 0.00111897973219652*sqrt(715) + 0.00421888039808363*sqrt(1430)),aF*(chi + 1.3228756555323)*(-0.00187756007603192*sqrt(715) + 0.00345024345177304*sqrt(130) + 0.00374703757791674*sqrt(1430)),aF*(chi + 1.3228756555323)*(-0.00570638765935707*sqrt(1430) - 0.00246926724723671*sqrt(715) + 0.00444858589052407*sqrt(130)),0,aF*((chi + 1.3228756555323)*(-0.00763728060356537*sqrt(429) - 0.000829250952343468*sqrt(1001) + 0.00122186926255946*sqrt(39)) - 0.0267560421501457*sqrt(858)),aF*(chi + 1.3228756555323)*(0.000547223126494715*sqrt(39) + 0.00102607095343915*sqrt(429) + 0.00137515754155519*sqrt(1001)),-0.00579256148616595*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.00276591236127533*sqrt(858)*(chi + 1.3228756555323) + 0.0343331860762279*sqrt(39)),aF*(-0.00355795522722942*sqrt(858)*(chi + 1.3228756555323) - 0.0409888344420877*sqrt(39)),-0.00134101664330073*sqrt(858)*aF*(chi + 1.3228756555323),-0.00412294424947264*sqrt(858)*aF*(chi + 1.3228756555323),0.00266189209871907*sqrt(858)*aF*(chi + 1.3228756555323),aF*((-0.00769120720770203*sqrt(1547) + 0.000421570051488096*sqrt(7293))*(chi + 1.3228756555323) - 0.0218154452474322*sqrt(1326)),aF*(-0.00301673936277307*sqrt(1547) - 0.000851615711240908*sqrt(7293))*(chi + 1.3228756555323),aF*(-0.00147578570103973*sqrt(2431) + 0.0106694726181278*sqrt(374))*(chi + 1.3228756555323),aF*((0.000359535252560478*sqrt(374) + 0.000353545188693979*sqrt(2431))*(chi + 1.3228756555323) - 0.0371234555377951*sqrt(17)),aF*((-0.00605924639152397*sqrt(374) + 0.00122950314524755*sqrt(2431))*(chi + 1.3228756555323) - 0.183673582227007*sqrt(17)),aF*(0.00236513755121671*sqrt(374) + 0.00143160006476221*sqrt(2431))*(chi + 1.3228756555323),0,0,0,0
0,0,0,0,0,0,aF*(chi + 1.3228756555323)*(-0.000545807318416011*sqrt(715) - 1.3562699409078e-5*sqrt(1430) + 0.0153113123547793*sqrt(130)),aF*(chi + 1.3228756555323)*(0.000279108661178498*sqrt(715) + 0.00105720621378104*sqrt(1430) + 0.00440813915558696*sqrt(130)),aF*((chi + 1.3228756555323)*(-0.0174488486139131*sqrt(130) - 0.00345523313645003*sqrt(715) - 0.000671386585514083*sqrt(1430)) - 0.0308503964834563*sqrt(715)),aF*((chi + 1.3228756555323)*(-0.000596298194746932*sqrt(1430) + 0.00335521792477677*sqrt(130) + 0.00639163982729528*sqrt(715)) - 0.0166991670271801*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.0163461661539188*sqrt(130) + 1.77051530738145e-5*sqrt(715) + 0.000908106361103699*sqrt(1430)),aF*(-0.00232696430583469*sqrt(715) + 0.00884324100302161*sqrt(130))*(chi + 1.3228756555323),aF*(chi + 1.3228756555323)*(-0.000588821761120067*sqrt(429) + 0.000950226608415605*sqrt(39) + 0.00145676292731737*sqrt(1001)),aF*((chi + 1.3228756555323)*(-0.013803133960451*sqrt(429) - 0.00241576873695137*sqrt(1001) + 0.00169211711495619*sqrt(39)) - 0.0186765578751759*sqrt(858)),0,-0.00313379342740841*sqrt(858)*aF*(chi + 1.3228756555323),-0.00134101692200941*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00293021411982568*sqrt(858)*(chi + 1.3228756555323) + 0.0174575754638659*sqrt(39)),aF*(-0.00112189538176198*sqrt(858)*(chi + 1.3228756555323) + 0.0188858456305175*sqrt(39)),-0.00234335347899094*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.000654401255732242*sqrt(7293) + 0.00122396770195381*sqrt(1547))*(chi + 1.3228756555323),aF*((0.000480079582506808*sqrt(1547) + 0.00212072891797825*sqrt(7293))*(chi + 1.3228756555323) + 0.00574475749473395*sqrt(1326)),0,aF*(0.000434274761563301*sqrt(2431) + 0.0121566142434952*sqrt(374))*(chi + 1.3228756555323),aF*(0.000288409005927574*sqrt(2431) + 0.00856846393933003*sqrt(374))*(chi + 1.3228756555323),aF*((-0.00826158400641246*sqrt(374) - 0.00129020080558822*sqrt(2431))*(chi + 1.3228756555323) - 0.160285598088382*sqrt(17)),0,0,0,0
0,0,0,0,0,0,aF*(chi + 1.3228756555323)*(-0.000235081289356828*sqrt(715) - 6.95493645562597e-5*sqrt(1430) + 0.00128439825034987*sqrt(130)),aF*(chi + 1.3228756555323)*(0.00740480120792624*sqrt(130) + 0.00418871744161543*sqrt(715) + 0.00542134114718973*sqrt(1430)),aF*((chi + 1.3228756555323)*(-0.00344286258846428*sqrt(1430) + 0.00180621495504858*sqrt(715) + 0.0162523613147476*sqrt(130)) + 0.00163205303527518*sqrt(715)),aF*((chi + 1.3228756555323)*(-0.00305781019543461*sqrt(1430) - 0.00207014940053028*sqrt(715) - 0.00302461046360892*sqrt(130)) - 0.0208768821725754*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.0115015741695359*sqrt(130) - 0.00220898578685303*sqrt(715) + 0.00465675883976204*sqrt(1430)),aF*(-0.0264415796640948*sqrt(130) + 0.000311832693117527*sqrt(715))*(chi + 1.3228756555323),aF*(chi + 1.3228756555323)*(-0.00923533545454153*sqrt(429) - 0.000988822376892017*sqrt(1001) + 0.00148538718290559*sqrt(39)),aF*((chi + 1.3228756555323)*(0.000136093196958409*sqrt(39) + 0.0016397768914209*sqrt(1001) + 0.00355916635516172*sqrt(429)) + 0.00921872297122581*sqrt(858)),0,-0.000435395629582367*sqrt(858)*aF*(chi + 1.3228756555323),-0.00412294483626504*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00112189533677542*sqrt(858)*(chi + 1.3228756555323) + 0.0188858456305175*sqrt(39)),aF*(0.00157063205789733*sqrt(858)*(chi + 1.3228756555323) + 0.08754359133104*sqrt(39)),0.000756022787742941*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00137434980069516*sqrt(7293) + 0.00627649211566941*sqrt(1547))*(chi + 1.3228756555323),aF*((-0.00215280165767748*sqrt(7293) + 0.00246184250588302*sqrt(1547))*(chi + 1.3228756555323) - 0.0171770088637607*sqrt(1326)),0,aF*(-0.000294777212809693*sqrt(2431) + 0.000579140011191799*sqrt(374))*(chi + 1.3228756555323),aF*(-0.000195766391329081*sqrt(2431) + 0.00407884328361098*sqrt(374))*(chi + 1.3228756555323),aF*((0.000875763067756998*sqrt(2431) + 0.0167739968594045*sqrt(374))*(chi + 1.3228756555323) - 0.0211094882586669*sqrt(17)),0,0,0,0
0,0,0,0,0,0,aF*(chi + 1.3228756555323)*(-1.42982762142857e-5*sqrt(1430) + 0.000501179438955339*sqrt(715) + 0.00298584467102623*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.00481905194493657*sqrt(130) - 0.000191459087527926*sqrt(715) + 0.00111454408920857*sqrt(1430)),aF*(chi + 1.3228756555323)*(-0.0124746993871618*sqrt(130) - 0.000707799425225121*sqrt(1430) - 0.00027144083647359*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.000628638594531171*sqrt(1430) - 0.000437962664099027*sqrt(715) + 0.00796661977034602*sqrt(130)),aF*((chi + 1.3228756555323)*(-0.00582825134358135*sqrt(715) + 0.000957357764216144*sqrt(1430) + 0.00498959483608748*sqrt(130)) + 0.0257911450953983*sqrt(715)),0.0120827803054089*sqrt(715)*aF*(chi + 1.3228756555323),aF*(chi + 1.3228756555323)*(-0.00153035240423893*sqrt(1001) - 0.000949361440634319*sqrt(39) + 0.000397560337828393*sqrt(429)),aF*(chi + 1.3228756555323)*(-0.000659279008170947*sqrt(429) + 0.00157433770534806*sqrt(39) + 0.0025378031149425*sqrt(1001)),0,0.000957477985426222*sqrt(858)*aF*(chi + 1.3228756555323),0.00266189251708646*sqrt(858)*aF*(chi + 1.3228756555323),-0.00234335393353639*sqrt(858)*aF*(chi + 1.3228756555323),0.000756022893515638*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.0125007260955427*sqrt(858)*(chi + 1.3228756555323) + 0.0634622524716344*sqrt(39)),aF*(0.00129034993344955*sqrt(1547) + 0.0013866796268337*sqrt(7293))*(chi + 1.3228756555323),aF*(0.000506116833270429*sqrt(1547) + 0.000543900187309933*sqrt(7293))*(chi + 1.3228756555323),0,aF*(0.00159674378650131*sqrt(2431) + 0.00463582314378449*sqrt(374))*(chi + 1.3228756555323),aF*(-0.0133846417766141*sqrt(374) + 0.00106042378914242*sqrt(2431))*(chi + 1.3228756555323),aF*(-0.00474381728343126*sqrt(2431) + 0.00449220868355364*sqrt(374))*(chi + 1.3228756555323),0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,aF*((-0.00143757472190572*sqrt(1326) - 0.0014734288554344*sqrt(561))*(chi + 1.3228756555323) - 0.0220082757239094*sqrt(1547)),aF*(0.00244340606033628*sqrt(561) + 0.00238394744835005*sqrt(1326))*(chi + 1.3228756555323),-0.00216896123290088*sqrt(7293)*aF*(chi + 1.3228756555323),aF*((0.000431266076394494*sqrt(1547) + 0.00175717325079314*sqrt(7293))*(chi + 1.3228756555323) + 0.00812928135738052*sqrt(1326)),aF*((-0.00769120666042374*sqrt(1547) + 0.000421569798326667*sqrt(7293))*(chi + 1.3228756555323) - 0.0218154427515315*sqrt(1326)),aF*(-0.000654401317112178*sqrt(7293) + 0.00122396837468629*sqrt(1547))*(chi + 1.3228756555323),aF*(-0.00137435004267457*sqrt(7293) + 0.00627649069860723*sqrt(1547))*(chi + 1.3228756555323),aF*(0.00129034943579108*sqrt(1547) + 0.00138667977316019*sqrt(7293))*(chi + 1.3228756555323),aF*(-0.00361006509554172*sqrt(858)*(chi + 1.3228756555323) - 0.0631359816867314*sqrt(14)),-0.00268192973944465*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.000664256571876654*sqrt(286) + 0.0711282163722492*sqrt(11))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.0225596911740901*sqrt(11) - 0.000102349341056078*sqrt(6006) - 0.000253320412405042*sqrt(286)) - 0.229653378556803*sqrt(2)),aF*((chi + 1.3228756555323)*(-0.0954696579013454*sqrt(11) - 0.000615955967063284*sqrt(286) + 0.000661602422681514*sqrt(6006)) - 0.513124241870886*sqrt(2)),aF*(chi + 1.3228756555323)*(-0.0164922206721296*sqrt(11) - 0.000505337318426837*sqrt(6006) - 0.000364541051303921*sqrt(286)),aF*((-0.000299089322123749*sqrt(95095) + 0.000505084930741764*sqrt(3705))*(chi + 1.3228756555323) - 0.0361365287852852*sqrt(285)),0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,aF*(0.00375652181352204*sqrt(561) + 0.00366511032783948*sqrt(1326))*(chi + 1.3228756555323),aF*((-0.00607789880873694*sqrt(1326) - 0.00622948853695354*sqrt(561))*(chi + 1.3228756555323) - 0.0143151420247954*sqrt(1547)),0,aF*(-0.000708946954658834*sqrt(7293) + 0.000169156462392399*sqrt(1547))*(chi + 1.3228756555323),aF*(-0.00301673927400692*sqrt(1547) - 0.000851615776436557*sqrt(7293))*(chi + 1.3228756555323),aF*((0.000480079866408782*sqrt(1547) + 0.00212072912663065*sqrt(7293))*(chi + 1.3228756555323) + 0.00574475741063795*sqrt(1326)),aF*((-0.00215280164219165*sqrt(7293) + 0.00246184205280272*sqrt(1547))*(chi + 1.3228756555323) - 0.0171770087928851*sqrt(1326)),aF*(0.000506116659193912*sqrt(1547) + 0.000543900388589179*sqrt(7293))*(chi + 1.3228756555323),-0.00268193021501063*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.0021756021335968*sqrt(858)*(chi + 1.3228756555323) + 0.048280449478766*sqrt(14)),0,aF*(chi + 1.3228756555323)*(0.00027372748358581*sqrt(286) + 0.000260940683263196*sqrt(6006) + 0.0176702666962764*sqrt(11)),aF*(chi + 1.3228756555323)*(-0.00168676208797974*sqrt(6006) + 0.000181786920225003*sqrt(286) + 0.0947104904272263*sqrt(11)),aF*((chi + 1.3228756555323)*(-0.144552376307439*sqrt(11) - 0.00081322575266113*sqrt(286) + 0.00128836261951547*sqrt(6006)) - 0.424533668584549*sqrt(2)),aF*(-0.0012877190110968*sqrt(3705) + 0.000762531260742912*sqrt(95095))*(chi + 1.3228756555323),0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,aF*((-0.0110306138906773*sqrt(374) - 0.00201906293919416*sqrt(2431))*(chi + 1.3228756555323) + 0.338793613636364*sqrt(17)),aF*(0.00425349351595699*sqrt(374) + 0.00205624976938669*sqrt(2431))*(chi + 1.3228756555323),aF*(-0.00147578614872762*sqrt(2431) + 0.0106694717879673*sqrt(374))*(chi + 1.3228756555323),0,0,0,aF*(0.000664256737813921*sqrt(286) + 0.0711282122502585*sqrt(11))*(chi + 1.3228756555323),0,aF*(-0.00273912382301883*sqrt(858)*(chi + 1.3228756555323) + 0.0771018636363636*sqrt(6)),2.98573888165193e-5*sqrt(858)*aF*(chi + 1.3228756555323),-0.00102263193655365*sqrt(858)*aF*(chi + 1.3228756555323),0,aF*(-0.00147365327629654*sqrt(3135) - 0.0015652705517294*sqrt(1235))*(chi + 1.3228756555323),aF*((-0.00156655411037377*sqrt(12597) - 0.00353594880131295*sqrt(77))*(chi + 1.3228756555323) + 0.00894529411764706*sqrt(10659)),aF*(-3.63040941055784e-5*sqrt(12597) + 0.00544926158563845*sqrt(77))*(chi + 1.3228756555323),0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,aF*(0.000504372224899835*sqrt(374) + 0.00114295274705978*sqrt(2431))*(chi + 1.3228756555323),aF*((-0.0095134165258544*sqrt(374) - 0.00164962932140062*sqrt(2431))*(chi + 1.3228756555323) - 0.218591840391043*sqrt(17)),aF*((0.000359534920391196*sqrt(374) + 0.000353544870675656*sqrt(2431))*(chi + 1.3228756555323) - 0.0371234511504995*sqrt(17)),aF*(0.000434274943470409*sqrt(2431) + 0.0121566140424693*sqrt(374))*(chi + 1.3228756555323),aF*(-0.000294777234400772*sqrt(2431) + 0.000579140421796466*sqrt(374))*(chi + 1.3228756555323),aF*(0.00159674404005086*sqrt(2431) + 0.00463582363379947*sqrt(374))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.0225596907067277*sqrt(11) - 0.000102349368882801*sqrt(6006) - 0.000253320405425494*sqrt(286)) - 0.229653399146225*sqrt(2)),aF*(chi + 1.3228756555323)*(0.000273727521427874*sqrt(286) + 0.000260940666813255*sqrt(6006) + 0.017670262248324*sqrt(11)),2.98574853767766e-5*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00353609935691582*sqrt(858)*(chi + 1.3228756555323) - 0.0541005575880727*sqrt(6)),aF*(0.00111721560721581*sqrt(858)*(chi + 1.3228756555323) + 0.0205905434035281*sqrt(6)),-0.000513394650994203*sqrt(858)*aF*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(0.000491788619648619*sqrt(13585) + 0.00224141053090222*sqrt(1235) + 0.00287802312693122*sqrt(3135)) + 0.0109269332917663*sqrt(1045)),aF*(0.00690565588901495*sqrt(77) + 0.000886796191001407*sqrt(12597))*(chi + 1.3228756555323),aF*((-0.0106423275545376*sqrt(77) - 0.000828196286858257*sqrt(12597))*(chi + 1.3228756555323) - 0.00449333786682171*sqrt(10659)),0
