aF*(0.0243328095088795*sqrt(858)*(chi + 1.3228756555323) - 0.550488223602551*sqrt(6)),0.00496432945069065*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.000275943475253282*sqrt(255255)*(chi + 1.3228756555323) + 0.0152783081992447*sqrt(1785))
0.00496433047071811*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.0196232345244263*sqrt(858)*(chi + 1.3228756555323) + 0.144865331302871*sqrt(6)),0.000436305018274602*sqrt(255255)*aF*(chi + 1.3228756555323)
aF*(-0.000275943559315532*sqrt(255255)*(chi + 1.3228756555323) + 0.0152783068274478*sqrt(1785)),0.000436305003166094*sqrt(255255)*aF*(chi + 1.3228756555323),aF*(-0.0174825179754574*sqrt(858)*(chi + 1.3228756555323) + 0.000842429008157372*sqrt(646646))
