-5.77777762332585*a1 + a2*(9.98050559938338*(1 - 0.73230624890808*chi)**2 + 1.59756907967954*(-0.755928946018455*chi - 1)**2 + 3.27255621677045*(-0.755928946018454*chi - 1)**2 + 19.5410367912268*(0.34138718292978*chi - 1)**2 + 21.4216723918999*(0.341387235628297*chi - 1)**2 + 0.0499119275285853*(0.755928946018455*chi + 1)**2) + 6*sqrt(323)*a4*(13.0256898162638 - 9.5387940487883*chi)/17 + 72*a5 + a6*(284.444409582426*(1 - 0.73230624890808*chi)**2 + 42.1538402927243*(-0.755928946018455*chi - 1)**2 + 42.4407430210172*(-0.755928946018454*chi - 1)**2 + 1.42248993456468*(0.755928946018454*chi + 1)**2),1.0996518489982*a1 + a2*(0.0588235294117647*(1.66914622685104 - 0.0613290507507957*chi)*(-2.04359950670311*chi - 2.70342803707535) + 0.0588235294117647*(13.0256898162638 - 9.5387940487883*chi)*(0.696318473537463*chi + 0.921142757140118) + 0.0588235294117647*(-10.4211638126829*chi - 34.7283574273671)*(0.696317976619447*chi + 0.921142099779372) + 0.0588235294117647*(-3.80342183715193*chi - 5.0314541560882)*(1.95053699022125*chi + 7.02763620425941) + 0.0588235294117647*(-3.67149205505329*chi - 4.85692745911024)*(0.77612447797454*chi + 4.60231652356781) + 0.0588235294117647*(-3.20718108299973*chi - 4.24270177758405)*(6.51476007580622*chi - 19.0831976005673) + 0.0588235294117647*(-2.60907747808083*chi - 3.45148507915072)*(5.67617938672699*chi + 28.3357437292752) + 0.0588235294117647*(-2.53907143175131*chi - 3.35887578472134)*(2.23015215606929*chi + 6.80944361722815) + 0.0588235294117647*(-1.04122577249584*chi - 1.37741222634756)*(6.22222159501146*chi - 18.2262894043427) + 0.0588235294117647*(-1.02626741982359*chi - 1.35762418575057)*(1.27136911964193*chi + 4.03741671918363) + 0.0588235294117647*(-0.938202659071692*chi - 1.24112545764161)*(5.80064471090351*chi + 28.4481840695004)) + 6*sqrt(323)*a4*(0.696317976619447*chi + 0.921142099779372)/17 + a6*(6.17394906513032*(6.78761467886097 - 4.9706126445101*chi)*(0.36284769243036*chi + 0.480002378982193) + 6.17394906513032*(-5.43041063187779*chi - 18.0967543348381)*(0.36284743348914*chi + 0.480002036435156) + 6.17394906513032*(-1.98194201273847*chi - 2.6218628393284)*(1.01641400134958*chi + 3.6620622270743) + 6.17394906513032*(-1.55800021412864*chi - 2.06104055458488)*(0.329348963512126*chi + 1.95299622651705) + 6.17394906513032*(-1.21415618941585*chi - 1.60617766499209)*(1.06643437036467*chi + 3.25620146442009)),0.0796225840179148*a1 + a2*(0.0588235294117647*(2.31483543062419 - 0.152422100233337*chi)*(-0.938202659071692*chi - 1.24112545764161) + 0.0588235294117647*(13.0256898162638 - 9.5387940487883*chi)*(-3.80342227835097*chi - 5.03145473973967) + 0.0588235294117647*(-7.81443657709087*chi - 28.350034112628)*(-3.80342183715193*chi - 5.0314541560882) + 0.0588235294117647*(-4.38721775668041*chi - 16.917834063541)*(-2.53907143175131*chi - 3.35887578472134) + 0.0588235294117647*(-3.67149205505329*chi - 4.85692745911024)*(3.71994779606312*chi + 16.5384753288649) + 0.0588235294117647*(-2.66062820232218*chi - 3.51968027727466)*(6.51476007580622*chi - 19.0831976005673) + 0.0588235294117647*(-2.60907747808083*chi - 3.45148507915072)*(1.02312199824799*chi + 3.41298482660294) + 0.0588235294117647*(-2.04359950670311*chi - 2.70342803707535)*(3.37984803214851*chi + 23.638451791966) + 0.0588235294117647*(-1.26820609360634*chi - 1.67767896742954)*(6.22222159501146*chi - 18.2262894043427) + 0.0588235294117647*(-1.02626741982359*chi - 1.35762418575057)*(3.31067709505038*chi + 23.8558038380238) + 0.0588235294117647*(0.696317976619447*chi + 0.921142099779372)*(1.9505373646589*chi + 7.02763669959386)) + 6*sqrt(323)*a4*(-3.80342183715193*chi - 5.0314541560882)/17 + a6*(6.17394906513032*(6.78761467886097 - 4.9706126445101*chi)*(-1.98194224264484*chi - 2.62186314346594) + 6.17394906513032*(-4.07205953510908*chi - 14.7730454512142)*(-1.98194201273847*chi - 2.6218628393284) + 6.17394906513032*(-2.0979195492403*chi - 8.0899232226762)*(-1.21415618941585*chi - 1.60617766499209) + 6.17394906513032*(-1.55800021412864*chi - 2.06104055458488)*(1.57856244162009*chi + 7.01811354004377) + 6.17394906513032*(0.36284743348914*chi + 0.480002036435156)*(1.01641419646696*chi + 3.66206248519034)),a2*(0.0588235294117647*(-3.80342183715193*chi - 5.0314541560882)*(-1.21532420493184*chi - 1.60772280428348) + 0.0588235294117647*(-3.76833390672404*chi - 4.98503718712214)*(-0.938202659071692*chi - 1.24112545764161) + 0.0588235294117647*(-3.67149205505329*chi - 4.85692745911024)*(-0.852791427907628*chi - 1.12813701922563) + 0.0588235294117647*(-2.60907747808083*chi - 3.45148507915072)*(-1.03584378208449*chi - 1.37029252225408) + 0.0588235294117647*(-2.53907143175131*chi - 3.35887578472134)*(-1.60665792912746*chi - 2.12540866121065) + 0.0588235294117647*(-2.04359950670311*chi - 2.70342803707535)*(-0.445903308115301*chi - 0.589874631027049) + 0.0588235294117647*(-1.9524083884305*chi - 2.58279352671175)*(-1.02626741982359*chi - 1.35762418575057) + 0.0588235294117647*(-0.121874381539334*chi - 0.16122465237144)*(0.696317976619447*chi + 0.921142099779372)) + a6*(6.17394906513032*(-1.98194201273847*chi - 2.6218628393284)*(-0.633298698904269*chi - 0.837775431460735) + 6.17394906513032*(-1.55800021412864*chi - 2.06104055458488)*(-0.361882637185188*chi - 0.478725730892111) + 6.17394906513032*(-1.21415618941585*chi - 1.60617766499209)*(-0.768286250055854*chi - 1.01634717667909) + 6.17394906513032*(-0.0635080638939065*chi - 0.0840132716552385)*(0.36284743348914*chi + 0.480002036435156)),a2*(0.0588235294117647*(-3.80342183715193*chi - 5.0314541560882)*(0.0478349456879282*chi + 0.0632796851342698) + 0.0588235294117647*(-3.67149205505329*chi - 4.85692745911024)*(-0.00370468980971299*chi - 0.00490084396056789) + 0.0588235294117647*(-2.74158562152206*chi - 3.62677687626891)*(-0.938202659071692*chi - 1.24112545764161) + 0.0588235294117647*(-2.73541129588603*chi - 3.61860901119568)*(0.696317976619447*chi + 0.921142099779372) + 0.0588235294117647*(-2.7073338755548*chi - 3.58146607536935)*(-1.02626741982359*chi - 1.35762418575057) + 0.0588235294117647*(-2.60907747808083*chi - 3.45148507915072)*(-0.985987318679904*chi - 1.30433862054521) + 0.0588235294117647*(-2.53907143175131*chi - 3.35887578472134)*(0.812396635246194*chi + 1.07469973140354) + 0.0588235294117647*(-2.04359950670311*chi - 2.70342803707535)*(-0.898154109077716*chi - 1.18814620581521)) + a6*(6.17394906513032*(-1.98194201273847*chi - 2.6218628393284)*(0.0249265247440869*chi + 0.0329746927609759) + 6.17394906513032*(-1.55800021412864*chi - 2.06104055458488)*(-0.00157208770447121*chi - 0.00207967655260662) + 6.17394906513032*(-1.42540764647225*chi - 1.88563707472773)*(0.36284743348914*chi + 0.480002036435156) + 6.17394906513032*(-1.21415618941585*chi - 1.60617766499209)*(0.388479185977226*chi + 0.513909657810275)),a2*(0.0588235294117647*(-3.80342183715193*chi - 5.0314541560882)*(-3.3843177569982*chi - 4.47703157131859) + 0.0588235294117647*(-3.67149205505329*chi - 4.85692745911024)*(2.9000383204952*chi + 3.83639009429387) + 0.0588235294117647*(-2.60907747808083*chi - 3.45148507915072)*(-0.0595222501705718*chi - 0.0787405357131524) + 0.0588235294117647*(-2.53907143175131*chi - 3.35887578472134)*(3.08600783024535*chi + 4.08240463141362) + 0.0588235294117647*(-2.07703113278063*chi - 2.74765392133816)*(-1.02626741982359*chi - 1.35762418575057) + 0.0588235294117647*(-2.04359950670311*chi - 2.70342803707535)*(-1.75449201322405*chi - 2.32097477211994) + 0.0588235294117647*(-0.938202659071692*chi - 1.24112545764161)*(-0.0913180202338181*chi - 0.120802385878723) + 0.0588235294117647*(-0.174817075229502*chi - 0.231261252992466)*(0.696317976619447*chi + 0.921142099779372)) + a6*(6.17394906513032*(-1.98194201273847*chi - 2.6218628393284)*(-1.76354920233467*chi - 2.33295630710194) + 6.17394906513032*(-1.55800021412864*chi - 2.06104055458488)*(1.23063328384274*chi + 1.62797481208333) + 6.17394906513032*(-1.21415618941585*chi - 1.60617766499209)*(1.47569519345652*chi + 1.95216124640965) + 6.17394906513032*(-0.0910962077771682*chi - 0.120508955579728)*(0.36284743348914*chi + 0.480002036435156)),0,0,0,a2*(0.0588235294117647*(-3.80342183715193*chi - 5.0314541560882)*(2.11208685121638*chi + 2.79402827784401) + 0.0588235294117647*(-3.67149205505329*chi - 4.85692745911024)*(1.11658081249393*chi + 1.47709757428269) + 0.0588235294117647*(-2.66281563409152*chi - 3.52257397751046)*(-0.938202659071692*chi - 1.24112545764161) + 0.0588235294117647*(-2.60907747808083*chi - 3.45148507915072)*(-0.530886521262575*chi - 0.702296854828488) + 0.0588235294117647*(-2.53907143175131*chi - 3.35887578472134)*(2.96005131302692*chi + 3.91577982112971) + 0.0588235294117647*(-2.04359950670311*chi - 2.70342803707535)*(0.388026865629284*chi + 0.513311294233481) + 0.0588235294117647*(-1.02626741982359*chi - 1.35762418575057)*(3.17016234685935*chi + 4.19373059274536) + 0.0588235294117647*(0.650055283500542*chi + 0.859942309293012)*(0.696317976619447*chi + 0.921142099779372)) + a6*(6.17394906513032*(-1.98194201273847*chi - 2.6218628393284)*(1.10059673741392*chi + 1.45595263048314) + 6.17394906513032*(-1.55800021412864*chi - 2.06104055458488)*(0.473821846506002*chi + 0.626807385802149) + 6.17394906513032*(-1.21415618941585*chi - 1.60617766499209)*(1.41546416448049*chi + 1.8724830844696) + 6.17394906513032*(0.338740200833757*chi + 0.448111165233098)*(0.36284743348914*chi + 0.480002036435156)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
