aF*(0.0209790196613231*sqrt(858)*(chi + 1.3228756555323) - 0.361587196048312*sqrt(39)),-0.00402319766181241*sqrt(858)*aF*(chi + 1.3228756555323),0.0135161599497953*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0.107638500044183*sqrt(13)*aF*(chi + 1.3228756555323),0,0,0,0,0,0,aF*((-0.0558862259526556*sqrt(22) - 0.0182669857196753*sqrt(143))*(chi + 1.3228756555323) + 2.04343634713988),aF*(0.00576371832184191*sqrt(22) + 0.00540137013593016*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00922845408796892*sqrt(22) + 0.0141027295630032*sqrt(143))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00402319694265308*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.0208938855188097*sqrt(858)*(chi + 1.3228756555323) + 0.298648842091716*sqrt(39)),aF*(-0.00342816242085189*sqrt(858)*(chi + 1.3228756555323) - 0.0602354391295265*sqrt(39)),-0.00366021618731793*sqrt(858)*aF*(chi + 1.3228756555323),0.0123353553492758*sqrt(858)*aF*(chi + 1.3228756555323),7.3490753889536e-5*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,0,-0.00318948911889547*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,0,0,aF*((-0.0399502533565533*sqrt(13) - 0.000152267956859288*sqrt(3003))*(chi + 1.3228756555323) - 0.0246553574454989*sqrt(286)),aF*(1.35757256152365e-5*sqrt(3003) + 0.0938387377523912*sqrt(13))*(chi + 1.3228756555323),aF*(-8.30552448846453e-5*sqrt(3003) + 0.0025158707811813*sqrt(13))*(chi + 1.3228756555323),0,0,0,0,aF*(0.0145721721699377*sqrt(22) + 0.00894744135947494*sqrt(143))*(chi + 1.3228756555323),aF*((-0.0531541695059308*sqrt(22) - 0.0162925273350747*sqrt(143))*(chi + 1.3228756555323) - 1.652575143303),aF*((-0.00730908214317646*sqrt(143) + 0.00397752242054322*sqrt(22))*(chi + 1.3228756555323) - 0.160259338149582),aF*(0.00438200332577927*sqrt(22) + 0.0062410284184892*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00699915898314925*sqrt(22) + 0.011699158640916*sqrt(143))*(chi + 1.3228756555323),aF*(-0.000800921063078042*sqrt(22) + 0.000525515946754369*sqrt(143))*(chi + 1.3228756555323),0,0,0,0,aF*(0.00411224128614596*sqrt(22) + 0.00305988762947562*sqrt(143))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0135161614926786*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00342816249297944*sqrt(858)*(chi + 1.3228756555323) - 0.0602354391295265*sqrt(39)),aF*(0.00662981812094228*sqrt(858)*(chi + 1.3228756555323) + 0.120792326882662*sqrt(39)),0.00611332580950512*sqrt(858)*aF*(chi + 1.3228756555323),-0.00146472694024611*sqrt(858)*aF*(chi + 1.3228756555323),0.00859162494978154*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,0,-0.00873108759936614*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,0,0,aF*((-0.00869315934821883*sqrt(13) + 0.00917689277465005*sqrt(3003))*(chi + 1.3228756555323) + 0.114575328804339*sqrt(286)),aF*(-0.000818182504571354*sqrt(3003) - 0.0111833828804413*sqrt(13))*(chi + 1.3228756555323),aF*(0.0506151235446476*sqrt(13) + 0.00500557761724639*sqrt(3003))*(chi + 1.3228756555323),0,0,0,0,aF*(-0.00606071383917356*sqrt(143) + 0.0409484185499781*sqrt(22))*(chi + 1.3228756555323),aF*((-0.00203813080023436*sqrt(22) + 0.00071047048917158*sqrt(143))*(chi + 1.3228756555323) - 0.0982239646514385),aF*((-0.0444471505863761*sqrt(22) - 0.00397652708184148*sqrt(143))*(chi + 1.3228756555323) - 1.42286555490366),aF*(-0.00594766119386434*sqrt(22) + 0.00504451896656827*sqrt(143))*(chi + 1.3228756555323),aF*(0.00786137348999506*sqrt(22) + 0.0033371288452657*sqrt(143))*(chi + 1.3228756555323),aF*(0.021269139727989*sqrt(22) + 0.00994477195919894*sqrt(143))*(chi + 1.3228756555323),0,0,0,0,aF*(-0.0070226463358583*sqrt(143) + 0.0105972505843347*sqrt(22))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.00366021659828216*sqrt(858)*aF*(chi + 1.3228756555323),0.00611332628833558*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.019210945057599*sqrt(858)*(chi + 1.3228756555323) + 0.233706957059451*sqrt(39)),aF*(-0.00745954487426382*sqrt(858)*(chi + 1.3228756555323) - 0.10447940528435*sqrt(39)),aF*(0.000316655164927883*sqrt(858)*(chi + 1.3228756555323) + 0.000194129414530099*sqrt(39)),-0.00150452879666785*sqrt(858)*aF*(chi + 1.3228756555323),0.0109425951538481*sqrt(858)*aF*(chi + 1.3228756555323),0.000428953145321517*sqrt(858)*aF*(chi + 1.3228756555323),0,0.0041154256979246*sqrt(858)*aF*(chi + 1.3228756555323),-0.00271128598746489*sqrt(858)*aF*(chi + 1.3228756555323),-0.00433607106610611*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,aF*(0.00122749174489149*sqrt(3003) + 0.0473031352116794*sqrt(13))*(chi + 1.3228756555323),aF*((-0.0698749121180946*sqrt(13) - 0.000603818669674591*sqrt(3003))*(chi + 1.3228756555323) - 0.0428703039977727*sqrt(286)),aF*((-0.00506056542638136*sqrt(13) + 0.000696019454482404*sqrt(3003))*(chi + 1.3228756555323) + 0.000128890524530724*sqrt(286)),aF*(1.28467971602553e-5*sqrt(3003) + 0.0745817124048811*sqrt(13))*(chi + 1.3228756555323),aF*(-0.000229540117693209*sqrt(3003) + 0.0106817291793938*sqrt(13))*(chi + 1.3228756555323),aF*(-0.0285482393072033*sqrt(13) + 3.0826617970611e-5*sqrt(3003))*(chi + 1.3228756555323),0,0,aF*(0.0170102917708458*sqrt(22) + 0.00994679333026801*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00488334278363306*sqrt(143) + 0.0382859849807698*sqrt(22))*(chi + 1.3228756555323),aF*((-0.044806270235969*sqrt(22) - 0.00982608136417864*sqrt(143))*(chi + 1.3228756555323) - 1.24865792804999),aF*((-0.00845458988138328*sqrt(143) - 9.02135152170164e-5*sqrt(22))*(chi + 1.3228756555323) - 0.289206588745852),aF*((-0.012280922171528*sqrt(22) + 0.00577962100776002*sqrt(143))*(chi + 1.3228756555323) + 0.00128440577959491),aF*(-0.00189502494604*sqrt(22) + 0.0115594804654527*sqrt(143))*(chi + 1.3228756555323),aF*(-0.0027895359927437*sqrt(22) + 0.00173639392621984*sqrt(143))*(chi + 1.3228756555323),aF*(3.03605848237502e-6*sqrt(22) + 2.52407460816992e-5*sqrt(143))*(chi + 1.3228756555323),0,aF*(-0.00659071379534901*sqrt(143) - 0.0088444788181858*sqrt(22))*(chi + 1.3228756555323),aF*(0.00278909549996722*sqrt(22) + 0.00114754989660718*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00274842576847379*sqrt(143) + 0.00222792746684959*sqrt(22))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0123353570572833*sqrt(858)*aF*(chi + 1.3228756555323),-0.00146472607030233*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00745954308313198*sqrt(858)*(chi + 1.3228756555323) - 0.10447940528435*sqrt(39)),aF*(0.00764083926968308*sqrt(858)*(chi + 1.3228756555323) + 0.0984396919749756*sqrt(39)),aF*(-0.000970112256509074*sqrt(858)*(chi + 1.3228756555323) - 0.0360186019059628*sqrt(39)),0.00622159600502117*sqrt(858)*aF*(chi + 1.3228756555323),-0.000782475697860783*sqrt(858)*aF*(chi + 1.3228756555323),0.0082771628860629*sqrt(858)*aF*(chi + 1.3228756555323),0,0.000889222739012203*sqrt(858)*aF*(chi + 1.3228756555323),-0.00569417390463661*sqrt(858)*aF*(chi + 1.3228756555323),-0.000845678658428535*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,aF*(-0.00173201947151551*sqrt(3003) - 0.0129167837769893*sqrt(13))*(chi + 1.3228756555323),aF*((-0.00282298509365628*sqrt(13) + 0.00925743832993407*sqrt(3003))*(chi + 1.3228756555323) + 0.0901905190541089*sqrt(286)),aF*((-0.00143228762408124*sqrt(3003) - 0.0199606737600149*sqrt(13))*(chi + 1.3228756555323) - 0.0280953499249699*sqrt(286)),aF*(-0.00861265330076402*sqrt(13) - 0.000236548303646575*sqrt(3003))*(chi + 1.3228756555323),aF*(0.04227169450703*sqrt(13) + 0.00422652625256244*sqrt(3003))*(chi + 1.3228756555323),aF*(-0.000567611062675495*sqrt(3003) - 0.00342404512912243*sqrt(13))*(chi + 1.3228756555323),0,0,aF*(-0.00586059500061608*sqrt(143) + 0.0408319870279568*sqrt(22))*(chi + 1.3228756555323),aF*(0.00573934424072095*sqrt(143) + 0.0166550386200379*sqrt(22))*(chi + 1.3228756555323),aF*((-0.00308895324911614*sqrt(143) + 0.00432595784035632*sqrt(22))*(chi + 1.3228756555323) - 0.183177526667847),aF*((-0.0402823335746089*sqrt(22) - 0.00166772735349368*sqrt(143))*(chi + 1.3228756555323) - 1.06131734639547),aF*((-0.00582705550765464*sqrt(143) - 0.0119826902634377*sqrt(22))*(chi + 1.3228756555323) - 0.285547352857105),aF*(0.00444911858831026*sqrt(22) + 0.00710649525171873*sqrt(143))*(chi + 1.3228756555323),aF*(0.0170999542895822*sqrt(22) + 0.00723505108531586*sqrt(143))*(chi + 1.3228756555323),aF*(-0.000236873087116854*sqrt(22) + 0.000636872925132719*sqrt(143))*(chi + 1.3228756555323),0,aF*(-0.00759662947759884*sqrt(22) + 0.00629441066267319*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00334415942230052*sqrt(143) + 0.00600700041964173*sqrt(22))*(chi + 1.3228756555323),aF*(0.000703841295001976*sqrt(143) + 0.00364046376879314*sqrt(22))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.34908449628305e-5*sqrt(858)*aF*(chi + 1.3228756555323),0.0085916269820163*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.000316652806744575*sqrt(858)*(chi + 1.3228756555323) + 0.000194129414530099*sqrt(39)),aF*(-0.000970110761731464*sqrt(858)*(chi + 1.3228756555323) - 0.0360186019059628*sqrt(39)),aF*(-0.0107101606448888*sqrt(858)*(chi + 1.3228756555323) - 0.332146649034427*sqrt(39)),0.000225417234226521*sqrt(858)*aF*(chi + 1.3228756555323),0.00175074542592615*sqrt(858)*aF*(chi + 1.3228756555323),0.00556241257694774*sqrt(858)*aF*(chi + 1.3228756555323),0,-0.000219275078646304*sqrt(858)*aF*(chi + 1.3228756555323),-0.000124974007964139*sqrt(858)*aF*(chi + 1.3228756555323),-0.00278860777142158*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,aF*(-0.00581785114029803*sqrt(3003) + 0.0458173365276627*sqrt(13))*(chi + 1.3228756555323),aF*((-0.0061970168316036*sqrt(13) + 0.000280686058340744*sqrt(3003))*(chi + 1.3228756555323) + 0.00753283197358349*sqrt(286)),aF*((-0.00316062530521892*sqrt(3003) + 0.130913597538507*sqrt(13))*(chi + 1.3228756555323) + 0.117749988665833*sqrt(286)),aF*(-0.00867338967736921*sqrt(13) + 6.18498736255105e-6*sqrt(3003))*(chi + 1.3228756555323),aF*(-0.0334090326650446*sqrt(13) - 0.00011051024698383*sqrt(3003))*(chi + 1.3228756555323),aF*(1.48412277550608e-5*sqrt(3003) + 0.00828918131839345*sqrt(13))*(chi + 1.3228756555323),0,0,aF*(-5.44811978711719e-5*sqrt(143) + 0.000261232383462196*sqrt(22))*(chi + 1.3228756555323),aF*(-0.00130338550990009*sqrt(143) + 0.0117369674924861*sqrt(22))*(chi + 1.3228756555323),aF*((-0.00122178310498969*sqrt(22) + 0.00067959564115071*sqrt(143))*(chi + 1.3228756555323) + 0.000648528371863889),aF*((-0.000239175986042964*sqrt(143) + 0.00269225159682185*sqrt(22))*(chi + 1.3228756555323) - 0.0310024083146596),aF*((-0.00815564492437162*sqrt(22) + 0.002228914801707*sqrt(143))*(chi + 1.3228756555323) - 0.553897606522858),aF*(0.000640005054973304*sqrt(22) + 0.000406984854794449*sqrt(143))*(chi + 1.3228756555323),aF*(0.000185477794224539*sqrt(143) + 0.0141406082394762*sqrt(22))*(chi + 1.3228756555323),aF*(0.00356374970631378*sqrt(143) + 0.0921026864262873*sqrt(22))*(chi + 1.3228756555323),0,aF*(-0.00108447961630168*sqrt(143) + 0.00241099151271014*sqrt(22))*(chi + 1.3228756555323),aF*(-0.000254669149217654*sqrt(143) + 0.000498243501479859*sqrt(22))*(chi + 1.3228756555323),aF*(-0.00129033519511403*sqrt(143) + 0.00235700702779644*sqrt(22))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.00150452742531452*sqrt(858)*aF*(chi + 1.3228756555323),0.00622159499176469*sqrt(858)*aF*(chi + 1.3228756555323),0.000225415539410301*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.0252808229432226*sqrt(858)*(chi + 1.3228756555323) + 0.158988311828211*sqrt(39)),aF*(-0.0180998236726164*sqrt(858)*(chi + 1.3228756555323) - 0.149047044793001*sqrt(39)),aF*(0.00190569550834363*sqrt(858)*(chi + 1.3228756555323) + 0.000121840711076962*sqrt(39)),0.00674186657536296*sqrt(858)*aF*(chi + 1.3228756555323),0,0.00412585667364549*sqrt(858)*aF*(chi + 1.3228756555323),-0.000654945731185807*sqrt(858)*aF*(chi + 1.3228756555323),-0.00517412893792132*sqrt(858)*aF*(chi + 1.3228756555323),-0.000128133451267961*sqrt(858)*aF*(chi + 1.3228756555323),0,0,aF*(0.00101196900974234*sqrt(3003) + 0.0499651275014453*sqrt(13))*(chi + 1.3228756555323),aF*(-5.42001918571543e-5*sqrt(3003) + 0.0052693047299739*sqrt(13))*(chi + 1.3228756555323),aF*((-0.156853464896543*sqrt(13) - 0.00205188017900941*sqrt(3003))*(chi + 1.3228756555323) - 0.0606673507918037*sqrt(286)),aF*((0.000810513210236118*sqrt(3003) + 0.0190401658751707*sqrt(13))*(chi + 1.3228756555323) - 0.00017932885374151*sqrt(286)),aF*(-6.31004869380127e-5*sqrt(3003) + 0.0155351396870639*sqrt(13))*(chi + 1.3228756555323),aF*(-0.011415852572203*sqrt(13) + 0.000179034743649886*sqrt(3003))*(chi + 1.3228756555323),0,0,0,aF*(0.0218319614220806*sqrt(22) + 0.0100806781229533*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00595076553054087*sqrt(143) + 0.0475533250014962*sqrt(22))*(chi + 1.3228756555323),aF*(0.000499812128632879*sqrt(22) + 0.0006564646948846*sqrt(143))*(chi + 1.3228756555323),aF*((-0.0347601535084669*sqrt(22) - 0.0122728560881704*sqrt(143))*(chi + 1.3228756555323) - 0.913570730228083),aF*((-0.00800900925310527*sqrt(22) + 0.0105867669224315*sqrt(143))*(chi + 1.3228756555323) + 0.0875168178500854),aF*((-0.00119271993215208*sqrt(22) + 0.000158990142781578*sqrt(143))*(chi + 1.3228756555323) - 0.00830107150873881),aF*(-0.00426746353859037*sqrt(22) + 0.00800686932047674*sqrt(143))*(chi + 1.3228756555323),0,aF*(-0.00775620059915661*sqrt(143) - 0.00881328261882971*sqrt(22))*(chi + 1.3228756555323),aF*(-0.00554261874418666*sqrt(22) + 0.00658550242380774*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00115176107707298*sqrt(143) + 0.00234335707505491*sqrt(22))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0109425951198149*sqrt(858)*aF*(chi + 1.3228756555323),-0.000782473706732935*sqrt(858)*aF*(chi + 1.3228756555323),0.00175074667432813*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.0180998248769255*sqrt(858)*(chi + 1.3228756555323) - 0.149047044793001*sqrt(39)),aF*(0.0148666163688437*sqrt(858)*(chi + 1.3228756555323) + 0.0849645492240108*sqrt(39)),aF*(-0.0022430423159816*sqrt(858)*(chi + 1.3228756555323) - 0.0577666053616631*sqrt(39)),0.0098287424910703*sqrt(858)*aF*(chi + 1.3228756555323),0,0.00139874661570065*sqrt(858)*aF*(chi + 1.3228756555323),0.00101569708319662*sqrt(858)*aF*(chi + 1.3228756555323),-0.00301778897566333*sqrt(858)*aF*(chi + 1.3228756555323),-0.00163497396164773*sqrt(858)*aF*(chi + 1.3228756555323),0,0,aF*(-0.00202781808025234*sqrt(3003) - 0.00537879917574811*sqrt(13))*(chi + 1.3228756555323),aF*(0.000108608196439798*sqrt(3003) + 0.0262950774594992*sqrt(13))*(chi + 1.3228756555323),aF*((0.0332170868699387*sqrt(13) + 0.0105602202413711*sqrt(3003))*(chi + 1.3228756555323) + 0.0661298797996843*sqrt(286)),aF*((-0.0693080734038922*sqrt(13) - 0.00270863888553295*sqrt(3003))*(chi + 1.3228756555323) - 0.0442339497027848*sqrt(286)),aF*(0.000126442911841943*sqrt(3003) + 0.0279732592750552*sqrt(13))*(chi + 1.3228756555323),aF*(-0.000928726098640735*sqrt(3003) - 0.00497950576251767*sqrt(13))*(chi + 1.3228756555323),0,0,0,aF*(-0.0053724216612786*sqrt(143) + 0.0439450619675952*sqrt(22))*(chi + 1.3228756555323),aF*(0.00667252602909406*sqrt(143) + 0.0206725443160234*sqrt(22))*(chi + 1.3228756555323),aF*(7.10344726081088e-5*sqrt(143) + 0.0169001654270179*sqrt(22))*(chi + 1.3228756555323),aF*((-0.010062447691642*sqrt(22) - 0.00120899451145546*sqrt(143))*(chi + 1.3228756555323) - 0.657088394887568),aF*((-0.035248487761499*sqrt(22) - 0.00967428314580562*sqrt(143))*(chi + 1.3228756555323) - 0.501810047143491),aF*((-0.00618616069328817*sqrt(22) + 0.00541968032686268*sqrt(143))*(chi + 1.3228756555323) + 0.0112896751376374),aF*(0.00901937829794065*sqrt(22) + 0.0080614900042054*sqrt(143))*(chi + 1.3228756555323),0,aF*(-0.00726505496204701*sqrt(22) + 0.0073607690030409*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00693157500801342*sqrt(143) - 0.00527047106443551*sqrt(22))*(chi + 1.3228756555323),aF*(-0.0012159857890651*sqrt(143) + 0.0019230097182448*sqrt(22))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.000428955265055256*sqrt(858)*aF*(chi + 1.3228756555323),0.00827716129444369*sqrt(858)*aF*(chi + 1.3228756555323),0.00556241257665225*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.00190569744845129*sqrt(858)*(chi + 1.3228756555323) + 0.000121840711076962*sqrt(39)),aF*(-0.00224304355376549*sqrt(858)*(chi + 1.3228756555323) - 0.0577666053616631*sqrt(39)),aF*(-0.00953931714366519*sqrt(858)*(chi + 1.3228756555323) - 0.243952861052222*sqrt(39)),0.00717860604977321*sqrt(858)*aF*(chi + 1.3228756555323),0,-0.000317411313838432*sqrt(858)*aF*(chi + 1.3228756555323),0.00173798550215125*sqrt(858)*aF*(chi + 1.3228756555323),-0.000961426625592158*sqrt(858)*aF*(chi + 1.3228756555323),0.00268207592211668*sqrt(858)*aF*(chi + 1.3228756555323),0,0,aF*(-0.00622402979388341*sqrt(3003) + 0.0492174637308514*sqrt(13))*(chi + 1.3228756555323),aF*(-0.0572419583113784*sqrt(13) + 0.000333353695326124*sqrt(3003))*(chi + 1.3228756555323),aF*((-0.000637486482943989*sqrt(3003) - 4.82256497373304e-5*sqrt(13))*(chi + 1.3228756555323) + 0.0128860980918506*sqrt(286)),aF*((-0.00275540314285573*sqrt(3003) + 0.125448787453703*sqrt(13))*(chi + 1.3228756555323) + 0.0847936386834377*sqrt(286)),aF*(-0.0191592857845381*sqrt(13) + 0.000388094207361884*sqrt(3003))*(chi + 1.3228756555323),aF*(-0.0101115587251172*sqrt(13) + 7.06406618234264e-5*sqrt(3003))*(chi + 1.3228756555323),0,0,0,aF*(-0.000331115015116707*sqrt(143) + 0.00162014582739257*sqrt(22))*(chi + 1.3228756555323),aF*(-0.000995457875830531*sqrt(143) + 0.0132185765075712*sqrt(22))*(chi + 1.3228756555323),aF*(-0.000498829257786389*sqrt(143) + 0.0197935446865661*sqrt(22))*(chi + 1.3228756555323),aF*((-7.33836549652822e-5*sqrt(143) + 0.00978299079140679*sqrt(22))*(chi + 1.3228756555323) - 0.0569478224262449),aF*((0.0026620663272048*sqrt(143) + 0.00935284432530241*sqrt(22))*(chi + 1.3228756555323) - 0.358269918655323),aF*((-0.0349926605867881*sqrt(22) - 0.00171370679821816*sqrt(143))*(chi + 1.3228756555323) - 0.545378181700105),aF*(0.00272546158333944*sqrt(143) + 0.0786620565949607*sqrt(22))*(chi + 1.3228756555323),0,aF*(-0.000981188104851168*sqrt(143) + 0.00205302835829761*sqrt(22))*(chi + 1.3228756555323),aF*(-0.000919165794701947*sqrt(22) + 0.00173649220273056*sqrt(143))*(chi + 1.3228756555323),aF*(-0.000513574054022349*sqrt(143) + 0.00237533003660371*sqrt(22))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00674186444326605*sqrt(858)*aF*(chi + 1.3228756555323),0.00982874152801887*sqrt(858)*aF*(chi + 1.3228756555323),0.00717860637853704*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.014509301552025*sqrt(858)*(chi + 1.3228756555323) - 0.196290192094241*sqrt(39)),0,0,0,0.00424441649253463*sqrt(858)*aF*(chi + 1.3228756555323),-0.00521130906864583*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,0,aF*(-0.00892834528398164*sqrt(3003) + 0.0960631540835319*sqrt(13))*(chi + 1.3228756555323),aF*(-0.0536361874711585*sqrt(13) + 0.00150154212791768*sqrt(3003))*(chi + 1.3228756555323),0,aF*(0.000789147446643913*sqrt(3003) + 0.0279860146425282*sqrt(13))*(chi + 1.3228756555323),0,0,0,0,0,0,aF*(0.00151105675702688*sqrt(143) + 0.071738946864989*sqrt(22))*(chi + 1.3228756555323),aF*(-0.00125632020933676*sqrt(143) + 0.0358234092295941*sqrt(22))*(chi + 1.3228756555323),aF*(-0.00414128716482937*sqrt(22) + 0.00879002198286001*sqrt(143))*(chi + 1.3228756555323),aF*((-0.0731193852378738*sqrt(22) - 0.00669194943290658*sqrt(143))*(chi + 1.3228756555323) - 0.952757080016037),0,0,0,aF*(-0.0110285392112474*sqrt(22) + 0.00029803365664*sqrt(143))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
