0,aF*(3.3421145678959e-6*sqrt(3003) + 0.0605900911972955*sqrt(13))*(chi + 1.3228756555323),aF*(-0.00470407737557573*sqrt(13) - 9.84643820430732e-5*sqrt(3003))*(chi + 1.3228756555323),aF*((-0.118451100047515*sqrt(13) - 0.0014950755536385*sqrt(3003))*(chi + 1.3228756555323) - 0.0427432236773063*sqrt(286)),aF*((0.0236123280501103*sqrt(13) + 0.00908881440483315*sqrt(3003))*(chi + 1.3228756555323) + 0.0570957614924658*sqrt(286)),aF*((-0.000513644571570035*sqrt(3003) - 0.0053057541669667*sqrt(13))*(chi + 1.3228756555323) + 0.00919203055251827*sqrt(286)),aF*(-0.00810545482677181*sqrt(3003) + 0.0791862750569009*sqrt(13))*(chi + 1.3228756555323),aF*(-0.016931742551314*sqrt(13) + 1.96761288667929e-5*sqrt(3003))*(chi + 1.3228756555323),aF*(-0.031419694175426*sqrt(13) - 0.00159989932392991*sqrt(3003))*(chi + 1.3228756555323),3.48647012760808e-5*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00237138788391413*sqrt(858)*(chi + 1.3228756555323) - 0.0227752537222004*sqrt(14)),aF*(0.000557835672304769*sqrt(858)*(chi + 1.3228756555323) + 0.0131492977658952*sqrt(14)),0,aF*(chi + 1.3228756555323)*(-0.105702466938888*sqrt(3) - 0.00104079440826752*sqrt(78) - 0.000204022263809734*sqrt(182) + 0.000114522117927734*sqrt(858)),aF*(chi + 1.3228756555323)*(-0.0334012026789735*sqrt(3) - 0.00136621542027651*sqrt(858) + 0.000328142531907589*sqrt(78) + 0.00243393156303924*sqrt(182)),aF*((chi + 1.3228756555323)*(-0.000843482121196865*sqrt(182) + 0.000965403034296136*sqrt(78) + 0.00286533013943744*sqrt(858) + 0.183757037007378*sqrt(3)) + 0.0830579416651926*sqrt(66)),aF*((chi + 1.3228756555323)*(-0.00374970230745848*sqrt(858) - 0.0521991705526613*sqrt(3) - 0.00633035609107761*sqrt(182) - 0.00053746168530978*sqrt(78)) - 0.0451015029309427*sqrt(66)),aF*(chi + 1.3228756555323)*(0.000657225405373114*sqrt(78) + 0.0102159579762226*sqrt(3) + 0.00404577421331235*sqrt(182)),aF*(chi + 1.3228756555323)*(-0.00374037026428966*sqrt(858) - 0.000555293538380388*sqrt(182) + 0.000812466758941518*sqrt(78) + 0.00669794088211226*sqrt(3)),aF*(chi + 1.3228756555323)*(0.0011378739223514*sqrt(897) + 0.00049561549147711*sqrt(23023) + 0.00110613251153095*sqrt(5083)),aF*((chi + 1.3228756555323)*(-0.00228035089727481*sqrt(5083) - 0.003410433470331*sqrt(897) - 0.000391301224065043*sqrt(23023)) - 0.0763038563410479*sqrt(69)),0,0,0,0,0,0,0,0
0,aF*(-0.000134571789193114*sqrt(3003) + 0.00611433187013024*sqrt(13))*(chi + 1.3228756555323),aF*(0.0397146030602223*sqrt(13) + 0.00396471389419568*sqrt(3003))*(chi + 1.3228756555323),aF*((0.000562057874564471*sqrt(3003) + 0.0136871022159215*sqrt(13))*(chi + 1.3228756555323) + 0.000379968670178707*sqrt(286)),aF*((-0.0404854097314635*sqrt(13) - 0.00207902353371623*sqrt(3003))*(chi + 1.3228756555323) - 0.0283117733613219*sqrt(286)),aF*((-0.00281951593425255*sqrt(3003) + 0.0846084021378131*sqrt(13))*(chi + 1.3228756555323) + 0.0739594344876615*sqrt(286)),aF*(-0.0431492988773649*sqrt(13) + 0.00116736740418313*sqrt(3003))*(chi + 1.3228756555323),aF*(-0.000792268431319998*sqrt(3003) + 0.00243855080602918*sqrt(13))*(chi + 1.3228756555323),aF*(-0.0356813257669561*sqrt(13) + 0.000230421408871666*sqrt(3003))*(chi + 1.3228756555323),-0.00140384015820038*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.000557835789506792*sqrt(858)*(chi + 1.3228756555323) + 0.0131492977658952*sqrt(14)),aF*(0.000614902531152115*sqrt(858)*(chi + 1.3228756555323) + 0.0227752537222004*sqrt(14)),0,aF*(chi + 1.3228756555323)*(-0.000666734038418435*sqrt(182) - 4.5815969120158e-5*sqrt(858) - 8.15210892640127e-5*sqrt(78) + 0.000100120724416864*sqrt(3)),aF*(chi + 1.3228756555323)*(-0.161035680259028*sqrt(3) - 0.000520207789814021*sqrt(78) + 0.000546571130882949*sqrt(858) + 0.00795396046469033*sqrt(182)),aF*((chi + 1.3228756555323)*(-0.0011463102461165*sqrt(858) - 0.000940162745230873*sqrt(182) + 0.000183351320621824*sqrt(78) + 0.00647286238594391*sqrt(3)) + 0.020352216460456*sqrt(66)),aF*((chi + 1.3228756555323)*(0.00031232259900836*sqrt(182) + 0.000990500555700497*sqrt(78) + 0.00150011411102884*sqrt(858) + 0.136935026370869*sqrt(3)) + 0.11115507572107*sqrt(66)),aF*(chi + 1.3228756555323)*(-0.00700748670115767*sqrt(182) + 0.000870914368028294*sqrt(78) + 0.197456118521054*sqrt(3)),aF*(chi + 1.3228756555323)*(-0.0018146701072648*sqrt(182) - 0.000539313824167834*sqrt(78) + 0.00466268695426683*sqrt(3) + 0.00149638071341633*sqrt(858)),aF*(chi + 1.3228756555323)*(-0.00352522348581027*sqrt(897) - 0.000442521793240708*sqrt(5083) + 0.00161964538558122*sqrt(23023)),aF*((chi + 1.3228756555323)*(-0.000124784012695537*sqrt(897) + 0.000912282170319222*sqrt(5083) + 0.00103836679190179*sqrt(23023)) - 0.0440540526887984*sqrt(69)),0,0,0,0,0,0,0,0
aF*((-0.0457825904400963*sqrt(22) - 0.0110913415447705*sqrt(143))*(chi + 1.3228756555323) + 1.51645095285225),aF*(0.0148045467104452*sqrt(22) + 0.0081508727806648*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00568500412600947*sqrt(143) + 0.0395864535721919*sqrt(22))*(chi + 1.3228756555323),0,0,0,0,0,0,aF*(-0.132008012453376*sqrt(3) - 0.00123280484356261*sqrt(78))*(chi + 1.3228756555323),0,0,aF*(-0.0149244683896796*sqrt(858)*(chi + 1.3228756555323) + 0.483586780163939*sqrt(6)),0.00110136760953973*sqrt(858)*aF*(chi + 1.3228756555323),-0.00688928201223858*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,0,aF*(0.000326630698987616*sqrt(9867) + 0.0101479167963906*sqrt(23))*(chi + 1.3228756555323),0,aF*((-0.00142289917579657*sqrt(55913) - 0.00110911788885322*sqrt(9177))*(chi + 1.3228756555323) + 0.0977375604079504*sqrt(391)),aF*(4.56725891456641e-5*sqrt(55913) + 0.000663303954097741*sqrt(9177))*(chi + 1.3228756555323),aF*(-0.000105084423738748*sqrt(55913) + 0.00110276155618038*sqrt(9177))*(chi + 1.3228756555323),0,0,0,0,0
aF*(0.00344467139743838*sqrt(22) + 0.00457224796082666*sqrt(143))*(chi + 1.3228756555323),aF*((-0.0421319038085141*sqrt(22) - 0.00918672853221828*sqrt(143))*(chi + 1.3228756555323) - 1.10395919272489),aF*((-4.17796593650958e-5*sqrt(22) + 0.00081180642064838*sqrt(143))*(chi + 1.3228756555323) - 0.114010373575137),aF*(0.0197693343274238*sqrt(22) + 0.00802367433436082*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00481256848436204*sqrt(143) + 0.0393786314255804*sqrt(22))*(chi + 1.3228756555323),aF*(-0.000184630246462604*sqrt(143) + 0.000918992092588123*sqrt(22))*(chi + 1.3228756555323),0,aF*(0.0144415409469397*sqrt(22) + 0.00651387496033081*sqrt(143))*(chi + 1.3228756555323),0,aF*((chi + 1.3228756555323)*(-5.98316036680635e-5*sqrt(858) + 0.000321654235528132*sqrt(78) + 0.000400119711152663*sqrt(182) + 0.0270762837616189*sqrt(3)) + 0.0322631715203086*sqrt(66)),aF*(chi + 1.3228756555323)*(-0.105702477937675*sqrt(3) - 0.00104079431066822*sqrt(78) - 0.000204021906432552*sqrt(182) + 0.000114521411625159*sqrt(858)),aF*(chi + 1.3228756555323)*(-0.000666732792242662*sqrt(182) - 4.58156669885734e-5*sqrt(858) - 8.15211439463355e-5*sqrt(78) + 0.000100110268430226*sqrt(3)),0.00110136737980857*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.0172930499076684*sqrt(858)*(chi + 1.3228756555323) - 0.367660758888673*sqrt(6)),aF*(0.00426223556752338*sqrt(858)*(chi + 1.3228756555323) + 0.108794758906561*sqrt(6)),-0.00356586554124826*sqrt(858)*aF*(chi + 1.3228756555323),-0.000776153131682222*sqrt(858)*aF*(chi + 1.3228756555323),0,0.00098437922967682*sqrt(858)*aF*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.0106552860536292*sqrt(23) - 0.000265938956415391*sqrt(9867) - 0.000449150280857144*sqrt(897) + 2.16196381578942e-6*sqrt(5083)) - 0.0172073706051078*sqrt(69)),aF*(chi + 1.3228756555323)*(-6.53609760741367e-5*sqrt(897) - 4.45700318525819e-6*sqrt(5083) + 0.000114633028531397*sqrt(9867) + 0.003851665618754*sqrt(23)),aF*(0.00127801515437685*sqrt(9177) + 0.000586569968000427*sqrt(55913))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.00117240732334087*sqrt(55913) - 0.00103396159852472*sqrt(9177) - 2.25795449899097e-5*sqrt(1173)) - 0.0645127521165425*sqrt(391)),aF*((chi + 1.3228756555323)*(-0.00147282034148856*sqrt(9177) + 0.000122547660730143*sqrt(1173) + 2.77334559221367e-5*sqrt(55913)) - 0.0119383758736457*sqrt(391)),aF*(chi + 1.3228756555323)*(-2.48673906616714e-5*sqrt(55913) - 8.09368628116112e-5*sqrt(1173) + 0.000779021102561269*sqrt(9177)),0,0,0,0
aF*(-0.00644133082024058*sqrt(22) + 0.0102823398881978*sqrt(143))*(chi + 1.3228756555323),aF*((-0.0083606135417419*sqrt(143) + 0.00389501270668684*sqrt(22))*(chi + 1.3228756555323) - 0.163664961157146),aF*((-0.030516520811836*sqrt(22) + 0.00146030800025316*sqrt(143))*(chi + 1.3228756555323) - 0.943303721114447),aF*(-0.00395262938742617*sqrt(143) + 0.0333483405639364*sqrt(22))*(chi + 1.3228756555323),aF*(0.00510572251339142*sqrt(143) + 0.0159693838656014*sqrt(22))*(chi + 1.3228756555323),aF*(-0.00127885921366764*sqrt(143) + 0.0135570889052583*sqrt(22))*(chi + 1.3228756555323),0,aF*(-0.051659924886477*sqrt(22) + 0.00508822191115023*sqrt(143))*(chi + 1.3228756555323),0,aF*((chi + 1.3228756555323)*(-0.00477333063578646*sqrt(182) + 0.000761629965856876*sqrt(78) + 0.000713777628757917*sqrt(858) + 0.169432329913225*sqrt(3)) + 0.102224197606063*sqrt(66)),aF*(chi + 1.3228756555323)*(-0.0334012248172228*sqrt(3) - 0.00136621478650834*sqrt(858) + 0.000328142370084627*sqrt(78) + 0.00243393161896613*sqrt(182)),aF*(chi + 1.3228756555323)*(-0.161035699646442*sqrt(3) - 0.000520207698608239*sqrt(78) + 0.000546570643910751*sqrt(858) + 0.00795395971352452*sqrt(182)),-0.00688928174887035*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.00426223578574255*sqrt(858)*(chi + 1.3228756555323) + 0.108794758906561*sqrt(6)),aF*(-0.0110140812562987*sqrt(858)*(chi + 1.3228756555323) - 0.277121583304594*sqrt(6)),-0.00203435015884124*sqrt(858)*aF*(chi + 1.3228756555323),-0.00543829024548287*sqrt(858)*aF*(chi + 1.3228756555323),0,0.00311895193052778*sqrt(858)*aF*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.000571122120886682*sqrt(9867) - 2.57917440163532e-5*sqrt(5083) + 0.0108036170902232*sqrt(23) + 0.00535825338249704*sqrt(897)) + 0.0439533632275349*sqrt(69)),aF*(chi + 1.3228756555323)*(5.31710495775692e-5*sqrt(5083) + 0.00381664721743213*sqrt(23) + 0.000234274137150453*sqrt(9867) + 0.000779740514609501*sqrt(897)),aF*(-0.00106836986910035*sqrt(9177) + 0.00131911301199405*sqrt(55913))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-7.84335252843271e-5*sqrt(55913) + 0.000269368913638749*sqrt(1173) + 0.000371737088957696*sqrt(9177)) - 0.0122017819751828*sqrt(391)),aF*((chi + 1.3228756555323)*(-0.00070346344750483*sqrt(55913) - 0.00146196614035403*sqrt(1173) + 0.000861955307502253*sqrt(9177)) - 0.0576882592416085*sqrt(391)),aF*(chi + 1.3228756555323)*(-5.08212164734796e-5*sqrt(55913) + 0.000965558642507409*sqrt(1173) + 0.000771938433319455*sqrt(9177)),0,0,0,0
0,aF*(-0.00163762184221751*sqrt(22) + 0.00842135807937638*sqrt(143))*(chi + 1.3228756555323),aF*(0.00383900667011418*sqrt(22) + 0.00468751772715305*sqrt(143))*(chi + 1.3228756555323),aF*((-0.027906272326404*sqrt(22) - 0.00966317016630989*sqrt(143))*(chi + 1.3228756555323) - 0.70312270792835),aF*((-0.00891640393390697*sqrt(22) + 0.0012935725837373*sqrt(143))*(chi + 1.3228756555323) - 0.524440874008563),aF*((0.000318753723557408*sqrt(143) + 0.00807941276256904*sqrt(22))*(chi + 1.3228756555323) - 0.0460065916496254),aF*(0.000915180102278684*sqrt(143) + 0.0640317059648087*sqrt(22))*(chi + 1.3228756555323),aF*(-0.0122941662841544*sqrt(143) + 0.00525580857975194*sqrt(22))*(chi + 1.3228756555323),aF*(-0.0109978441601949*sqrt(22) + 0.00695476343470865*sqrt(143))*(chi + 1.3228756555323),aF*(chi + 1.3228756555323)*(-0.00149698895398836*sqrt(858) + 0.000513997059013164*sqrt(78) + 0.00559137607792924*sqrt(3) + 0.000941795419482958*sqrt(182)),aF*((chi + 1.3228756555323)*(-0.000843481984724647*sqrt(182) + 0.000965402794210697*sqrt(78) + 0.00286532998762868*sqrt(858) + 0.183757060092321*sqrt(3)) + 0.0830579584202066*sqrt(66)),aF*((chi + 1.3228756555323)*(-0.00114630969582573*sqrt(858) - 0.000940163343602283*sqrt(182) + 0.000183351304009096*sqrt(78) + 0.00647286809463362*sqrt(3)) + 0.0203522176787207*sqrt(66)),0,-0.00356586509871683*sqrt(858)*aF*(chi + 1.3228756555323),-0.00203434984200591*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00864147159149638*sqrt(858)*(chi + 1.3228756555323) - 0.0304172612258339*sqrt(6)),aF*(0.00249147395538747*sqrt(858)*(chi + 1.3228756555323) + 0.0725359345058667*sqrt(6)),-0.00437395993749009*sqrt(858)*aF*(chi + 1.3228756555323),-0.00244095178213228*sqrt(858)*aF*(chi + 1.3228756555323),aF*(chi + 1.3228756555323)*(-0.00105720279551373*sqrt(897) - 0.000950349447794981*sqrt(23) + 5.40924152579052e-5*sqrt(5083) + 0.000361736598380291*sqrt(9867)),aF*((chi + 1.3228756555323)*(-0.000667171749942566*sqrt(9867) - 0.00352655065593148*sqrt(23) - 0.000111514385829237*sqrt(5083) + 0.000487094534391322*sqrt(897)) - 0.0100730946900606*sqrt(69)),0,aF*(chi + 1.3228756555323)*(-0.000564941057296451*sqrt(1173) + 0.000246888440411238*sqrt(9177) + 0.00158264475810246*sqrt(55913)),aF*(chi + 1.3228756555323)*(0.000185067935233232*sqrt(9177) + 0.00306614703941253*sqrt(1173) + 0.000571567315990342*sqrt(55913)),aF*((chi + 1.3228756555323)*(-0.000617410655264436*sqrt(55913) - 0.00202504332445507*sqrt(1173) - 0.000713264767025813*sqrt(9177)) - 0.0476988709121581*sqrt(391)),0,0,0,0
0,aF*(-0.00164679873152281*sqrt(22) + 0.000929816540281807*sqrt(143))*(chi + 1.3228756555323),aF*(0.014583061844419*sqrt(22) + 0.00630405238928943*sqrt(143))*(chi + 1.3228756555323),aF*((-0.00653591475423167*sqrt(22) + 0.00789479341616661*sqrt(143))*(chi + 1.3228756555323) + 0.0777338705317701),aF*((-0.0229760840164883*sqrt(22) - 0.00822946049354466*sqrt(143))*(chi + 1.3228756555323) - 0.315556272129467),aF*((0.00248305693147575*sqrt(143) + 0.0183581389792135*sqrt(22))*(chi + 1.3228756555323) - 0.276737803436123),aF*(-0.000387773861930168*sqrt(143) + 0.0212138506009933*sqrt(22))*(chi + 1.3228756555323),aF*(-0.00809342532568825*sqrt(143) + 0.0179837185129617*sqrt(22))*(chi + 1.3228756555323),aF*(-0.0259558719244801*sqrt(22) - 0.00294682485903355*sqrt(143))*(chi + 1.3228756555323),aF*(chi + 1.3228756555323)*(0.000628396338391974*sqrt(78) + 0.00417812685531414*sqrt(182) + 0.00195902871769116*sqrt(858) + 0.0515431260514887*sqrt(3)),aF*((chi + 1.3228756555323)*(-0.00374970283947058*sqrt(858) - 0.0521991951874371*sqrt(3) - 0.0063303577662046*sqrt(182) - 0.000537461702314669*sqrt(78)) - 0.045101496499182*sqrt(66)),aF*((chi + 1.3228756555323)*(0.000312321516298928*sqrt(182) + 0.000990500606117166*sqrt(78) + 0.00150011368320884*sqrt(858) + 0.136935010637431*sqrt(3)) + 0.11115507003785*sqrt(66)),0,-0.000776152849063307*sqrt(858)*aF*(chi + 1.3228756555323),-0.00543828958214278*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.00249147402661795*sqrt(858)*(chi + 1.3228756555323) + 0.0725359345058667*sqrt(6)),aF*(-0.00134037959405252*sqrt(858)*(chi + 1.3228756555323) + 0.0304172612258339*sqrt(6)),-0.00626944147964595*sqrt(858)*aF*(chi + 1.3228756555323),0.00154594828619482*sqrt(858)*aF*(chi + 1.3228756555323),aF*(chi + 1.3228756555323)*(-0.00469011347907605*sqrt(897) - 7.07878268688518e-5*sqrt(5083) + 0.00124367093138109*sqrt(23) + 0.000442247452997175*sqrt(9867)),aF*((chi + 1.3228756555323)*(-0.000237275852690849*sqrt(9867) + 0.000145932863227304*sqrt(5083) + 0.00461500614221546*sqrt(23) + 0.00672791036023033*sqrt(897)) + 0.0500690871362275*sqrt(69)),0,aF*(chi + 1.3228756555323)*(-0.000323089551265472*sqrt(9177) - 2.32628196685036e-5*sqrt(55913) + 0.000739307896760312*sqrt(1173)),aF*(chi + 1.3228756555323)*(-0.00401250128591101*sqrt(1173) - 0.000242188399134991*sqrt(9177) + 0.0013474561136171*sqrt(55913)),aF*((chi + 1.3228756555323)*(0.000374401376797722*sqrt(55913) + 0.000933411030212624*sqrt(9177) + 0.00265006499654312*sqrt(1173)) - 0.00959624346562496*sqrt(391)),0,0,0,0
0,0,0,aF*(-0.00260801919836236*sqrt(22) + 0.00473161930628493*sqrt(143))*(chi + 1.3228756555323),aF*(0.00646833154018215*sqrt(22) + 0.00519463396387538*sqrt(143))*(chi + 1.3228756555323),aF*(0.00248005712528045*sqrt(143) + 0.0697546092646887*sqrt(22))*(chi + 1.3228756555323),aF*((-0.0535006465706459*sqrt(22) - 0.002803297925557*sqrt(143))*(chi + 1.3228756555323) - 0.627181552490428),0,aF*(-0.0213032100028346*sqrt(143) + 0.0201733064384477*sqrt(22))*(chi + 1.3228756555323),0,aF*(chi + 1.3228756555323)*(0.000657225465046601*sqrt(78) + 0.0102159435278186*sqrt(3) + 0.00404577609407272*sqrt(182)),aF*(chi + 1.3228756555323)*(-0.00700748526232321*sqrt(182) + 0.000870914499564032*sqrt(78) + 0.197456137250584*sqrt(3)),0,0,0,-0.00437395958125293*sqrt(858)*aF*(chi + 1.3228756555323),-0.00626944310074793*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.00188700122433648*sqrt(858)*(chi + 1.3228756555323) + 0.268659330830418*sqrt(6)),0,0,aF*(-0.00713844452348555*sqrt(897) + 0.00107616079897637*sqrt(9867))*(chi + 1.3228756555323),0,0,0,0.0021010687449648*sqrt(55913)*aF*(chi + 1.3228756555323),0,0,0,0
0,aF*(0.00202414878816808*sqrt(22) + 0.0016311286059106*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00354580882277689*sqrt(143) + 0.00521018977933164*sqrt(22))*(chi + 1.3228756555323),aF*(-0.00783505336233828*sqrt(143) - 0.00628689850477714*sqrt(22))*(chi + 1.3228756555323),aF*(-0.00539088031875399*sqrt(22) + 0.00772015605050438*sqrt(143))*(chi + 1.3228756555323),aF*(-0.00133265152395361*sqrt(143) + 0.00233036055387343*sqrt(22))*(chi + 1.3228756555323),0,aF*((-0.0273629281115491*sqrt(22) + 0.00280329667522363*sqrt(143))*(chi + 1.3228756555323) + 0.627181552490428),0.0645174744329902*sqrt(22)*aF*(chi + 1.3228756555323),aF*(chi + 1.3228756555323)*(-0.00637920658806206*sqrt(3) - 0.000340426136284136*sqrt(78) + 0.00108901987937945*sqrt(182) + 0.00195415306631966*sqrt(858)),aF*(chi + 1.3228756555323)*(-0.0037403705394247*sqrt(858) - 0.000555293592744726*sqrt(182) + 0.000812466719147355*sqrt(78) + 0.0066979428119127*sqrt(3)),aF*(chi + 1.3228756555323)*(-0.00181467007185107*sqrt(182) - 0.000539313833192966*sqrt(78) + 0.00466268232924718*sqrt(3) + 0.00149638018442401*sqrt(858)),0,0.00098437860611186*sqrt(858)*aF*(chi + 1.3228756555323),0.00311895219813283*sqrt(858)*aF*(chi + 1.3228756555323),-0.00244095235981191*sqrt(858)*aF*(chi + 1.3228756555323),0.00154594812186627*sqrt(858)*aF*(chi + 1.3228756555323),0,aF*(-0.0200022194795372*sqrt(858)*(chi + 1.3228756555323) + 0.268659330830418*sqrt(6)),aF*(chi + 1.3228756555323)*(-0.00122246810404117*sqrt(897) - 0.000239582194801793*sqrt(9867) - 0.00372172832652464*sqrt(23) - 7.06116493774032e-5*sqrt(5083)),aF*(chi + 1.3228756555323)*(-0.0138105656835565*sqrt(23) - 0.000177895265582709*sqrt(897) + 0.000145569663975391*sqrt(5083) + 0.000209186003641566*sqrt(9867)),0,aF*(chi + 1.3228756555323)*(0.000737467899455399*sqrt(1173) + 0.000966856669724945*sqrt(9177) + 0.000458941790672564*sqrt(55913)),aF*(chi + 1.3228756555323)*(-0.000877826660832549*sqrt(55913) - 0.00400251493031493*sqrt(1173) + 0.000724757170625028*sqrt(9177)),aF*(chi + 1.3228756555323)*(-0.00279326482896494*sqrt(9177) - 4.53788403746319e-5*sqrt(55913) + 0.00264346948677939*sqrt(1173)),0,0,0,0
0,0,0,0,0,0,0,0,0,aF*((chi + 1.3228756555323)*(-0.000971981651727635*sqrt(23023) - 0.000577898143055791*sqrt(5083) + 0.0006096722257208*sqrt(897)) - 0.142489759989986*sqrt(69)),aF*(chi + 1.3228756555323)*(0.00113787444912183*sqrt(897) + 0.000495615547236239*sqrt(23023) + 0.00110613299762903*sqrt(5083)),aF*(chi + 1.3228756555323)*(-0.0035252236686792*sqrt(897) - 0.000442521798721094*sqrt(5083) + 0.00161964537762485*sqrt(23023)),aF*(0.000326630716228115*sqrt(9867) + 0.010147920138751*sqrt(23))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.0106552868683175*sqrt(23) - 0.00026593887592194*sqrt(9867) - 0.000449151118147755*sqrt(897) + 2.16197809964266e-6*sqrt(5083)) - 0.0172073666994782*sqrt(69)),aF*((chi + 1.3228756555323)*(-0.000571122217729936*sqrt(9867) - 2.57917673151641e-5*sqrt(5083) + 0.0108036153773196*sqrt(23) + 0.00535825386220438*sqrt(897)) + 0.0439533646470937*sqrt(69)),aF*(chi + 1.3228756555323)*(-0.00105720285959937*sqrt(897) - 0.000950350023732538*sqrt(23) + 5.40924418951002e-5*sqrt(5083) + 0.000361736575131089*sqrt(9867)),aF*(chi + 1.3228756555323)*(-0.00469011403920868*sqrt(897) - 7.07878479336219e-5*sqrt(5083) + 0.00124367096029932*sqrt(23) + 0.00044224747147863*sqrt(9867)),0,aF*(chi + 1.3228756555323)*(-0.00122246812189266*sqrt(897) - 0.000239582214054332*sqrt(9867) - 0.00372172816102412*sqrt(23) - 7.06116752141421e-5*sqrt(5083)),aF*(-0.0167477535319353*sqrt(858)*(chi + 1.3228756555323) - 0.0485201485156507*sqrt(374)),-0.00588646512977684*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-8.28941037082834e-5*sqrt(4862) - 3.29290963580868e-6*sqrt(38038))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(4.54400617819983e-5*sqrt(22) + 1.54895695936341e-6*sqrt(38038) + 3.26443385260388e-5*sqrt(4862)) + 7.16619687276606e-5*sqrt(14586)),aF*((chi + 1.3228756555323)*(-0.000246620260829239*sqrt(22) + 2.95893873380022e-6*sqrt(38038) + 0.000108941953446636*sqrt(4862)) + 0.000135248562941948*sqrt(14586)),aF*(chi + 1.3228756555323)*(1.21441474981838e-6*sqrt(38038) + 7.81516704172726e-6*sqrt(4862) + 0.000162880875068309*sqrt(22)),aF*((-0.00170643254041243*sqrt(13585) + 0.00167798944620072*sqrt(1045))*(chi + 1.3228756555323) - 0.00435162266162845*sqrt(53295)),0,0,0
0,0,0,0,0,0,0,0,0,aF*(chi + 1.3228756555323)*(-0.000141444067734661*sqrt(23023) + 0.00236587779385573*sqrt(897) + 0.00119136739776419*sqrt(5083)),aF*((chi + 1.3228756555323)*(-0.00228035131588782*sqrt(5083) - 0.00341043415347429*sqrt(897) - 0.000391301421638627*sqrt(23023)) - 0.0763038424107408*sqrt(69)),aF*((chi + 1.3228756555323)*(-0.000124785167514497*sqrt(897) + 0.000912281948179548*sqrt(5083) + 0.00103836645730214*sqrt(23023)) - 0.0440540366003642*sqrt(69)),0,aF*(chi + 1.3228756555323)*(-6.53610704126667e-5*sqrt(897) - 4.45703149169972e-6*sqrt(5083) + 0.00011463297458168*sqrt(9867) + 0.00385166326681893*sqrt(23)),aF*(chi + 1.3228756555323)*(5.31710840037084e-5*sqrt(5083) + 0.0038166469442935*sqrt(23) + 0.000234274148125029*sqrt(9867) + 0.000779740256287803*sqrt(897)),aF*((chi + 1.3228756555323)*(-0.000667171743256386*sqrt(9867) - 0.0035265527221313*sqrt(23) - 0.000111514412208545*sqrt(5083) + 0.000487095117066035*sqrt(897)) - 0.0100730897849309*sqrt(69)),aF*((chi + 1.3228756555323)*(-0.000237275813095096*sqrt(9867) + 0.000145932869311651*sqrt(5083) + 0.00461500615663008*sqrt(23) + 0.00672791038802524*sqrt(897)) + 0.0500690855147166*sqrt(69)),aF*(-0.00713844390587674*sqrt(897) + 0.00107616092450006*sqrt(9867))*(chi + 1.3228756555323),aF*(chi + 1.3228756555323)*(-0.0138105647914269*sqrt(23) - 0.000177895193318837*sqrt(897) + 0.000145569679990339*sqrt(5083) + 0.000209185985931117*sqrt(9867)),-0.00588646295105076*sqrt(858)*aF*(chi + 1.3228756555323),-0.0074678523038795*sqrt(858)*aF*(chi + 1.3228756555323),0,aF*(chi + 1.3228756555323)*(-2.61794914276549e-5*sqrt(4862) - 9.36770758134052e-5*sqrt(22) - 1.55985348971173e-6*sqrt(38038)),aF*(chi + 1.3228756555323)*(-0.000100465506822295*sqrt(4862) - 1.16926845228742e-6*sqrt(38038) + 0.000508420630712584*sqrt(22)),aF*((chi + 1.3228756555323)*(-0.000335787485402858*sqrt(22) + 4.50644239997799e-6*sqrt(38038) + 0.00016035555164672*sqrt(4862)) + 0.000141872437376811*sqrt(14586)),aF*(-0.00345926474429402*sqrt(1045) + 0.0035179003766673*sqrt(13585))*(chi + 1.3228756555323),0,0,0
