0,0.0490483067142216*sqrt(15)*aF*(chi + 1.3228756555323),aF*(-0.0910047972324104*sqrt(15)*(chi + 1.3228756555323) - 0.3889459*sqrt(15)),0.0813578971381717*sqrt(15)*aF*(chi + 1.3228756555323),-0.047828555352676*sqrt(15)*aF*(chi + 1.3228756555323),0.0430418699739402*sqrt(15)*aF*(chi + 1.3228756555323),0,0,0.00338904409613432*sqrt(858)*aF*(chi + 1.3228756555323),-0.00450355334926835*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.0110552771797113*sqrt(858)*(chi + 1.3228756555323) - 0.0297948707292707*sqrt(858)),aF*(0.00453795026423719*sqrt(858)*(chi + 1.3228756555323) + 0.0177964307692308*sqrt(858)),-0.0076894810259832*sqrt(858)*aF*(chi + 1.3228756555323),-0.0037943473586821*sqrt(858)*aF*(chi + 1.3228756555323),0.00227141897201963*sqrt(858)*aF*(chi + 1.3228756555323),0.00352799297148922*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.00150955669646756*sqrt(1430) - 0.00160112605145073*sqrt(715))*(chi + 1.3228756555323),aF*((0.00212854886492556*sqrt(715) + 0.00200681497470299*sqrt(1430))*(chi + 1.3228756555323) + 0.00941365114885115*sqrt(1430)),aF*(0.000749360481939886*sqrt(715) + 0.000706503969556851*sqrt(1430))*(chi + 1.3228756555323),0,aF*(chi + 1.3228756555323)*(-0.000147591997507566*sqrt(1430) + 0.00261239640614064*sqrt(715) + 0.0136912241669032*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.00461260365272716*sqrt(130) + 0.00144961032797287*sqrt(715) + 0.00434831138605599*sqrt(1430)),aF*((chi + 1.3228756555323)*(-0.00688491426365292*sqrt(715) - 0.00953710187068882*sqrt(130) + 0.000346161391197963*sqrt(1430)) - 0.0405076891108891*sqrt(715)),aF*((chi + 1.3228756555323)*(-0.0141704248858854*sqrt(130) - 0.000631051756727763*sqrt(1430) + 0.00102001665864897*sqrt(715)) - 0.0164988539460539*sqrt(715)),aF*((chi + 1.3228756555323)*(-0.00319882110575878*sqrt(1430) + 0.0015596490243179*sqrt(715) + 0.00887606871405131*sqrt(130)) + 5.89666333666334e-5*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.000761411689334908*sqrt(715) - 0.000193495872145612*sqrt(1430) + 0.0147703898425312*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.0108270869915846*sqrt(130) - 0.000868922684626744*sqrt(1430) - 0.000346503455465718*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.00206940004384627*sqrt(130) - 3.81932811477141e-5*sqrt(1430) + 0.000665571866463648*sqrt(715)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.108865993472237*sqrt(15)*aF*(chi + 1.3228756555323),aF*(-0.0516456331134183*sqrt(15)*(chi + 1.3228756555323) - 0.2207285*sqrt(15)),0.0988020516476752*sqrt(15)*aF*(chi + 1.3228756555323),-0.00725021804115*sqrt(15)*aF*(chi + 1.3228756555323),-0.075844159311598*sqrt(15)*aF*(chi + 1.3228756555323),0,0,-0.00933408742626038*sqrt(858)*aF*(chi + 1.3228756555323),-0.00352692506537296*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.00453795113104367*sqrt(858)*(chi + 1.3228756555323) + 0.0177964307692308*sqrt(858)),aF*(0.00583600835164923*sqrt(858)*(chi + 1.3228756555323) + 0.0297948707292707*sqrt(858)),-0.00710042158304851*sqrt(858)*aF*(chi + 1.3228756555323),-0.00111896818457385*sqrt(858)*aF*(chi + 1.3228756555323),0.00352938168046514*sqrt(858)*aF*(chi + 1.3228756555323),-0.00199160919280884*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.00131843687139625*sqrt(715) + 0.00124303438533355*sqrt(1430))*(chi + 1.3228756555323),aF*((-0.00239467015775828*sqrt(1430) - 0.00253993052467665*sqrt(715))*(chi + 1.3228756555323) - 0.0165878046953047*sqrt(1430)),aF*(0.000425265280736734*sqrt(715) + 0.000400944039296258*sqrt(1430))*(chi + 1.3228756555323),0,aF*(chi + 1.3228756555323)*(-0.00532581290143009*sqrt(130) - 0.000121449547135454*sqrt(1430) + 0.00596497514805761*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.00169042730805048*sqrt(715) + 0.00343415758346465*sqrt(130) + 0.00357811031464198*sqrt(1430)),aF*((chi + 1.3228756555323)*(-0.00454637178797563*sqrt(130) + 0.000374934333249454*sqrt(715) + 0.00133016570946839*sqrt(1430)) - 0.00605432967032967*sqrt(715)),aF*((chi + 1.3228756555323)*(-0.00689739183407699*sqrt(1430) + 0.00317175460791457*sqrt(130) + 0.00603424674004499*sqrt(715)) - 0.0255907204795205*sqrt(715)),aF*((chi + 1.3228756555323)*(-0.00222029359013137*sqrt(1430) - 0.00171348205473326*sqrt(715) - 0.00327271760960519*sqrt(130)) - 0.0206313158841159*sqrt(715)),aF*(chi + 1.3228756555323)*(0.00374291297306628*sqrt(715) + 0.0102250797063236*sqrt(130) + 0.00554085307401176*sqrt(1430)),aF*(chi + 1.3228756555323)*(-0.000715013471771941*sqrt(1430) - 0.000523899552420539*sqrt(715) + 0.00683977190045306*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.00170285446892725*sqrt(130) - 0.000343362051267561*sqrt(715) + 0.00109368410244252*sqrt(1430)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.138013123597907*sqrt(15)*aF*(chi + 1.3228756555323),aF*(-0.175662032232653*sqrt(15)*(chi + 1.3228756555323) - 0.387298338517892*sqrt(15)),0,-0.0371848736007972*sqrt(15)*aF*(chi + 1.3228756555323),0,0,0,0,-0.00768948317257481*sqrt(858)*aF*(chi + 1.3228756555323),-0.00710042331911544*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.0122797853196161*sqrt(858)*(chi + 1.3228756555323) + 0.0302069494729245*sqrt(858)),0,-0.0044255141951725*sqrt(858)*aF*(chi + 1.3228756555323),0.00433239966401128*sqrt(858)*aF*(chi + 1.3228756555323),0,aF*(0.00045540990495806*sqrt(715) + 0.000429365268616099*sqrt(1430))*(chi + 1.3228756555323),aF*(-0.00132655349868296*sqrt(1430) - 0.00140702239585427*sqrt(715))*(chi + 1.3228756555323),0,0,0,aF*(chi + 1.3228756555323)*(-0.00153716466678468*sqrt(1430) + 0.00397195148461083*sqrt(130) + 0.0105339818284728*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.00306668635439919*sqrt(715) - 0.000476731042784929*sqrt(130) + 0.0093791634622929*sqrt(1430)),aF*(chi + 1.3228756555323)*(-0.0006057547153103*sqrt(1430) + 0.000162511915815456*sqrt(715) + 0.0139421112116863*sqrt(130)),aF*((chi + 1.3228756555323)*(-0.00838208984434033*sqrt(1430) - 0.0141837975401647*sqrt(130) - 0.000387071679887891*sqrt(715)) - 0.0403237353871798*sqrt(715)),0,aF*(chi + 1.3228756555323)*(-0.00165450306758675*sqrt(1430) - 0.000935927922615246*sqrt(715) - 1.20354119465677e-11*sqrt(130)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0312339488700427*sqrt(15)*aF*(chi + 1.3228756555323),-0.0521640460099131*sqrt(15)*aF*(chi + 1.3228756555323),0,aF*(-0.0585539810894292*sqrt(15)*(chi + 1.3228756555323) + 0.387298338517892*sqrt(15)),0.0702728252114783*sqrt(15)*aF*(chi + 1.3228756555323),0,0,0.00271365160697571*sqrt(858)*aF*(chi + 1.3228756555323),0.00609725040891813*sqrt(858)*aF*(chi + 1.3228756555323),-0.00379434761688119*sqrt(858)*aF*(chi + 1.3228756555323),-0.00111896679208109*sqrt(858)*aF*(chi + 1.3228756555323),0,aF*(-0.00740846577127302*sqrt(858)*(chi + 1.3228756555323) + 0.0302069494729245*sqrt(858)),0.00262728486589128*sqrt(858)*aF*(chi + 1.3228756555323),-0.0114052186974442*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.00240364914047656*sqrt(715) + 0.00226618191354262*sqrt(1430))*(chi + 1.3228756555323),aF*(0.000172128574058673*sqrt(715) + 0.000162284401087693*sqrt(1430))*(chi + 1.3228756555323),aF*(-0.00250695026158787*sqrt(1430) - 0.00265902272821837*sqrt(715))*(chi + 1.3228756555323),0,aF*(chi + 1.3228756555323)*(0.000203392924183407*sqrt(1430) + 0.00178061746741602*sqrt(715) + 0.00976522288829613*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.00599230163562621*sqrt(1430) - 0.00252521003233791*sqrt(715) + 0.00506886183952573*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.00983857275747288*sqrt(130) - 0.000525936997542343*sqrt(1430) - 0.000176775454835565*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.0108652005487632*sqrt(130) + 0.00046457678981312*sqrt(715) + 0.00116800794474828*sqrt(1430)),aF*(chi + 1.3228756555323)*(-0.00973650025953503*sqrt(130) - 0.00243418717061489*sqrt(715) + 0.00438894684396838*sqrt(1430)),0,aF*((chi + 1.3228756555323)*(-0.00658021450001419*sqrt(715) - 0.00283676101208087*sqrt(130) + 0.00119744111266242*sqrt(1430)) + 0.0403237353871798*sqrt(715)),aF*(-0.000758030721831563*sqrt(715) + 0.0162959445382461*sqrt(130))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0188309047518323*sqrt(15)*aF*(chi + 1.3228756555323),-0.070838556796147*sqrt(15)*aF*(chi + 1.3228756555323),0.0499928219803759*sqrt(15)*aF*(chi + 1.3228756555323),aF*(-0.0397193971192551*sqrt(15)*(chi + 1.3228756555323) - 0.22518785147386*sqrt(15)),0.0887696626387642*sqrt(15)*aF*(chi + 1.3228756555323),0,0,0,0.00227141985111074*sqrt(858)*aF*(chi + 1.3228756555323),0.00352938152793664*sqrt(858)*aF*(chi + 1.3228756555323),-0.00442551414244678*sqrt(858)*aF*(chi + 1.3228756555323),0.00262728345514068*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.0181248670345051*sqrt(858)*(chi + 1.3228756555323) - 0.0176097641365485*sqrt(858)),aF*(0.00223576617477246*sqrt(858)*(chi + 1.3228756555323) + 0.0107568939846737*sqrt(858)),0,aF*(0.00170257745591487*sqrt(715) + 0.00160520582835665*sqrt(1430))*(chi + 1.3228756555323),aF*((0.00348853152515712*sqrt(715) + 0.00328901909605544*sqrt(1430))*(chi + 1.3228756555323) + 0.0053873692745738*sqrt(1430)),0,0,0,aF*(chi + 1.3228756555323)*(0.000747558389891916*sqrt(1430) + 0.00175690079975497*sqrt(715) + 0.00915394959566927*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.00456130204389281*sqrt(1430) - 0.00236858938971287*sqrt(715) + 0.00246858289612112*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.00252087959916149*sqrt(130) + 0.000148125264952563*sqrt(715) + 0.000294592394316487*sqrt(1430)),aF*(chi + 1.3228756555323)*(-0.0220042075685727*sqrt(130) - 0.00144708952934488*sqrt(715) + 0.00407640230312565*sqrt(1430)),aF*(0.00334608752363845*sqrt(715) + 0.0146001165445245*sqrt(130))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.024749576012492*sqrt(130) - 0.00331916737716061*sqrt(715) + 0.00080462274211878*sqrt(1430)) - 0.0198375914456828*sqrt(715)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0335690232244653*sqrt(15)*aF*(chi + 1.3228756555323),0.0122729211304024*sqrt(15)*aF*(chi + 1.3228756555323),0.126334655818715*sqrt(15)*aF*(chi + 1.3228756555323),aF*(-0.0222809964794636*sqrt(15)*(chi + 1.3228756555323) - 0.126321467617398*sqrt(15)),-0.158245884792467*sqrt(15)*aF*(chi + 1.3228756555323),0,0,0,0.00352799269542905*sqrt(858)*aF*(chi + 1.3228756555323),-0.00199160921683764*sqrt(858)*aF*(chi + 1.3228756555323),0.00433239894490166*sqrt(858)*aF*(chi + 1.3228756555323),-0.0114052190557765*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.00223576624278171*sqrt(858)*(chi + 1.3228756555323) + 0.0107568939846737*sqrt(858)),aF*(-0.00379607000978262*sqrt(858)*(chi + 1.3228756555323) + 0.0176097641365485*sqrt(858)),0,aF*(0.000955078879794775*sqrt(715) + 0.000900456975244082*sqrt(1430))*(chi + 1.3228756555323),aF*((-0.000881936583671506*sqrt(1430) - 0.000935434690849395*sqrt(715))*(chi + 1.3228756555323) - 0.00960383361708418*sqrt(1430)),0,0,0,aF*(chi + 1.3228756555323)*(-0.00235452335752157*sqrt(715) - 0.000370621991275092*sqrt(1430) + 0.00251207686753637*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.000521172950367866*sqrt(715) + 0.00334243971582974*sqrt(130) + 0.00226138702899063*sqrt(1430)),aF*(chi + 1.3228756555323)*(-0.0265795648454722*sqrt(130) - 0.000146052029209196*sqrt(1430) + 4.23071130762732e-5*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.00202098506183743*sqrt(1430) - 0.000811760041238292*sqrt(715) + 0.00194348764738242*sqrt(130)),aF*(-0.0072383986855978*sqrt(130) + 0.00845575022358406*sqrt(715))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.000398913164431749*sqrt(1430) + 0.017136931008315*sqrt(130) + 0.00775783807370839*sqrt(715)) - 0.0111281049450835*sqrt(715)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,aF*(-0.00276006118114287*sqrt(1430) - 0.00292748741751719*sqrt(715))*(chi + 1.3228756555323),aF*((0.00102011426511148*sqrt(715) + 0.000961772097160577*sqrt(1430))*(chi + 1.3228756555323) + 0.0054346356546615*sqrt(1430)),aF*((-0.00249723260584367*sqrt(1430) - 0.0026487139888722*sqrt(715))*(chi + 1.3228756555323) - 0.0233759984389812*sqrt(1430)),aF*(-0.00150955697195789*sqrt(1430) - 0.00160112611419147*sqrt(715))*(chi + 1.3228756555323),aF*(0.00131843651274098*sqrt(715) + 0.00124303405829607*sqrt(1430))*(chi + 1.3228756555323),0,aF*(0.0024036484494381*sqrt(715) + 0.0022661818512451*sqrt(1430))*(chi + 1.3228756555323),0,0,4.87638673147758e-10*sqrt(858)*aF*(chi + 1.3228756555323),-1.42880437732987e-10*sqrt(858)*aF*(chi + 1.3228756555323),0,aF*(-0.00197692811592444*sqrt(39) + 0.00894099197477571*sqrt(429))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.00135828620069643*sqrt(429) + 5.69216496258249e-5*sqrt(1001) + 0.000332369967909375*sqrt(39)) - 0.00585142324695306*sqrt(858)),aF*((chi + 1.3228756555323)*(-0.00796967692294502*sqrt(429) - 0.00167700600012095*sqrt(1001) + 0.000818151455027736*sqrt(39)) - 0.0335178197869393*sqrt(858)),aF*(chi + 1.3228756555323)*(-0.000118762559046311*sqrt(429) + 0.00095395211287655*sqrt(39) + 0.00164801760053951*sqrt(1001)),aF*(chi + 1.3228756555323)*(0.000506124346827514*sqrt(39) + 0.000469565710175604*sqrt(429) + 0.00108355638018059*sqrt(1001)),aF*(chi + 1.3228756555323)*(-0.0101854413798564*sqrt(429) - 0.00107570806112762*sqrt(1001) + 0.00164655410114761*sqrt(39)),0,aF*(chi + 1.3228756555323)*(-0.00217825387050807*sqrt(1001) - 0.00135128961396858*sqrt(39) + 0.000565874072063999*sqrt(429)),0,aF*((-0.00270179133373578*sqrt(1326) - 0.00276917804603667*sqrt(561))*(chi + 1.3228756555323) - 0.0289538018706402*sqrt(1547)),aF*(0.001412009877184*sqrt(561) + 0.00137764964724449*sqrt(1326))*(chi + 1.3228756555323),aF*(0.00461437354718739*sqrt(561) + 0.00450208469981813*sqrt(1326))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,aF*(-0.00241776169762815*sqrt(1430) - 0.0025644243339884*sqrt(715))*(chi + 1.3228756555323),aF*(0.000984160133282296*sqrt(715) + 0.000927874629395467*sqrt(1430))*(chi + 1.3228756555323),aF*((0.00212854876864291*sqrt(715) + 0.00200681555710027*sqrt(1430))*(chi + 1.3228756555323) + 0.00941364912957962*sqrt(1430)),aF*((-0.00239466934001434*sqrt(1430) - 0.00253993033932765*sqrt(715))*(chi + 1.3228756555323) - 0.0165878062691152*sqrt(1430)),aF*(0.00045541000485196*sqrt(715) + 0.000429364878010884*sqrt(1430))*(chi + 1.3228756555323),aF*(0.000172128659207188*sqrt(715) + 0.00016228464888587*sqrt(1430))*(chi + 1.3228756555323),aF*(0.00170257786439022*sqrt(715) + 0.0016052054854846*sqrt(1430))*(chi + 1.3228756555323),aF*(0.000955078910881103*sqrt(715) + 0.000900456798768851*sqrt(1430))*(chi + 1.3228756555323),-1.71321255034058e-10*sqrt(858)*aF*(chi + 1.3228756555323),2.74248607764344e-10*sqrt(858)*aF*(chi + 1.3228756555323),-8.82863424294528e-11*sqrt(858)*aF*(chi + 1.3228756555323),0,aF*(chi + 1.3228756555323)*(-0.00190176055799687*sqrt(39) - 5.29911854364456e-5*sqrt(1001) + 0.00846612754652598*sqrt(429)),aF*(chi + 1.3228756555323)*(0.000545950080760255*sqrt(39) + 0.00150548826276898*sqrt(429) + 0.00156120802040359*sqrt(1001)),aF*((chi + 1.3228756555323)*(-0.00150490182308873*sqrt(1001) - 0.00188372367068785*sqrt(429) - 0.000430624086773577*sqrt(39)) - 0.0108554212951961*sqrt(858)),aF*((chi + 1.3228756555323)*(-0.00965506146183443*sqrt(429) - 0.00118118142793289*sqrt(1001) + 0.00146991063694428*sqrt(39)) - 0.022661254601869*sqrt(858)),aF*((chi + 1.3228756555323)*(-0.00032135746113625*sqrt(39) + 0.000469913645304379*sqrt(1001) + 0.00264973555247457*sqrt(429)) + 0.00889975089822919*sqrt(858)),aF*(chi + 1.3228756555323)*(-0.00855031309993483*sqrt(429) + 0.00229710168304686*sqrt(39) + 0.00072223446016884*sqrt(1001)),aF*(chi + 1.3228756555323)*(-0.000952292245462599*sqrt(429) + 0.0013520622919943*sqrt(39) + 0.00202784451150867*sqrt(1001)),aF*(chi + 1.3228756555323)*(-0.000392036182946577*sqrt(1001) - 0.000378313373015516*sqrt(39) + 0.000712911314749885*sqrt(429)),aF*(0.00257796512062938*sqrt(561) + 0.00251523230617398*sqrt(1326))*(chi + 1.3228756555323),aF*((-0.0017579556943046*sqrt(1326) - 0.00180180111595424*sqrt(561))*(chi + 1.3228756555323) - 0.0183119891521187*sqrt(1547)),aF*((-0.00336773985698115*sqrt(1326) - 0.00345173664252489*sqrt(561))*(chi + 1.3228756555323) - 0.010572432917831*sqrt(1547)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,aF*(0.000749360658646131*sqrt(715) + 0.000706504041062217*sqrt(1430))*(chi + 1.3228756555323),aF*(0.000425264854926267*sqrt(715) + 0.000400944177396064*sqrt(1430))*(chi + 1.3228756555323),aF*(-0.00132655346689989*sqrt(1430) - 0.00140702217055335*sqrt(715))*(chi + 1.3228756555323),aF*(-0.00250695031669367*sqrt(1430) - 0.00265902201674513*sqrt(715))*(chi + 1.3228756555323),aF*((0.00348853173549521*sqrt(715) + 0.0032890189817304*sqrt(1430))*(chi + 1.3228756555323) + 0.0053873690676639*sqrt(1430)),aF*((-0.000881935825718102*sqrt(1430) - 0.000935434351660548*sqrt(715))*(chi + 1.3228756555323) - 0.00960383227666271*sqrt(1430)),0,1.30799987160812e-10*sqrt(858)*aF*(chi + 1.3228756555323),-3.1334601059696e-10*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,aF*(chi + 1.3228756555323)*(-0.0034863609342731*sqrt(429) - 0.000142347228660841*sqrt(1001) + 0.000690734447900479*sqrt(39)),aF*(chi + 1.3228756555323)*(1.4368298225205e-5*sqrt(39) + 0.000837228233991521*sqrt(1001) + 0.00206649681386519*sqrt(429)),aF*(chi + 1.3228756555323)*(-0.000122309952902586*sqrt(429) + 0.00147966354617434*sqrt(39) + 0.00258053445792392*sqrt(1001)),aF*(chi + 1.3228756555323)*(-0.00350647921332619*sqrt(1001) - 0.00217525987670491*sqrt(39) + 0.000910924401331424*sqrt(429)),aF*(-0.00228380860401702*sqrt(39) + 0.0103289124258721*sqrt(429))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.015328228388253*sqrt(429) + 0.00446062329900323*sqrt(39) + 0.00190335244603609*sqrt(1001)) - 0.0141280084485162*sqrt(858)),0,aF*(0.00236581925732326*sqrt(561) + 0.00230824728955154*sqrt(1326))*(chi + 1.3228756555323),aF*(-0.00399800205921374*sqrt(1326) - 0.00409771653040846*sqrt(561))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,aF*((-0.0243315191579272*sqrt(130) - 0.00778124502147529*sqrt(715))*(chi + 1.3228756555323) + 0.0792608776878894*sqrt(715)),aF*(0.00216887137736015*sqrt(715) + 0.0121472914224754*sqrt(130))*(chi + 1.3228756555323),aF*(-0.00540628623644587*sqrt(130) + 0.00565142598658525*sqrt(715))*(chi + 1.3228756555323),0,0,0,0,0,0,aF*(-0.00197692812626851*sqrt(39) + 0.00894099196593193*sqrt(429))*(chi + 1.3228756555323),0,0,aF*(-0.00977705243415989*sqrt(858)*(chi + 1.3228756555323) + 0.15577097436809*sqrt(39)),0.00167568440866067*sqrt(858)*aF*(chi + 1.3228756555323),-0.0064856512250941*sqrt(858)*aF*(chi + 1.3228756555323),0,0,0,0,0,0,-0.00260494322073042*sqrt(7293)*aF*(chi + 1.3228756555323),0,0,aF*((-0.0124861592891614*sqrt(374) - 0.00302491141651954*sqrt(2431))*(chi + 1.3228756555323) + 0.413577516952231*sqrt(17)),aF*(0.000939455875639588*sqrt(374) + 0.00124697642514041*sqrt(2431))*(chi + 1.3228756555323),aF*(-0.00175672668616174*sqrt(374) + 0.00280427486132439*sqrt(2431))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,aF*(0.00100396072350157*sqrt(715) + 0.00786799570594105*sqrt(130))*(chi + 1.3228756555323),aF*((chi + 1.3228756555323)*(-0.0209449863071988*sqrt(130) - 0.0073994707084961*sqrt(715) - 2.27547774753976e-6*sqrt(1430)) - 0.0602696213294118*sqrt(715)),aF*((chi + 1.3228756555323)*(-0.000527863589560995*sqrt(715) + 0.000405459821745355*sqrt(130) + 0.000279580052041191*sqrt(1430)) - 0.00306995688312098*sqrt(715)),aF*(chi + 1.3228756555323)*(-0.000147591508147084*sqrt(1430) + 0.00261239629784581*sqrt(715) + 0.0136912242135846*sqrt(130)),aF*(chi + 1.3228756555323)*(-0.00532581440428059*sqrt(130) - 0.000121449102085129*sqrt(1430) + 0.00596497620001741*sqrt(715)),0,aF*(chi + 1.3228756555323)*(0.000203392255391627*sqrt(1430) + 0.00178061831694486*sqrt(715) + 0.00976522457640517*sqrt(130)),0,0,aF*((chi + 1.3228756555323)*(-0.0013582840623057*sqrt(429) + 5.6921288790642e-5*sqrt(1001) + 0.000332369614371169*sqrt(39)) - 0.00585142648906236*sqrt(858)),aF*(chi + 1.3228756555323)*(-0.00190176048284629*sqrt(39) - 5.29908530607039e-5*sqrt(1001) + 0.00846612682189772*sqrt(429)),0,0.00167568366116588*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.0103704963237017*sqrt(858)*(chi + 1.3228756555323) - 0.12007967254559*sqrt(39)),aF*(0.00225686786475659*sqrt(858)*(chi + 1.3228756555323) + 0.0339919564164113*sqrt(39)),0.000648565498581923*sqrt(858)*aF*(chi + 1.3228756555323),-0.00521726189154323*sqrt(858)*aF*(chi + 1.3228756555323),-0.000136016766144663*sqrt(858)*aF*(chi + 1.3228756555323),0,0.00132428738205883*sqrt(858)*aF*(chi + 1.3228756555323),0,aF*((0.000273610499050126*sqrt(1547) + 0.00145770656769941*sqrt(7293))*(chi + 1.3228756555323) + 0.0081631986149016*sqrt(1326)),aF*(-0.00183606372666789*sqrt(7293) - 3.34211200564922e-6*sqrt(1547))*(chi + 1.3228756555323),aF*(-0.000185282652281283*sqrt(7293) + 0.000134571354142767*sqrt(1547))*(chi + 1.3228756555323),aF*(0.00403760435315077*sqrt(374) + 0.0022229654638566*sqrt(2431))*(chi + 1.3228756555323),aF*((-0.0114905211005688*sqrt(374) - 0.00250547125119157*sqrt(2431))*(chi + 1.3228756555323) - 0.301079802651902*sqrt(17)),aF*((-0.00228016725811282*sqrt(2431) + 0.00106227517303842*sqrt(374))*(chi + 1.3228756555323) - 0.044635886848545*sqrt(17)),aF*(-0.000446623951009246*sqrt(374) + 0.00229673402552255*sqrt(2431))*(chi + 1.3228756555323),aF*(-0.000449126023114595*sqrt(374) + 0.000253585849223226*sqrt(2431))*(chi + 1.3228756555323),0,aF*(0.000552040750346625*sqrt(374) + 0.000444853636753421*sqrt(2431))*(chi + 1.3228756555323),0,0,0,0,0,0,0,0,0
