aF*(0.0426505836397709*sqrt(858)*(chi + 1.3228756555323) - 0.019539731233073*sqrt(11362)),0.00475743442502994*sqrt(858)*aF*(chi + 1.3228756555323),aF*(-0.000378193709637522*sqrt(176358)*(chi + 1.3228756555323) + 0.000783654153266182*sqrt(782782))
0.00475743385705741*sqrt(858)*aF*(chi + 1.3228756555323),aF*(0.0385725396800836*sqrt(858)*(chi + 1.3228756555323) + 0.00998697267584394*sqrt(11362)),0.000573559180747192*sqrt(176358)*aF*(chi + 1.3228756555323)
aF*(-0.000378193675692944*sqrt(176358)*(chi + 1.3228756555323) + 0.000783654299764765*sqrt(782782)),0.000573559169688511*sqrt(176358)*aF*(chi + 1.3228756555323),aF*(-0.0177865613854697*sqrt(858)*(chi + 1.3228756555323) + 0.00422863074971986*sqrt(26565))
