-5.6470591878167*a1 + a2*(7.31164919641343*(-0.755928946018454*chi - 1)**2 + 89.0138524606108*(0.345567446221505*chi - 1)**2),1.49801863159559*a1 + a2*(1.0*(-1.90468923052049*chi - 2.51966701441009)*(0.453843348547629*chi + 2.31703944955406) + 1.0*(-0.864881350577395*chi - 1.14413048360273)*(3.26033046597804*chi - 9.43471528243491) + 1.0*(-0.741784463461366*chi - 0.981288608365126)*(3.07237062144004*chi + 15.6855979028442)),a2*(1.0*(-1.90468923052049*chi - 2.51966701441009)*(-1.105083101459*chi - 1.46188753226024) + 1.0*(-0.960792830266193*chi - 1.27100944516912)*(-0.741784463461366*chi - 0.981288608365126)),0,0,a2*(1.0*(-1.90468923052049*chi - 2.51966701441009)*(1.57300683536722*chi + 2.08089244849319) + 1.0*(-0.741784463461366*chi - 0.981288608365126)*(-0.685967706931207*chi - 0.907449979980606)),0,0,0,0,0,0
1.4980187524286*a1 + a2*(1.0*(-1.90468923052049*chi - 2.51966701441009)*(0.453843348547629*chi + 2.31703944955406) + 1.0*(-0.864881350577395*chi - 1.14413048360273)*(3.26033046597804*chi - 9.43471528243491) + 1.0*(-0.741784463461366*chi - 0.981288608365126)*(3.07237062144004*chi + 15.6855979028442)),-5.30486383120276*a1 + a2*(1.30903456350901*(-0.755928946018455*chi - 1)**2 + 7.38117974106116*(-0.755928946018454*chi - 1)**2 + 246.03798156971*(0.195872075802921*chi + 1)**2 + 5.36867181078978*(0.195872085231426*chi + 1)**2),1.64573957018473*a1 + a2*(1.0*(-1.80327757295514*chi - 2.38551200142972)*(0.752453506205096*chi + 3.97071037349626) + 1.0*(-1.105083101459*chi - 1.46188753226024)*(0.453843348547629*chi + 2.31703944955406) + 1.0*(-0.960792830266193*chi - 1.27100944516912)*(3.07237062144004*chi + 15.6855979028442) + 1.0*(-0.810707232220435*chi - 1.07246486126838)*(2.40117919355226*chi + 12.6710674290898) + 1.0*(-0.555662463546513*chi - 0.735072345718784)*(0.679996170751146*chi + 0.899550380141872)),a2*(1.0*(-1.80327757295514*chi - 2.38551200142972)*(-1.41037915770063*chi - 1.86575625279231) + 1.0*(-1.07626243724697*chi - 1.42376137719787)*(-0.810707232220435*chi - 1.07246486126838)),0,1.16225127206213*a1 + a2*(1.0*(-1.80327757295514*chi - 2.38551200142972)*(0.0521592855930723*chi + 0.0690002491210317) + 1.0*(-0.810707232220435*chi - 1.07246486126838)*(0.663094264643823*chi + 0.877191260020402) + 1.0*(-0.685967706931207*chi - 0.907449979980606)*(3.07237062144004*chi + 15.6855979028442) + 1.0*(-0.555662463546513*chi - 0.735072345718784)*(1.92866405843187*chi - 6.93545024990551) + 1.0*(0.453843348547629*chi + 2.31703944955406)*(1.57300683536722*chi + 2.08089244849319)),a2*(1.0*(-1.80327757295514*chi - 2.38551200142972)*(1.16797043538153*chi + 1.54507965534768) + 1.0*(-1.04056304673269*chi - 1.37653552256919)*(-0.555662463546513*chi - 0.735072345718784) + 1.0*(-0.810707232220435*chi - 1.07246486126838)*(-0.6009691006322*chi - 0.795007392953476)),0,0,0,0,0
a2*(1.0*(-1.90468923052049*chi - 2.51966701441009)*(-1.105083101459*chi - 1.46188753226024) + 1.0*(-0.960792830266193*chi - 1.27100944516912)*(-0.741784463461366*chi - 0.981288608365126)),1.64573873071964*a1 + a2*(1.0*(-1.80327757295514*chi - 2.38551200142972)*(0.752453506205096*chi + 3.97071037349626) + 1.0*(-1.105083101459*chi - 1.46188753226024)*(0.453843348547629*chi + 2.31703944955406) + 1.0*(-0.960792830266193*chi - 1.27100944516912)*(3.07237062144004*chi + 15.6855979028442) + 1.0*(-0.810707232220435*chi - 1.07246486126838)*(2.40117919355226*chi + 12.6710674290898) + 1.0*(-0.555662463546513*chi - 0.735072345718784)*(0.679996170751146*chi + 0.899550380141872)),-5.39926808381166*a1 + a2*(11.5617207209459*(-0.755928946018454*chi - 1)**2 + 160.55594979254*(0.189500940389578*chi + 1)**2 + 15.7665408701908*(0.189500979781246*chi + 1)**2 + 0.809190886413387*(0.755928946018454*chi + 1)**2 + 0.650741594341435*(0.755928946018455*chi + 1)**2),1.81611871865838*a1 + a2*(1.0*(-1.86139268690512*chi - 2.46239107089263)*(1.02391444121547*chi + 5.55816654947725) + 1.0*(-1.41037915770063*chi - 1.86575625279231)*(0.752453506205096*chi + 3.97071037349626) + 1.0*(-1.07626243724697*chi - 1.42376137719787)*(2.40117919355226*chi + 12.6710674290898) + 1.0*(-0.894110623778692*chi - 1.18279717754963)*(1.79536823033576*chi + 9.74588871667983) + 1.0*(-0.445139852841016*chi - 0.588864674630608)*(0.723312979733493*chi + 0.956853132219962) + 1.0*(-0.0455818293748174*chi - 0.0602990924145728)*(0.609796965902322*chi + 0.806685561009639)),a2*(1.0*(-1.86139268690512*chi - 2.46239107089263)*(-1.6310325117164*chi - 2.15765320313131) + 1.0*(-1.20298711988306*chi - 1.59140237481221)*(-0.894110623778692*chi - 1.18279717754963)),0.632139539533858*a1 + a2*(1.0*(-2.17829923603019*chi - 2.88161902980894)*(0.609796965902322*chi + 0.806685561009639) + 1.0*(-1.105083101459*chi - 1.46188753226024)*(1.57300683536722*chi + 2.08089244849319) + 1.0*(-0.960792830266193*chi - 1.27100944516912)*(-0.685967706931207*chi - 0.907449979980606) + 1.0*(-0.835975004461839*chi - 1.10589098203607)*(-0.445139852841016*chi - 0.588864674630608) + 1.0*(0.0521592855930723*chi + 0.0690002491210317)*(0.752453506205096*chi + 3.97071037349626) + 1.0*(0.663094264643823*chi + 0.877191260020402)*(2.40117919355226*chi + 12.6710674290898) + 1.0*(0.679996170751146*chi + 0.899550380141872)*(1.92866405843187*chi - 6.93545024990551)),0.9837315058692*a1 + a2*(1.0*(-1.86139268690512*chi - 2.46239107089263)*(0.0683173478747749*chi + 0.0903753563540707) + 1.0*(-1.04056304673269*chi - 1.37653552256919)*(0.679996170751146*chi + 0.899550380141872) + 1.0*(-0.894110623778692*chi - 1.18279717754963)*(0.672097712885787*chi + 0.889101702515542) + 1.0*(-0.6009691006322*chi - 0.795007392953476)*(2.40117919355226*chi + 12.6710674290898) + 1.0*(-0.445139852841016*chi - 0.588864674630608)*(2.09841869608613*chi + 10.1296601492953) + 1.0*(0.487857047989821*chi + 2.35502289528099)*(0.609796965902322*chi + 0.806685561009639) + 1.0*(0.752453506205096*chi + 3.97071037349626)*(1.16797043538153*chi + 1.54507965534768)),a2*(1.0*(-1.86139268690512*chi - 2.46239107089263)*(1.05230834989078*chi + 1.39207309818387) + 1.0*(-1.18616760989944*chi - 1.5691522545169)*(0.609796965902322*chi + 0.806685561009639) + 1.0*(-1.07272979316102*chi - 1.41908812833691)*(-0.445139852841016*chi - 0.588864674630608) + 1.0*(-0.894110623778692*chi - 1.18279717754963)*(-0.600140953372041*chi - 0.793911857103816)),0,a2*(1.0*(-0.924123994197031*chi - 1.22250113461652)*(-0.445139852841016*chi - 0.588864674630608) + 1.0*(0.609796965902322*chi + 0.806685561009639)*(2.02945641879042*chi + 2.6847184903816)),0,0
0,a2*(1.0*(-1.80327757295514*chi - 2.38551200142972)*(-1.41037915770063*chi - 1.86575625279231) + 1.0*(-1.07626243724697*chi - 1.42376137719787)*(-0.810707232220435*chi - 1.07246486126838)),1.81611970716783*a1 + a2*(1.0*(-1.86139268690512*chi - 2.46239107089263)*(1.02391444121547*chi + 5.55816654947725) + 1.0*(-1.41037915770063*chi - 1.86575625279231)*(0.752453506205096*chi + 3.97071037349626) + 1.0*(-1.07626243724697*chi - 1.42376137719787)*(2.40117919355226*chi + 12.6710674290898) + 1.0*(-0.894110623778692*chi - 1.18279717754963)*(1.79536823033576*chi + 9.74588871667983) + 1.0*(-0.445139852841016*chi - 0.588864674630608)*(0.723312979733493*chi + 0.956853132219962) + 1.0*(-0.0455818293748174*chi - 0.0602990924145728)*(0.609796965902322*chi + 0.806685561009639)),-5.36666702983642*a1 + a2*(1.99998090337142*(-0.755928946018455*chi - 1)**2 + 12.0064426829896*(-0.755928946018454*chi - 1)**2 + 94.9823468779072*(0.184218010540489*chi + 1)**2 + 30.8932153917278*(0.184218020834905*chi + 1)**2 + 0.915567916639153*(0.755928946018454*chi + 1)**2 + 0.688720633080485*(0.755928946018455*chi + 1)**2),1.98095270562455*a1 + a2*(1.0*(-1.92645697714885*chi - 2.54846303650055)*(0.777815938029647*chi + 6.43095921017176) + 1.0*(-1.6310325117164*chi - 2.15765320313131)*(1.02391444121547*chi + 5.55816654947725) + 1.0*(-1.20298711988306*chi - 1.59140237481221)*(1.79536823033576*chi + 9.74588871667983) + 1.0*(-1.00801665259285*chi - 1.33348069008623)*(0.759429178232476*chi + 6.27893942358068) + 1.0*(-0.356017778479485*chi - 0.4709672520872)*(0.871634996055178*chi + 1.15306471679138) + 1.0*(-0.10079649282915*chi - 0.133341226526718)*(0.627339339970452*chi + 0.82989194060461)),a2*(1.0*(-2.17829923603019*chi - 2.88161902980894)*(-0.0455818293748174*chi - 0.0602990924145728) + 1.0*(-1.41037915770063*chi - 1.86575625279231)*(0.0521592855930723*chi + 0.0690002491210317) + 1.0*(-1.07626243724697*chi - 1.42376137719787)*(0.663094264643823*chi + 0.877191260020402) + 1.0*(-0.835975004461839*chi - 1.10589098203607)*(0.723312979733493*chi + 0.956853132219962)),0.66031739862183*a1 + a2*(1.0*(-1.86666328779948*chi - 2.4693634205058)*(0.627339339970452*chi + 0.82989194060461) + 1.0*(-1.41037915770063*chi - 1.86575625279231)*(1.16797043538153*chi + 1.54507965534768) + 1.0*(-1.07626243724697*chi - 1.42376137719787)*(-0.6009691006322*chi - 0.795007392953476) + 1.0*(-0.841003162469996*chi - 1.11254260985723)*(-0.356017778479485*chi - 0.4709672520872) + 1.0*(-0.0455818293748174*chi - 0.0602990924145728)*(0.487857047989821*chi + 2.35502289528099) + 1.0*(0.0683173478747749*chi + 0.0903753563540707)*(1.02391444121547*chi + 5.55816654947725) + 1.0*(0.672097712885787*chi + 0.889101702515542)*(1.79536823033576*chi + 9.74588871667983) + 1.0*(0.723312979733493*chi + 0.956853132219962)*(2.09841869608613*chi + 10.1296601492953)),0.913593401536921*a1 + a2*(1.0*(-1.92645697714885*chi - 2.54846303650055)*(0.129590070422072*chi + 0.171431549360075) + 1.0*(-1.18616760989944*chi - 1.5691522545169)*(-0.0455818293748174*chi - 0.0602990924145728) + 1.0*(-1.07272979316102*chi - 1.41908812833691)*(0.723312979733493*chi + 0.956853132219962) + 1.0*(-1.00801665259285*chi - 1.33348069008623)*(0.673049740843852*chi + 0.890361117124653) + 1.0*(-0.600140953372041*chi - 0.793911857103816)*(1.79536823033576*chi + 9.74588871667983) + 1.0*(-0.356017778479485*chi - 0.4709672520872)*(1.220957511716*chi + 6.83343196868838) + 1.0*(0.627339339970452*chi + 0.82989194060461)*(0.692898657692593*chi + 3.87800216601254) + 1.0*(1.02391444121547*chi + 5.55816654947725)*(1.05230834989078*chi + 1.39207309818387)),a2*(1.0*(-1.92645697714885*chi - 2.54846303650055)*(1.20610816282989*chi + 1.59553112654645) + 1.0*(-1.64651309919335*chi - 2.17813209543791)*(0.627339339970452*chi + 0.82989194060461) + 1.0*(-1.35580980592461*chi - 1.79356778578964)*(-0.356017778479485*chi - 0.4709672520872) + 1.0*(-1.00801665259285*chi - 1.33348069008623)*(-0.822471248234524*chi - 1.08802719166471)),a2*(1.0*(-0.924123994197031*chi - 1.22250113461652)*(0.723312979733493*chi + 0.956853132219962) + 1.0*(-0.356017778479485*chi - 0.4709672520872)*(1.07374849128827*chi + 1.42043573928978) + 1.0*(-0.0455818293748174*chi - 0.0602990924145728)*(2.02945641879042*chi + 2.6847184903816) + 1.0*(0.162767088872899*chi + 0.215320619391819)*(0.627339339970452*chi + 0.82989194060461)),a2*(1.0*(-0.894608804598271*chi - 1.1834562088279)*(-0.356017778479485*chi - 0.4709672520872) + 1.0*(0.627339339970452*chi + 0.82989194060461)*(1.57639104859375*chi + 2.0853693417837)),0
0,0,a2*(1.0*(-1.86139268690512*chi - 2.46239107089263)*(-1.6310325117164*chi - 2.15765320313131) + 1.0*(-1.20298711988306*chi - 1.59140237481221)*(-0.894110623778692*chi - 1.18279717754963)),1.98095275167652*a1 + a2*(1.0*(-1.92645697714885*chi - 2.54846303650055)*(0.777815938029647*chi + 6.43095921017176) + 1.0*(-1.6310325117164*chi - 2.15765320313131)*(1.02391444121547*chi + 5.55816654947725) + 1.0*(-1.20298711988306*chi - 1.59140237481221)*(1.79536823033576*chi + 9.74588871667983) + 1.0*(-1.00801665259285*chi - 1.33348069008623)*(0.759429178232476*chi + 6.27893942358068) + 1.0*(-0.356017778479485*chi - 0.4709672520872)*(0.871634996055178*chi + 1.15306471679138) + 1.0*(-0.10079649282915*chi - 0.133341226526718)*(0.627339339970452*chi + 0.82989194060461)),-4.68571459855159*a1 + a2*(0.0177798826916495*(-0.755928946018455*chi - 1)**2 + 7.18802886354076*(-0.755928946018454*chi - 1)**2 + 39.4250802849957*(0.120948639093479*chi + 1)**2 + 41.357236362893*(0.120948666071367*chi + 1)**2 + 1.32955824110919*(0.755928946018454*chi + 1)**2 + 0.307301557901199*(0.755928946018455*chi + 1)**2),0,a2*(1.0*(-1.86666328779948*chi - 2.4693634205058)*(-0.10079649282915*chi - 0.133341226526718) + 1.0*(-1.6310325117164*chi - 2.15765320313131)*(0.0683173478747749*chi + 0.0903753563540707) + 1.0*(-1.20298711988306*chi - 1.59140237481221)*(0.672097712885787*chi + 0.889101702515542) + 1.0*(-0.841003162469996*chi - 1.11254260985723)*(0.871634996055178*chi + 1.15306471679138)),0.749615272922678*a1 + a2*(1.0*(-2.29995556848935*chi - 3.04255523036051)*(0.4190475990019*chi + 0.554347867228872) + 1.0*(-1.6310325117164*chi - 2.15765320313131)*(1.05230834989078*chi + 1.39207309818387) + 1.0*(-1.20298711988306*chi - 1.59140237481221)*(-0.600140953372041*chi - 0.793911857103816) + 1.0*(-0.10079649282915*chi - 0.133341226526718)*(0.692898657692593*chi + 3.87800216601254) + 1.0*(0.129590070422072*chi + 0.171431549360075)*(0.777815938029647*chi + 6.43095921017176) + 1.0*(0.673049740843852*chi + 0.890361117124653)*(0.759429178232476*chi + 6.27893942358068) + 1.0*(0.871634996055178*chi + 1.15306471679138)*(1.220957511716*chi + 6.83343196868838)),0.960158841731975*a1 + a2*(1.0*(-1.64651309919335*chi - 2.17813209543791)*(-0.10079649282915*chi - 0.133341226526718) + 1.0*(-1.35580980592461*chi - 1.79356778578964)*(0.871634996055178*chi + 1.15306471679138) + 1.0*(-0.822471248234524*chi - 1.08802719166471)*(0.759429178232476*chi + 6.27893942358068) + 1.0*(0.4190475990019*chi + 0.554347867228872)*(2.61861462252959*chi + 8.66025395807191) + 1.0*(0.777815938029647*chi + 6.43095921017176)*(1.20610816282989*chi + 1.59553112654645)),a2*(1.0*(-0.10079649282915*chi - 0.133341226526718)*(0.162767088872899*chi + 0.215320619391819) + 1.0*(0.871634996055178*chi + 1.15306471679138)*(1.07374849128827*chi + 1.42043573928978)),a2*(1.0*(-0.894608804598271*chi - 1.1834562088279)*(0.871634996055178*chi + 1.15306471679138) + 1.0*(-0.10079649282915*chi - 0.133341226526718)*(1.57639104859375*chi + 2.0853693417837) + 1.0*(0.4190475990019*chi + 0.554347867228872)*(0.799999895437982*chi + 1.05830038610329)),0
a2*(1.0*(-1.90468923052049*chi - 2.51966701441009)*(1.57300683536722*chi + 2.08089244849319) + 1.0*(-0.741784463461366*chi - 0.981288608365126)*(-0.685967706931207*chi - 0.907449979980606)),1.16225130600509*a1 + a2*(1.0*(-1.80327757295514*chi - 2.38551200142972)*(0.0521592855930723*chi + 0.0690002491210317) + 1.0*(-0.810707232220435*chi - 1.07246486126838)*(0.663094264643823*chi + 0.877191260020402) + 1.0*(-0.685967706931207*chi - 0.907449979980606)*(3.07237062144004*chi + 15.6855979028442) + 1.0*(-0.555662463546513*chi - 0.735072345718784)*(1.92866405843187*chi - 6.93545024990551) + 1.0*(0.453843348547629*chi + 2.31703944955406)*(1.57300683536722*chi + 2.08089244849319)),0.63213943879196*a1 + a2*(1.0*(-2.17829923603019*chi - 2.88161902980894)*(0.609796965902322*chi + 0.806685561009639) + 1.0*(-1.105083101459*chi - 1.46188753226024)*(1.57300683536722*chi + 2.08089244849319) + 1.0*(-0.960792830266193*chi - 1.27100944516912)*(-0.685967706931207*chi - 0.907449979980606) + 1.0*(-0.835975004461839*chi - 1.10589098203607)*(-0.445139852841016*chi - 0.588864674630608) + 1.0*(0.0521592855930723*chi + 0.0690002491210317)*(0.752453506205096*chi + 3.97071037349626) + 1.0*(0.663094264643823*chi + 0.877191260020402)*(2.40117919355226*chi + 12.6710674290898) + 1.0*(0.679996170751146*chi + 0.899550380141872)*(1.92866405843187*chi - 6.93545024990551)),a2*(1.0*(-2.17829923603019*chi - 2.88161902980894)*(-0.0455818293748174*chi - 0.0602990924145728) + 1.0*(-1.41037915770063*chi - 1.86575625279231)*(0.0521592855930723*chi + 0.0690002491210317) + 1.0*(-1.07626243724697*chi - 1.42376137719787)*(0.663094264643823*chi + 0.877191260020402) + 1.0*(-0.835975004461839*chi - 1.10589098203607)*(0.723312979733493*chi + 0.956853132219962)),0,-5.85227199638486*a1 + a2*(8.30372823295699*(-0.755928946018455*chi - 1)**2 + 2.0464603303155*(-0.755928946018454*chi - 1)**2 + 48.1004701689144*(0.278087793717235*chi - 1)**2 + 4.33487441657475*(0.755928946018454*chi + 1)**2 + 0.769464506656181*(0.755928946018455*chi + 1)**2),1.74119522997878*a1 + a2*(1.0*(-2.17829923603019*chi - 2.88161902980894)*(0.487857047989821*chi + 2.35502289528099) + 1.0*(-1.04056304673269*chi - 1.37653552256919)*(1.92866405843187*chi - 6.93545024990551) + 1.0*(-0.835975004461839*chi - 1.10589098203607)*(2.09841869608613*chi + 10.1296601492953) + 1.0*(-0.6009691006322*chi - 0.795007392953476)*(0.663094264643823*chi + 0.877191260020402) + 1.0*(0.0521592855930723*chi + 0.0690002491210317)*(1.16797043538153*chi + 1.54507965534768)),a2*(1.0*(-2.17829923603019*chi - 2.88161902980894)*(-1.18616760989944*chi - 1.5691522545169) + 1.0*(-1.07272979316102*chi - 1.41908812833691)*(-0.835975004461839*chi - 1.10589098203607)),0,a2*(1.0*(-2.17829923603019*chi - 2.88161902980894)*(2.02945641879042*chi + 2.6847184903816) + 1.0*(-0.924123994197031*chi - 1.22250113461652)*(-0.835975004461839*chi - 1.10589098203607)),0,0
0,a2*(1.0*(-1.80327757295514*chi - 2.38551200142972)*(1.16797043538153*chi + 1.54507965534768) + 1.0*(-1.04056304673269*chi - 1.37653552256919)*(-0.555662463546513*chi - 0.735072345718784) + 1.0*(-0.810707232220435*chi - 1.07246486126838)*(-0.6009691006322*chi - 0.795007392953476)),0.98373141869172*a1 + a2*(1.0*(-1.86139268690512*chi - 2.46239107089263)*(0.0683173478747749*chi + 0.0903753563540707) + 1.0*(-1.04056304673269*chi - 1.37653552256919)*(0.679996170751146*chi + 0.899550380141872) + 1.0*(-0.894110623778692*chi - 1.18279717754963)*(0.672097712885787*chi + 0.889101702515542) + 1.0*(-0.6009691006322*chi - 0.795007392953476)*(2.40117919355226*chi + 12.6710674290898) + 1.0*(-0.445139852841016*chi - 0.588864674630608)*(2.09841869608613*chi + 10.1296601492953) + 1.0*(0.487857047989821*chi + 2.35502289528099)*(0.609796965902322*chi + 0.806685561009639) + 1.0*(0.752453506205096*chi + 3.97071037349626)*(1.16797043538153*chi + 1.54507965534768)),0.660317624020334*a1 + a2*(1.0*(-1.86666328779948*chi - 2.4693634205058)*(0.627339339970452*chi + 0.82989194060461) + 1.0*(-1.41037915770063*chi - 1.86575625279231)*(1.16797043538153*chi + 1.54507965534768) + 1.0*(-1.07626243724697*chi - 1.42376137719787)*(-0.6009691006322*chi - 0.795007392953476) + 1.0*(-0.841003162469996*chi - 1.11254260985723)*(-0.356017778479485*chi - 0.4709672520872) + 1.0*(-0.0455818293748174*chi - 0.0602990924145728)*(0.487857047989821*chi + 2.35502289528099) + 1.0*(0.0683173478747749*chi + 0.0903753563540707)*(1.02391444121547*chi + 5.55816654947725) + 1.0*(0.672097712885787*chi + 0.889101702515542)*(1.79536823033576*chi + 9.74588871667983) + 1.0*(0.723312979733493*chi + 0.956853132219962)*(2.09841869608613*chi + 10.1296601492953)),a2*(1.0*(-1.86666328779948*chi - 2.4693634205058)*(-0.10079649282915*chi - 0.133341226526718) + 1.0*(-1.6310325117164*chi - 2.15765320313131)*(0.0683173478747749*chi + 0.0903753563540707) + 1.0*(-1.20298711988306*chi - 1.59140237481221)*(0.672097712885787*chi + 0.889101702515542) + 1.0*(-0.841003162469996*chi - 1.11254260985723)*(0.871634996055178*chi + 1.15306471679138)),1.74119496970295*a1 + a2*(1.0*(-2.17829923603019*chi - 2.88161902980894)*(0.487857047989821*chi + 2.35502289528099) + 1.0*(-1.04056304673269*chi - 1.37653552256919)*(1.92866405843187*chi - 6.93545024990551) + 1.0*(-0.835975004461839*chi - 1.10589098203607)*(2.09841869608613*chi + 10.1296601492953) + 1.0*(-0.6009691006322*chi - 0.795007392953476)*(0.663094264643823*chi + 0.877191260020402) + 1.0*(0.0521592855930723*chi + 0.0690002491210317)*(1.16797043538153*chi + 1.54507965534768)),-5.12986994598604*a1 + a2*(8.05254396855332*(-0.755928946018455*chi - 1)**2 + 2.5268867997455*(-0.755928946018454*chi - 1)**2 + 102.610014740222*(0.207155883332582*chi + 1)**2 + 5.54613283729767*(0.207155968193512*chi + 1)**2 + 2.3872711413693*(0.755928946018454*chi + 1)**2 + 0.79866954245216*(0.755928946018455*chi + 1)**2),1.7491025149082*a1 + a2*(1.0*(-1.86666328779948*chi - 2.4693634205058)*(0.692898657692593*chi + 3.87800216601254) + 1.0*(-1.18616760989944*chi - 1.5691522545169)*(0.487857047989821*chi + 2.35502289528099) + 1.0*(-1.07272979316102*chi - 1.41908812833691)*(2.09841869608613*chi + 10.1296601492953) + 1.0*(-0.841003162469996*chi - 1.11254260985723)*(1.220957511716*chi + 6.83343196868838) + 1.0*(-0.640105887344656*chi - 0.846780495331144)*(1.17108008026909*chi + 1.54919332886678) + 1.0*(-0.600140953372041*chi - 0.793911857103816)*(0.672097712885787*chi + 0.889101702515542) + 1.0*(0.0683173478747749*chi + 0.0903753563540707)*(1.05230834989078*chi + 1.39207309818387)),a2*(1.0*(-1.86666328779948*chi - 2.4693634205058)*(-1.64651309919335*chi - 2.17813209543791) + 1.0*(-1.35580980592461*chi - 1.79356778578964)*(-0.841003162469996*chi - 1.11254260985723)),1.46666643552437*a1 + a2*(1.0*(-1.86666328779948*chi - 2.4693634205058)*(0.162767088872899*chi + 0.215320619391819) + 1.0*(-0.924123994197031*chi - 1.22250113461652)*(2.09841869608613*chi + 10.1296601492953) + 1.0*(-0.841003162469996*chi - 1.11254260985723)*(1.07374849128827*chi + 1.42043573928978) + 1.0*(-0.640105887344656*chi - 0.846780495331144)*(0.523722708604679*chi - 4.50333240124407) + 1.0*(0.487857047989821*chi + 2.35502289528099)*(2.02945641879042*chi + 2.6847184903816)),a2*(1.0*(-1.86666328779948*chi - 2.4693634205058)*(1.57639104859375*chi + 2.0853693417837) + 1.0*(-1.22202025151698*chi - 1.61658084129927)*(-0.640105887344656*chi - 0.846780495331144) + 1.0*(-0.894608804598271*chi - 1.1834562088279)*(-0.841003162469996*chi - 1.11254260985723)),0
