-6.35294110596824*a1 + a2*(14.1613545027939*(1 - 0.636240280590528*chi)**2 + 5.77771423859348*(-0.755928946018454*chi - 1)**2 + 28.5426954551662*(0.345567520243228*chi - 1)**2 + 25.1333152538033*(0.345567552076838*chi - 1)**2 + 0.0907983804948301*(0.755928946018455*chi + 1)**2) + 6*sqrt(323)*a4*(15.5158959311893 - 9.87183798087329*chi)/17 + 72*a5 + a6*(403.598603329625*(1 - 0.636240280590528*chi)**2 + 104.166579816581*(-0.755928946018454*chi - 1)**2 + 2.58775384410266*(0.755928946018454*chi + 1)**2),1.23218120489093*a1 + a2*(0.0588235294117647*(1.62964779027762 - 0.00699272815245168*chi)*(-2.0632887329749*chi - 2.72947443518656) + 0.0588235294117647*(15.5158959311893 - 9.87183798087329*chi)*(0.939170631627762*chi + 1.24240596497126) + 0.0588235294117647*(-10.4544182987342*chi - 37.7854033912437)*(0.939170597134092*chi + 1.24240591934042) + 0.0588235294117647*(-4.24283387417698*chi - 5.61274164261651)*(1.71167984537716*chi + 6.69603506385975) + 0.0588235294117647*(-3.88922266003429*chi - 5.14495797590392)*(0.699377128364258*chi + 4.39327906467495) + 0.0588235294117647*(-3.23839901656587*chi - 4.28399922191471)*(7.61210673280508*chi - 22.0278419900322) + 0.0588235294117647*(-2.97891758047895*chi - 3.94073754705277)*(1.98519547781544*chi + 6.49792820199864) + 0.0588235294117647*(-2.65570628090704*chi - 3.51316918725614)*(6.62206557372465*chi + 33.401364452696) + 0.0588235294117647*(-1.26012468895744*chi - 1.666988273957)*(1.17043124447582*chi + 3.80672365382775) + 0.0588235294117647*(-1.17797134267667*chi - 1.55830961214165)*(7.14302724509031*chi - 20.6704223303409) + 0.0588235294117647*(-1.10764356944327*chi - 1.4652747130234)*(6.95337577389928*chi + 34.7229653049194)) + 6*sqrt(323)*a4*(0.939170597134092*chi + 1.24240591934042)/17 + a6*(6.17394906513032*(8.08524726626938 - 5.14415998933503*chi)*(0.489396604334329*chi + 0.647410853774054) + 6.17394906513032*(-5.44773936001762*chi - 19.6897640219299)*(0.489396586359869*chi + 0.647410829996079) + 6.17394906513032*(-2.21091718677152*chi - 2.92476852277799)*(0.891946868678391*chi + 3.48926671299002) + 6.17394906513032*(-1.65039434820169*chi - 2.18326650526411)*(0.296781172179976*chi + 1.86429103504926) + 6.17394906513032*(-1.42448580723997*chi - 1.88441759604903)*(0.949298765859239*chi + 3.10723819983069)),0.0649664450035008*a1 + a2*(0.0588235294117647*(2.14454317993004 - 0.0818704688458135*chi)*(-1.10764356944327*chi - 1.4652747130234) + 0.0588235294117647*(15.5158959311893 - 9.87183798087329*chi)*(-4.24283363485719*chi - 5.61274132602617) + 0.0588235294117647*(-7.70075596004292*chi - 30.5596907432253)*(-4.24283387417698*chi - 5.61274164261651) + 0.0588235294117647*(-4.45519372378983*chi - 18.669011481438)*(-2.97891758047895*chi - 3.94073754705277) + 0.0588235294117647*(-3.88922266003429*chi - 5.14495797590392)*(3.98148344597982*chi + 18.6837155237754) + 0.0588235294117647*(-2.67792071362712*chi - 3.54255611950299)*(7.61210673280508*chi - 22.0278419900322) + 0.0588235294117647*(-2.65570628090704*chi - 3.51316918725614)*(0.95347512365604*chi + 3.29428422321006) + 0.0588235294117647*(-2.0632887329749*chi - 2.72947443518656)*(4.31095654007064*chi + 28.4516398977076) + 0.0588235294117647*(-1.46251133097197*chi - 1.93472063568296)*(7.14302724509031*chi - 20.6704223303409) + 0.0588235294117647*(-1.26012468895744*chi - 1.666988273957)*(4.48819524925506*chi + 30.0700141545171) + 0.0588235294117647*(0.939170597134092*chi + 1.24240591934042)*(1.71168076582964*chi + 6.69603628150393)) + 6*sqrt(323)*a4*(-4.24283387417698*chi - 5.61274164261651)/17 + a6*(6.17394906513032*(8.08524726626938 - 5.14415998933503*chi)*(-2.2109170620633*chi - 2.92476835780452) + 6.17394906513032*(-4.01282119642139*chi - 15.9244852592126)*(-2.21091718677152*chi - 2.92476852277799) + 6.17394906513032*(-2.13042491327431*chi - 8.92731711168484)*(-1.42448580723997*chi - 1.88441759604903) + 6.17394906513032*(-1.65039434820169*chi - 2.18326650526411)*(1.68954527706206*chi + 7.92844771288443) + 6.17394906513032*(0.489396586359869*chi + 0.647410829996079)*(0.891947348321073*chi + 3.48926734749764)),a2*(0.0588235294117647*(-4.24283387417698*chi - 5.61274164261651)*(-1.66178319144823*chi - 2.19833252873963) + 0.0588235294117647*(-3.88922266003429*chi - 5.14495797590392)*(-1.07286706017874*chi - 1.41926971553296) + 0.0588235294117647*(-3.76710621815276*chi - 4.98341310779862)*(-1.10764356944327*chi - 1.4652747130234) + 0.0588235294117647*(-2.97891758047895*chi - 3.94073754705277)*(-2.06257935822532*chi - 2.7285360205997) + 0.0588235294117647*(-2.65570628090704*chi - 3.51316918725614)*(-1.21006433975172*chi - 1.60076465668531) + 0.0588235294117647*(-2.0632887329749*chi - 2.72947443518656)*(-0.482091912019707*chi - 0.637747654139887) + 0.0588235294117647*(-2.00131073609049*chi - 2.64748525192953)*(-1.26012468895744*chi - 1.666988273957) + 0.0588235294117647*(0.418112904163727*chi + 0.553111382182103)*(0.939170597134092*chi + 1.24240591934042)) + a6*(6.17394906513032*(-2.21091718677152*chi - 2.92476852277799)*(-0.865945999211107*chi - 1.14553888136196) + 6.17394906513032*(-1.65039434820169*chi - 2.18326650526411)*(-0.45527188522427*chi - 0.60226809361148) + 6.17394906513032*(-1.42448580723997*chi - 1.88441759604903)*(-0.986302891141318*chi - 1.30475608367197) + 6.17394906513032*(0.217876314095812*chi + 0.288223271834458)*(0.489396586359869*chi + 0.647410829996079)),a2*(0.0588235294117647*(-4.24283387417698*chi - 5.61274164261651)*(0.472103029896293*chi + 0.624533605152841) + 0.0588235294117647*(-3.88922266003429*chi - 5.14495797590392)*(-0.210841911299233*chi - 0.278917631623654) + 0.0588235294117647*(-3.47821425752549*chi - 4.60124496600581)*(0.939170597134092*chi + 1.24240591934042) + 0.0588235294117647*(-2.97891758047895*chi - 3.94073754705277)*(0.897143696856404*chi + 1.18680955608558) + 0.0588235294117647*(-2.84273731625328*chi - 3.76058799074468)*(-1.26012468895744*chi - 1.666988273957) + 0.0588235294117647*(-2.73378730935747*chi - 3.61646067895213)*(-1.10764356944327*chi - 1.4652747130234) + 0.0588235294117647*(-2.65570628090704*chi - 3.51316918725614)*(-1.22799199707436*chi - 1.62448071811815) + 0.0588235294117647*(-2.0632887329749*chi - 2.72947443518656)*(-1.01824335853238*chi - 1.34700935040993)) + a6*(6.17394906513032*(-2.21091718677152*chi - 2.92476852277799)*(0.246010269003778*chi + 0.325440995876049) + 6.17394906513032*(-1.81247814769286*chi - 2.39768321776716)*(0.489396586359869*chi + 0.647410829996079) + 6.17394906513032*(-1.65039434820169*chi - 2.18326650526411)*(-0.0894709121048955*chi - 0.118358891501836) + 6.17394906513032*(-1.42448580723997*chi - 1.88441759604903)*(0.429004303979862*chi + 0.567519349853535)),a2*(0.0588235294117647*(-4.24283387417698*chi - 5.61274164261651)*(-3.90103062893644*chi - 5.16057845050586) + 0.0588235294117647*(-3.88922266003429*chi - 5.14495797590392)*(3.48161567482651*chi + 4.60574461814763) + 0.0588235294117647*(-2.97891758047895*chi - 3.94073754705277)*(3.29074855542425*chi + 4.35325115244881) + 0.0588235294117647*(-2.65570628090704*chi - 3.51316918725614)*(-0.0393396073878577*chi - 0.0520414089115954) + 0.0588235294117647*(-2.1346104174035*chi - 2.82382415522873)*(-2.0632887329749*chi - 2.72947443518656) + 0.0588235294117647*(-1.95618784165327*chi - 2.58779327337137)*(-1.26012468895744*chi - 1.666988273957) + 0.0588235294117647*(-1.10764356944327*chi - 1.4652747130234)*(-0.052930996944283*chi - 0.0700211272806464) + 0.0588235294117647*(-0.107363889322449*chi - 0.142029075467931)*(0.939170597134092*chi + 1.24240591934042)) + a6*(6.17394906513032*(-2.21091718677152*chi - 2.92476852277799)*(-2.03280541246992*chi - 2.68914879259074) + 6.17394906513032*(-1.65039434820169*chi - 2.18326650526411)*(1.47742603975608*chi + 1.95445094084281) + 6.17394906513032*(-1.42448580723997*chi - 1.88441759604903)*(1.57359996903426*chi + 2.08167709058179) + 6.17394906513032*(-0.055946726923802*chi - 0.0740105630542109)*(0.489396586359869*chi + 0.647410829996079)),0,0,0,0,0,a2*(0.0588235294117647*(-4.24283387417698*chi - 5.61274164261651)*(2.59395915498137*chi + 3.43148541756997) + 0.0588235294117647*(-3.88922266003429*chi - 5.14495797590392)*(1.42196299993826*chi + 1.881080235686) + 0.0588235294117647*(-2.97891758047895*chi - 3.94073754705277)*(3.40356469338545*chi + 4.50249287490885) + 0.0588235294117647*(-2.67764143396459*chi - 3.54218666723634)*(-1.10764356944327*chi - 1.4652747130234) + 0.0588235294117647*(-2.65570628090704*chi - 3.51316918725614)*(-0.689081045974687*chi - 0.911568540408644) + 0.0588235294117647*(-2.0632887329749*chi - 2.72947443518656)*(0.499770654999683*chi + 0.66113443284851) + 0.0588235294117647*(-1.26012468895744*chi - 1.666988273957)*(3.16208131049121*chi + 4.18304038646248) + 0.0588235294117647*(0.829965263849*chi + 1.09794084248328)*(0.939170597134092*chi + 1.24240591934042)) + a6*(6.17394906513032*(-2.21091718677152*chi - 2.92476852277799)*(1.35169772081734*chi + 1.78812800850774) + 6.17394906513032*(-1.65039434820169*chi - 2.18326650526411)*(0.603410990727215*chi + 0.798237709913657) + 6.17394906513032*(-1.42448580723997*chi - 1.88441759604903)*(1.62754741236282*chi + 2.15304285003936) + 6.17394906513032*(0.43249029320599*chi + 0.572130880136228)*(0.489396586359869*chi + 0.647410829996079)),0,0,0
