-5.84313742021089*a1 + a2*(20.7081126147674*(1 - 0.411417927599985*chi)**2 + 1.96427059423297*(-0.755928946018455*chi - 1)**2 + 4.69263719641*(-0.755928946018454*chi - 1)**2 + 24.759709872341*(0.345567493680418*chi - 1)**2 + 37.463732035397*(0.345567567610023*chi - 1)**2 + 0.227214651005478*(0.755928946018455*chi + 1)**2) + sqrt(462)*a4*(13.651850187169 - 5.61661591191053*chi)/9 + 20*a5 + a6*(159.452467133709*(1 - 0.411417927599984*chi)**2 + 37.0489152240647*(-0.755928946018454*chi - 1)**2 + 1.74955281274218*(0.755928946018454*chi + 1)**2),1.42477176529781*a1 + a2*(0.111111111111111*(13.651850187169 - 5.61661591191053*chi)*(1.08098681340812*chi + 1.43001113940904) + 0.111111111111111*(-5.53240510453279*chi - 25.1193404148886)*(1.08098681346505*chi + 1.43001113948434) + 0.111111111111111*(-3.51386366566103*chi - 4.64840470016245)*(0.812072450618745*chi + 4.21621329040892) + 0.111111111111111*(-3.17835854743534*chi - 4.2045731469552)*(1.08647248662154*chi + 4.59883669906016) + 0.111111111111111*(-2.24743867858628*chi - 2.97308191520347)*(0.31929184151258*chi + 2.28345458863233) + 0.111111111111111*(-2.09115533384384*chi - 2.76633848307853)*(6.34541089620345*chi - 18.3622871211234) + 0.111111111111111*(-1.61546014809529*chi - 2.13705290239785)*(0.755889430113849*chi + 2.86149115293006) + 0.111111111111111*(-1.52085723591917*chi - 2.01190501293761)*(4.84880699891345*chi + 24.7061473461145) + 0.111111111111111*(-1.17164713860661*chi - 1.54994347653675)*(5.93419253550722*chi + 30.1208085979036) + 0.111111111111111*(-1.05911583680872*chi - 1.40107855690298)*(5.15854132012415*chi - 14.9277389061796) + 0.111111111111111*(-0.663226213293015*chi - 0.8773658116762)*(0.0502972371582077*chi + 0.58729422882689)) + sqrt(462)*a4*(1.08098681346505*chi + 1.43001113948434)/9 + a6*(4.47213595499958*(5.97115194657634 - 2.45663895924505*chi)*(0.472810382959806*chi + 0.625469345300429) + 4.47213595499958*(-2.41980618423636*chi - 10.9868916197197)*(0.472810382984703*chi + 0.625469345333364) + 4.47213595499958*(-1.53692089933246*chi - 2.03315524220571)*(0.35519053665199*chi + 1.84412001677752) + 4.47213595499958*(-1.34428199718753*chi - 1.77831792824971)*(0.459521914348972*chi + 1.94507110833683) + 4.47213595499958*(-0.751476413666799*chi - 0.994109853346525)*(0.106761661734803*chi + 0.763519059000898)),0.0179311212642975*a1 + a2*(0.111111111111111*(13.651850187169 - 5.61661591191053*chi)*(-3.51386331710763*chi - 4.64840423906964) + 0.111111111111111*(-3.98491591791991*chi - 21.9989053880446)*(-3.17835854743534*chi - 4.2045731469552) + 0.111111111111111*(-3.51386366566103*chi - 4.64840470016245)*(-1.77825545395353*chi - 9.52574083785477) + 0.111111111111111*(-2.24743867858628*chi - 2.97308191520347)*(3.93181794354572*chi + 23.1299545946534) + 0.111111111111111*(-1.72761387564161*chi - 2.28541833824609)*(5.15854132012415*chi - 14.9277389061796) + 0.111111111111111*(-1.61546014809529*chi - 2.13705290239785)*(3.68020171004841*chi + 24.0669803733423) + 0.111111111111111*(-1.52085723591917*chi - 2.01190501293761)*(0.581525885784234*chi + 2.49857713506878) + 0.111111111111111*(-1.41203773050588*chi - 1.8679503383793)*(6.34541089620345*chi - 18.3622871211234) + 0.111111111111111*(-1.17164713860661*chi - 1.54994347653675)*(0.0450756322172828*chi + 1.15844745814466) + 0.111111111111111*(-0.663226213293015*chi - 0.8773658116762)*(2.27685268139129*chi + 14.8081456556019) + 0.111111111111111*(0.812072672903269*chi + 4.2162135844637)*(1.08098681346505*chi + 1.43001113948434)) + sqrt(462)*a4*(-3.51386366566103*chi - 4.64840470016245)/9 + a6*(4.47213595499958*(5.97115194657634 - 2.45663895924505*chi)*(-1.53692074687947*chi - 2.03315504052936) + 4.47213595499958*(-1.68541423153416*chi - 9.30440415378648)*(-1.34428199718753*chi - 1.77831792824971) + 4.47213595499958*(-1.53692089933246*chi - 2.03315524220571)*(-0.777787140190303*chi - 4.16644228926551) + 4.47213595499958*(-0.751476413666799*chi - 0.994109853346525)*(1.31468256533927*chi + 7.73396644485966) + 4.47213595499958*(0.355190633876517*chi + 1.84412014539348)*(0.472810382984703*chi + 0.625469345333364)),a2*(0.111111111111111*(-3.51386366566103*chi - 4.64840470016245)*(-1.65871631091199*chi - 2.1942754271398) + 0.111111111111111*(-3.17835854743534*chi - 4.2045731469552)*(-1.96920808362781*chi - 2.60501743450864) + 0.111111111111111*(-2.36823053856404*chi - 3.1328745261545)*(-1.17164713860661*chi - 1.54994347653675) + 0.111111111111111*(-2.24743867858628*chi - 2.97308191520347)*(-0.883099609846903*chi - 1.16823097527654) + 0.111111111111111*(-1.61546014809529*chi - 2.13705290239785)*(-1.47037420128217*chi - 1.94512223539893) + 0.111111111111111*(-1.52085723591917*chi - 2.01190501293761)*(-1.14114148584617*chi - 1.50958829114385) + 0.111111111111111*(-0.663226213293015*chi - 0.8773658116762)*(-0.232045388057147*chi - 0.306967194839345) + 0.111111111111111*(1.06247903840625*chi + 1.405527654421)*(1.08098681346505*chi + 1.43001113948434)) + a6*(4.47213595499958*(-1.53692089933246*chi - 2.03315524220571)*(-0.725502184167604*chi - 0.959749177470832) + 4.47213595499958*(-1.34428199718753*chi - 1.77831792824971)*(-0.832873615745164*chi - 1.10178823040444) + 4.47213595499958*(-0.751476413666799*chi - 0.994109853346525)*(-0.295282151206788*chi - 0.390621569344667) + 4.47213595499958*(0.464715309016416*chi + 0.614760569050985)*(0.472810382984703*chi + 0.625469345333364)),a2*(0.111111111111111*(-3.51386366566103*chi - 4.64840470016245)*(0.410607279002083*chi + 0.543182373376212) + 0.111111111111111*(-3.27060762832424*chi - 4.32660721030835)*(1.08098681346505*chi + 1.43001113948434) + 0.111111111111111*(-3.17835854743534*chi - 4.2045731469552)*(1.15602989223746*chi + 1.52928380150855) + 0.111111111111111*(-2.24743867858628*chi - 2.97308191520347)*(-0.948153871120563*chi - 1.2542896738041) + 0.111111111111111*(-1.75542797725841*chi - 2.32221293615546)*(-1.61546014809529*chi - 2.13705290239785) + 0.111111111111111*(-1.59112027059514*chi - 2.10485427099427)*(-1.52085723591917*chi - 2.01190501293761) + 0.111111111111111*(-1.41742893720207*chi - 1.87508223447164)*(-1.17164713860661*chi - 1.54994347653675) + 0.111111111111111*(-0.670007553568834*chi - 0.886336681638961)*(-0.663226213293015*chi - 0.8773658116762)) + a6*(4.47213595499958*(-1.53692089933246*chi - 2.03315524220571)*(0.179594591185602*chi + 0.237581312544708) + 4.47213595499958*(-1.43052369009372*chi - 1.89240496428721)*(0.472810382984703*chi + 0.625469345333364) + 4.47213595499958*(-1.34428199718753*chi - 1.77831792824971)*(0.488941115092071*chi + 0.646808298144115) + 4.47213595499958*(-0.751476413666799*chi - 0.994109853346525)*(-0.31703435446887*chi - 0.419397029494265)),a2*(0.111111111111111*(-3.99355587497338*chi - 5.28297784601025)*(-0.663226213293015*chi - 0.8773658116762) + 0.111111111111111*(-3.51386366566103*chi - 4.64840470016245)*(-2.1858445326988*chi - 2.89160051908561) + 0.111111111111111*(-3.17835854743534*chi - 4.2045731469552)*(1.17028657814921*chi + 1.54814362422978) + 0.111111111111111*(-2.24743867858628*chi - 2.97308191520347)*(3.25834076436307*chi + 4.31037967460439) + 0.111111111111111*(-1.61546014809529*chi - 2.13705290239785)*(-0.442741777666599*chi - 0.585692319362237) + 0.111111111111111*(-1.52085723591917*chi - 2.01190501293761)*(-0.00607145466176419*chi - 0.00803177956571592) + 0.111111111111111*(-1.17164713860661*chi - 1.54994347653675)*(-0.00422199685452905*chi - 0.0055851768565904) + 0.111111111111111*(-0.0117870524949459*chi - 0.0155928047960451)*(1.08098681346505*chi + 1.43001113948434)) + a6*(4.47213595499958*(-1.53692089933246*chi - 2.03315524220571)*(-0.956061607576454*chi - 1.26475062585196) + 4.47213595499958*(-1.34428199718753*chi - 1.77831792824971)*(0.494970959090065*chi + 0.654785031975718) + 4.47213595499958*(-0.751476413666799*chi - 0.994109853346525)*(1.08949189823863*chi + 1.44126230907956) + 4.47213595499958*(-0.00515551229208066*chi - 0.00682010170299101)*(0.472810382984703*chi + 0.625469345333364)),0,0,0,0,0,a2*(0.111111111111111*(-3.51386366566103*chi - 4.64840470016245)*(2.35121770487088*chi + 3.1103686626302) + 0.111111111111111*(-3.17835854743534*chi - 4.2045731469552)*(2.91987061090596*chi + 3.8626257484717) + 0.111111111111111*(-2.24743867858628*chi - 2.97308191520347)*(1.17980569405659*chi + 1.56073623092584) + 0.111111111111111*(-1.72623950379646*chi - 2.28360021519049)*(-1.17164713860661*chi - 1.54994347653675) + 0.111111111111111*(-1.61546014809529*chi - 2.13705290239785)*(2.2218832737794*chi + 2.93927529231716) + 0.111111111111111*(-1.52085723591917*chi - 2.01190501293761)*(-0.750044905431171*chi - 0.992216145950918) + 0.111111111111111*(-0.663226213293015*chi - 0.8773658116762)*(0.292106155081477*chi + 0.386420121388427) + 0.111111111111111*(0.85761998743246*chi + 1.13452460307231)*(1.08098681346505*chi + 1.43001113948434)) + a6*(4.47213595499958*(-1.53692089933246*chi - 2.03315524220571)*(1.0283938061714*chi + 1.36043713048435) + 4.47213595499958*(-1.34428199718753*chi - 1.77831792824971)*(1.23495491077464*chi + 1.63369178714383) + 4.47213595499958*(-0.751476413666799*chi - 0.994109853346525)*(0.394491809828161*chi + 0.52186361152855) + 4.47213595499958*(0.375112470996288*chi + 0.496227155967554)*(0.472810382984703*chi + 0.625469345333364)),0,0,0,0,0,0,0,0
