-6.05882352878179*a1 + a2*(17.6156032948042*(1 - 0.497023215918912*chi)**2 + 2.74509827311761*(-0.755928946018455*chi - 1)**2 + 3.53283534442988*(-0.755928946018454*chi - 1)**2 + 25.9364346917347*(0.345567506851753*chi - 1)**2 + 32.8666432361525*(0.345567576749903*chi - 1)**2 + 0.159590694169369*(0.755928946018454*chi + 1)**2) + sqrt(3003)*a4*(15.1328398799583 - 7.52137274312282*chi)/13 + 42*a5 + a6*(290.65745436427*(1 - 0.497023215918912*chi)**2 + 70.4348093951511*(-0.755928946018454*chi - 1)**2 + 2.63324645379459*(0.755928946018454*chi + 1)**2),1.34370192291164*a1 + a2*(0.0769230769230769*(15.1328398799583 - 7.52137274312282*chi)*(1.08882104768109*chi + 1.44037485720848) + 0.0769230769230769*(-7.68689769414287*chi - 31.2877794884136)*(1.08882086266404*chi + 1.44037461245393) + 0.0769230769230769*(-4.04358527547895*chi - 5.34916052199995)*(1.20253561141968*chi + 5.43873424635938) + 0.0769230769230769*(-3.21062627550738*chi - 4.24725933888104)*(0.48363678245324*chi + 3.36042943903726) + 0.0769230769230769*(-3.17553735914472*chi - 4.20084106564587)*(1.49323891604979*chi + 5.51400500173745) + 0.0769230769230769*(-2.65570652769371*chi - 3.51316951372422)*(7.14302777812474*chi - 20.6704223969899) + 0.0769230769230769*(-2.09115549663453*chi - 2.76633869843036)*(5.93419296150912*chi + 30.1208103697764) + 0.0769230769230769*(-1.46251145309959*chi - 1.93472079724261)*(0.953475859703555*chi + 3.29428622683575) + 0.0769230769230769*(-1.41203764225546*chi - 1.86795022163496)*(0.0450756222021034*chi + 1.15844903165581) + 0.0769230769230769*(-1.17797133102227*chi - 1.55830959672433)*(6.62206610525329*chi + 33.4013624846285) + 0.0769230769230769*(-1.17164731225496*chi - 1.54994370625193)*(6.34541037028643*chi - 18.3622888277184)) + sqrt(3003)*a4*(1.08882086266404*chi + 1.44037461245393)/13 + a6*(5.3923022056375*(7.34181811084538 - 3.64905404814408*chi)*(0.528250226047902*chi + 0.698809364068201) + 5.3923022056375*(-3.72935979992867*chi - 15.1795160669343)*(0.528250136285401*chi + 0.698809245323574) + 5.3923022056375*(-1.96177768639292*chi - 2.59518794289566)*(0.583419754711758*chi + 2.63864535055838) + 5.3923022056375*(-1.43926142113544*chi - 1.90396389596689)*(0.676786610058149*chi + 2.49913440699877) + 5.3923022056375*(-1.24258359925486*chi - 1.64378359341796)*(0.187178164726699*chi + 1.30056074705893)),0.0382405479367245*a1 + a2*(0.0769230769230769*(1.62964967089482 - 0.00699300993257107*chi)*(-1.17797133102227*chi - 1.55830959672433) + 0.0769230769230769*(15.1328398799583 - 7.52137274312282*chi)*(-4.04358530410342*chi - 5.34916055986657) + 0.0769230769230769*(-4.6072626622342*chi - 21.3595361741764)*(-4.04358527547895*chi - 5.34916052199995) + 0.0769230769230769*(-4.12296586955991*chi - 19.9423277208007)*(-3.17553735914472*chi - 4.20084106564587) + 0.0769230769230769*(-3.21062627550738*chi - 4.24725933888104)*(3.90063195897665*chi + 20.6288549637758) + 0.0769230769230769*(-2.09115549663453*chi - 2.76633869843036)*(0.755889084165356*chi + 2.86149022799782) + 0.0769230769230769*(-2.06328859753276*chi - 2.72947425601346)*(7.14302777812474*chi - 20.6704223969899) + 0.0769230769230769*(-1.61546008611579*chi - 2.13705282040669)*(6.34541037028643*chi - 18.3622888277184) + 0.0769230769230769*(-1.46251145309959*chi - 1.93472079724261)*(4.31095698384804*chi + 28.4516407420012) + 0.0769230769230769*(-1.41203764225546*chi - 1.86795022163496)*(3.68020132899566*chi + 24.0669799340941) + 0.0769230769230769*(1.08882086266404*chi + 1.44037461245393)*(1.20253614237052*chi + 5.43873494874131)) + sqrt(3003)*a4*(-4.04358527547895*chi - 5.34916052199995)/13 + a6*(5.3923022056375*(7.34181811084538 - 3.64905404814408*chi)*(-1.96177770028031*chi - 2.59518796126696) + 5.3923022056375*(-2.23525027181521*chi - 10.3627495411825)*(-1.96177768639292*chi - 2.59518794289566) + 5.3923022056375*(-1.86866821126423*chi - 9.03854047049185)*(-1.43926142113544*chi - 1.90396389596689) + 5.3923022056375*(-1.24258359925486*chi - 1.64378359341796)*(1.50963110715457*chi + 7.9838245406947) + 5.3923022056375*(0.528250136285401*chi + 0.698809245323574)*(0.583420012306795*chi + 2.63864569132458)),a2*(0.0769230769230769*(-4.04358527547895*chi - 5.34916052199995)*(-1.78243201677002*chi - 2.35793592262639) + 0.0769230769230769*(-3.21062627550738*chi - 4.24725933888104)*(-1.08117594560047*chi - 1.43026133778197) + 0.0769230769230769*(-3.17553735914472*chi - 4.20084106564587)*(-2.10266173073264*chi - 2.78156001540562) + 0.0769230769230769*(-3.04220262976644*chi - 4.02445579811436)*(-1.17797133102227*chi - 1.55830959672433) + 0.0769230769230769*(-2.09115549663453*chi - 2.76633869843036)*(-1.23815856115304*chi - 1.63792981823825) + 0.0769230769230769*(-1.72454534677288*chi - 2.28135905610734)*(-1.46251145309959*chi - 1.93472079724261) + 0.0769230769230769*(-1.41203764225546*chi - 1.86795022163496)*(-0.404724824985342*chi - 0.535400618162678) + 0.0769230769230769*(0.877088980139753*chi + 1.16027965956253)*(1.08882086266404*chi + 1.44037461245393)) + a6*(5.3923022056375*(-1.96177768639292*chi - 2.59518794289566)*(-0.864761126522199*chi - 1.1439714421269) + 5.3923022056375*(-1.43926142113544*chi - 1.90396389596689)*(-0.952997735021593*chi - 1.26069750343748) + 5.3923022056375*(-1.24258359925486*chi - 1.64378359341796)*(-0.418439077808799*chi - 0.553542869356645) + 5.3923022056375*(0.425526722696725*chi + 0.562918942233939)*(0.528250136285401*chi + 0.698809245323574)),a2*(0.0769230769230769*(-4.04358527547895*chi - 5.34916052199995)*(0.652612534281278*chi + 0.863325234095938) + 0.0769230769230769*(-3.59523652847963*chi - 4.75605087940615)*(1.08882086266404*chi + 1.44037461245393) + 0.0769230769230769*(-3.21062627550738*chi - 4.24725933888104)*(-0.574350009377336*chi - 0.759793645160023) + 0.0769230769230769*(-3.17553735914472*chi - 4.20084106564587)*(0.987258377786138*chi + 1.30602007369359) + 0.0769230769230769*(-2.3417277864746*chi - 3.09781468061078)*(-1.46251145309959*chi - 1.93472079724261) + 0.0769230769230769*(-2.09229167656099*chi - 2.76784172319538)*(-1.17797133102227*chi - 1.55830959672433) + 0.0769230769230769*(-2.09115549663453*chi - 2.76633869843036)*(-1.43295064582685*chi - 1.89561552494362) + 0.0769230769230769*(-1.41203764225546*chi - 1.86795022163496)*(-0.973574090712915*chi - 1.28791746346111)) + a6*(5.3923022056375*(-1.96177768639292*chi - 2.59518794289566)*(0.316620182434931*chi + 0.418849131393364) + 5.3923022056375*(-1.74425771150348*chi - 2.30743606352243)*(0.528250136285401*chi + 0.698809245323574) + 5.3923022056375*(-1.43926142113544*chi - 1.90396389596689)*(0.447459039254713*chi + 0.59193266987793) + 5.3923022056375*(-1.24258359925486*chi - 1.64378359341796)*(-0.222286196100906*chi - 0.294056997382766)),a2*(0.0769230769230769*(-4.04358527547895*chi - 5.34916052199995)*(-3.52259655065383*chi - 4.65995722112199) + 0.0769230769230769*(-3.21062627550738*chi - 4.24725933888104)*(3.79479582251247*chi + 5.0200430113174) + 0.0769230769230769*(-3.17553735914472*chi - 4.20084106564587)*(2.45581730635187*chi + 3.24874092900778) + 0.0769230769230769*(-2.85121013601975*chi - 3.77179647774745)*(-1.41203764225546*chi - 1.86795022163496) + 0.0769230769230769*(-2.09115549663453*chi - 2.76633869843036)*(-0.0196279032553889*chi - 0.0259652753856971) + 0.0769230769230769*(-1.46251145309959*chi - 1.93472079724261)*(-1.18406685341608*chi - 1.56637321490686) + 0.0769230769230769*(-1.17797133102227*chi - 1.55830959672433)*(-0.0198251532872967*chi - 0.0262262126509609) + 0.0769230769230769*(-0.0462058711513765*chi - 0.061124622088818)*(1.08882086266404*chi + 1.44037461245393)) + a6*(5.3923022056375*(-1.96177768639292*chi - 2.59518794289566)*(-1.70901584619576*chi - 2.26081545785129) + 5.3923022056375*(-1.43926142113544*chi - 1.90396389596689)*(1.11305984047405*chi + 1.47243976611378) + 5.3923022056375*(-1.24258359925486*chi - 1.64378359341796)*(1.46867017427299*chi + 1.94286801955211) + 5.3923022056375*(-0.0224171473654355*chi - 0.0296550985162146)*(0.528250136285401*chi + 0.698809245323574)),0,0,0,0,0,0,a2*(0.0769230769230769*(-4.04358527547895*chi - 5.34916052199995)*(2.61562082050699*chi + 3.4601411075521) + 0.0769230769230769*(-3.21062627550738*chi - 4.24725933888104)*(1.43222972312389*chi + 1.89466183385035) + 0.0769230769230769*(-3.17553735914472*chi - 4.20084106564587)*(3.25812614202921*chi + 4.3100957559438) + 0.0769230769230769*(-2.20586488580464*chi - 2.91808495682448)*(-1.17797133102227*chi - 1.55830959672433) + 0.0769230769230769*(-2.09115549663453*chi - 2.76633869843036)*(-0.767498891926606*chi - 1.01530559977772) + 0.0769230769230769*(-1.46251145309959*chi - 1.93472079724261)*(2.66754331959674*chi + 3.52882811757233) + 0.0769230769230769*(-1.41203764225546*chi - 1.86795022163496)*(0.470516289207659*chi + 0.622434544524205) + 0.0769230769230769*(0.896086693800157*chi + 1.18541127247465)*(1.08882086266404*chi + 1.44037461245393)) + a6*(5.3923022056375*(-1.96177768639292*chi - 2.59518794289566)*(1.26898932807286*chi + 1.67871508923788) + 5.3923022056375*(-1.43926142113544*chi - 1.90396389596689)*(1.47669346352092*chi + 1.95348183357549) + 5.3923022056375*(-1.24258359925486*chi - 1.64378359341796)*(0.554304678154369*chi + 0.733276164478078) + 5.3923022056375*(0.43474361518505*chi + 0.575111744926402)*(0.528250136285401*chi + 0.698809245323574)),0,0,0,0,0,0
