-6.72549048154772*a1 + a2*(10.4178191856189*(1 - 0.864268016463855*chi)**2 + 2.09905617336492*(-0.755928946018455*chi - 1)**2 + 3.08189733797276*(-0.755928946018454*chi - 1)**2 + 23.1059938724355*(0.345567459122361*chi - 1)**2 + 23.940622176871*(0.34556755516089*chi - 1)**2 + 0.0330406317920485*(0.755928946018454*chi + 1)**2) + sqrt(33649)*a4*(14.791017642407 - 12.783403479285*chi)/21 + 110*a5 + a6*(455.258698411544*(1 - 0.864268016463855*chi)**2 + 62.158551646734*(-0.755928946018455*chi - 1)**2 + 66.5976382685133*(-0.755928946018454*chi - 1)**2 + 1.44387560931252*(0.755928946018454*chi + 1)**2),1.08895683288974*a1 + a2*(0.0476190476190476*(2.1445397173011 - 0.0818705083947547*chi)*(-2.67792052123705*chi - 3.54255586499485) + 0.0476190476190476*(14.791017642407 - 12.783403479285*chi)*(0.629671983821259*chi + 0.832977738367869) + 0.0476190476190476*(-13.9402146217565*chi - 44.8450343137633)*(0.629672598661068*chi + 0.832978551724484) + 0.0476190476190476*(-4.3261949493456*chi - 5.72301797957607)*(1.02766271207973*chi + 5.56820979657953) + 0.0476190476190476*(-4.13142951462849*chi - 5.46536752744964)*(2.36948156935034*chi + 8.07507612309798) + 0.0476190476190476*(-3.85633422416939*chi - 5.10145066474971)*(7.74836952267294*chi - 22.4221556883876) + 0.0476190476190476*(-3.23839852965816*chi - 4.28399857779635)*(6.9533765865021*chi + 34.7229692321072) + 0.0476190476190476*(-2.59971988796539*chi - 3.43910615099256)*(2.56504419533245*chi + 7.56980368822063) + 0.0476190476190476*(-1.10764337208419*chi - 1.46527445194188)*(7.61210576752596*chi - 22.0278430928029) + 0.0476190476190476*(-1.01046364761668*chi - 1.33671776023247)*(1.40982877741819*chi + 4.4634107485293) + 0.0476190476190476*(-0.974015363314711*chi - 1.28850121224347)*(6.89220855584063*chi + 33.8499408963573)) + sqrt(33649)*a4*(0.629672598661068*chi + 0.832978551724484)/21 + a6*(6.86606562325595*(8.14282593563607 - 7.03758401980262*chi)*(0.346650209252862*chi + 0.458575122805787) + 6.86606562325595*(-7.67443754815909*chi - 24.6883153899867)*(0.346650547737587*chi + 0.458575570578989) + 6.86606562325595*(-2.27445549835032*chi - 3.00882180835921)*(1.30445899284167*chi + 4.44553180025125) + 6.86606562325595*(-1.96345380674075*chi - 2.59740524169955)*(0.466407151712774*chi + 2.52714518181364) + 6.86606562325595*(-1.29901505569497*chi - 1.71843539334881)*(1.28168847870283*chi + 3.78244171811515)),0.0969834518287861*a1 + a2*(0.0476190476190476*(2.86354683715586 - 0.15629436826371*chi)*(-0.974015363314711*chi - 1.28850121224347) + 0.0476190476190476*(14.791017642407 - 12.783403479285*chi)*(-4.13142979642367*chi - 5.46536790022962) + 0.0476190476190476*(-11.5520420434549*chi - 39.6010446566112)*(-4.13142951462849*chi - 5.46536752744964) + 0.0476190476190476*(-4.94667594783777*chi - 17.9787091348258)*(-2.59971988796539*chi - 3.43910615099256) + 0.0476190476190476*(-4.3261949493456*chi - 5.72301797957607)*(4.13766908518218*chi + 17.2269647414332) + 0.0476190476190476*(-3.26553169657229*chi - 4.31989238376456)*(7.74836952267294*chi - 22.4221556883876) + 0.0476190476190476*(-3.23839852965816*chi - 4.28399857779635)*(1.17043145277269*chi + 3.80672430186434) + 0.0476190476190476*(-2.67792052123705*chi - 3.54255586499485)*(4.48819597897371*chi + 30.0700145736745) + 0.0476190476190476*(-1.26012409661802*chi - 1.6669874903656)*(7.61210576752596*chi - 22.0278430928029) + 0.0476190476190476*(-1.01046364761668*chi - 1.33671776023247)*(4.22162540581082*chi + 29.039110402583) + 0.0476190476190476*(0.629672598661068*chi + 0.832978551724484)*(2.3694809116435*chi + 8.07507525303361)) + sqrt(33649)*a4*(-4.13142951462849*chi - 5.46536752744964)/21 + a6*(6.86606562325595*(8.14282593563607 - 7.03758401980262*chi)*(-2.27445565348563*chi - 3.00882201358393) + 6.86606562325595*(-6.3596886864165*chi - 21.8013676478625)*(-2.27445549835032*chi - 3.00882180835921) + 6.86606562325595*(-2.47173034357731*chi - 8.9835116299308)*(-1.29901505569497*chi - 1.71843539334881) + 6.86606562325595*(-1.96345380674075*chi - 2.59740524169955)*(1.87789089753419*chi + 7.81849867983229) + 6.86606562325595*(0.346650547737587*chi + 0.458575570578989)*(1.30445863075757*chi + 4.44553132125901)),a2*(0.0476190476190476*(-4.59470292262657*chi - 6.07822064074577)*(-0.974015363314711*chi - 1.28850121224347) + 0.0476190476190476*(-4.3261949493456*chi - 5.72301797957607)*(-0.89796612945906*chi - 1.18789753215395) + 0.0476190476190476*(-4.13142951462849*chi - 5.46536752744964)*(-1.29648583606341*chi - 1.71508955027072) + 0.0476190476190476*(-3.23839852965816*chi - 4.28399857779635)*(-1.08790053398124*chi - 1.43915713204437) + 0.0476190476190476*(-2.67792052123705*chi - 3.54255586499485)*(-0.504107068832791*chi - 0.666870969140643) + 0.0476190476190476*(-2.59971988796539*chi - 3.43910615099256)*(-1.78886764719332*chi - 2.36644946144138) + 0.0476190476190476*(-2.29998311536762*chi - 3.04259167145515)*(-1.01046364761668*chi - 1.33671776023247) + 0.0476190476190476*(-0.310101196061365*chi - 0.410225323021028)*(0.629672598661068*chi + 0.832978551724484)) + a6*(6.86606562325595*(-2.27445549835032*chi - 3.00882180835921)*(-0.71374794799879*chi - 0.94419978459373) + 6.86606562325595*(-1.96345380674075*chi - 2.59740524169955)*(-0.407544051032038*chi - 0.539130103667294) + 6.86606562325595*(-1.29901505569497*chi - 1.71843539334881)*(-0.893852455838389*chi - 1.18245565346636) + 6.86606562325595*(-0.170718480838032*chi - 0.225839322250089)*(0.346650547737587*chi + 0.458575570578989)),a2*(0.0476190476190476*(-4.3261949493456*chi - 5.72301797957607)*(0.133762405255167*chi + 0.176951029537506) + 0.0476190476190476*(-4.13142951462849*chi - 5.46536752744964)*(-0.0703025638103614*chi - 0.0930015501862329) + 0.0476190476190476*(-3.33109771606064*chi - 4.40662807477585)*(-0.974015363314711*chi - 1.28850121224347) + 0.0476190476190476*(-3.26314200829521*chi - 4.31673112331849)*(-1.01046364761668*chi - 1.33671776023247) + 0.0476190476190476*(-3.23839852965816*chi - 4.28399857779635)*(-0.967688204516302*chi - 1.28013116790037) + 0.0476190476190476*(-2.88888337148163*chi - 3.82163348380511)*(0.629672598661068*chi + 0.832978551724484) + 0.0476190476190476*(-2.67792052123705*chi - 3.54255586499485)*(-0.936166462784804*chi - 1.2384318231438) + 0.0476190476190476*(-2.59971988796539*chi - 3.43910615099256)*(0.906295568515404*chi + 1.19891634430583)) + a6*(6.86606562325595*(-2.27445549835032*chi - 3.00882180835921)*(-0.0387033234478355*chi - 0.0511996843773339) + 6.86606562325595*(-1.96345380674075*chi - 2.59740524169955)*(0.0607083838967507*chi + 0.0803096431437203) + 6.86606562325595*(-1.59040270325174*chi - 2.10390501862449)*(0.346650547737587*chi + 0.458575570578989) + 6.86606562325595*(-1.29901505569497*chi - 1.71843539334881)*(0.452853245405806*chi + 0.599068533876132)),a2*(0.0476190476190476*(-4.3261949493456*chi - 5.72301797957607)*(2.80025522719913*chi + 3.70438946933879) + 0.0476190476190476*(-4.13142951462849*chi - 5.46536752744964)*(-3.62591406385931*chi - 4.79663344413165) + 0.0476190476190476*(-3.23839852965816*chi - 4.28399857779635)*(-0.0665965834059179*chi - 0.0880989989293148) + 0.0476190476190476*(-2.74705104618152*chi - 3.63400695349805)*(-1.01046364761668*chi - 1.33671776023247) + 0.0476190476190476*(-2.67792052123705*chi - 3.54255586499485)*(-1.52433648194827*chi - 2.01650762280911) + 0.0476190476190476*(-2.59971988796539*chi - 3.43910615099256)*(3.6649449221273*chi + 4.84826641634891) + 0.0476190476190476*(-0.974015363314711*chi - 1.28850121224347)*(-0.118442600258407*chi - 0.15668483245979) + 0.0476190476190476*(-0.212822685147114*chi - 0.281537949126132)*(0.629672598661068*chi + 0.832978551724484)) + a6*(6.86606562325595*(-2.27445549835032*chi - 3.00882180835921)*(-1.99615657241393*chi - 2.64066693427717) + 6.86606562325595*(-1.96345380674075*chi - 2.59740524169955)*(1.27090245586864*chi + 1.68124591942483) + 6.86606562325595*(-1.29901505569497*chi - 1.71843539334881)*(1.83128138311168*chi + 2.42255756014796) + 6.86606562325595*(-0.117164222381768*chi - 0.154993697488213)*(0.346650547737587*chi + 0.458575570578989)),0,0,0,a2*(0.0476190476190476*(-4.3261949493456*chi - 5.72301797957607)*(1.21045541758251*chi + 1.60128200402708) + 0.0476190476190476*(-4.13142951462849*chi - 5.46536752744964)*(2.2880008383253*chi + 3.02674060885803) + 0.0476190476190476*(-3.23839852965816*chi - 4.28399857779635)*(-0.541552449029096*chi - 0.716406551014485) + 0.0476190476190476*(-3.12609353865346*chi - 4.13543303920147)*(-0.974015363314711*chi - 1.28850121224347) + 0.0476190476190476*(-2.67792052123705*chi - 3.54255586499485)*(0.43619047695338*chi + 0.577025763136647) + 0.0476190476190476*(-2.59971988796539*chi - 3.43910615099256)*(3.27326813785523*chi + 4.33012673359822) + 0.0476190476190476*(-1.01046364761668*chi - 1.33671776023247)*(3.71746870802406*chi + 4.91774885404812) + 0.0476190476190476*(0.629672598661068*chi + 0.832978551724484)*(0.658078743199028*chi + 0.870556348801284)) + a6*(6.86606562325595*(-2.27445549835032*chi - 3.00882180835921)*(1.25960180817149*chi + 1.66629656769453) + 6.86606562325595*(-1.96345380674075*chi - 2.59740524169955)*(0.54936805330556*chi + 0.726745623645094) + 6.86606562325595*(-1.29901505569497*chi - 1.71843539334881)*(1.63557028281549*chi + 2.16365611004868) + 6.86606562325595*(0.346650547737587*chi + 0.458575570578989)*(0.362288842280077*chi + 0.479263089723293)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
