0,2.22533334509523e-15*v3,-6.82989696703655e-15*v3,2.14885837557876e-7*v3,7.13311447514132e-8*v3,-1.47628346257384e-7*v3,-0.167154999186854*v3,0.823864087834274*v3,6.2785814705161*v3,4.79847765734382*v3,-12.5579656103355*v3,-8.00306721505454e-8*v3,0.0748000303696515*v3,-0.590113951866523*v3,-2.71574245282012*v3,-1.10777339662174*v3,-0.109615546733736*v3,5.15567939504527*v3,-0.129395272990191*v3,1.7558162954346*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.16354356397598e-8*v3,0.00553515563465082*v3,-0.439794248246513*v3,5.78737735861827*v3,-0.142211174310374*v3,-0.0357589972157783*v3,-3.72198740204351*v3,-0.600686789195156*v3,-0.0144171266797395*v3,-5.18123148687951e-8*v3,-8.00306721505454e-8*v3,-8.07702102110104*v3,3.02656679588648*v3,1.19524044790707*v3,1.20774055138935*v3,0.198090206520073*v3,0.00235252853923321*v3,-3.70734448202692e-15*v3,-2.19951867732395*v3,-3.41977892927946e-8*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.87988512198313e-9*v3,0.00120869645925886*v3,-0.0960487132442087*v3,-2.1476255460795*v3,-0.355699808241106*v3,-0.0248135303876276*v3,6.63491104283893*v3,-0.49334944221732*v3,-0.0975874134263975*v3,-2.71850366002763*v3,0.0748000303696515*v3,3.02656679588648*v3,-5.16894815201568*v3,0.403765677468377*v3,-0.579535694088238*v3,1.28805644519475*v3,0.0267710594748338*v3,0.644994543246376*v3,3.71689004901741*v3,-0.598162875115237*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45082147309499e-7*v3,0.019749265446424*v3,-1.56927148877165*v3,-0.935164376443342*v3,3.03632944914336*v3,-0.586301287670976*v3,-0.485328286971087*v3,2.58721932352271*v3,-0.133826740137923*v3,-2.28662563240629*v3,-0.590113951866523*v3,1.19524044790707*v3,0.403765677468377*v3,-13.0290561324428*v3,2.83750131540992*v3,5.70419929344187*v3,1.68249902007886*v3,0.812807991643414*v3,-3.21644654483925*v3,-3.24507651789794*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.29442927646711e-8*v3,5.3653297105886e-10*v3,-0.852302688823061*v3,-0.288288074458278*v3,-0.0069944114192299*v3,0.798340478251038*v3,-1.61012723574024*v3,-0.177715683546481*v3,4.63088797928463*v3,-2.71574245282012*v3,1.20774055138935*v3,-0.579535694088238*v3,2.83750131540992*v3,-7.96299563795305*v3,0.310188044165955*v3,1.06629562783052*v3,1.8454597690853*v3,8.71906367377453*v3,-4.16408525166745*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.27533094141654e-8*v3,5.62169226183673e-8*v3,-0.0887172597448452*v3,-1.40131367769773*v3,-0.208558205345923*v3,-2.01362422123829*v3,2.31106306061117*v3,-0.914087583636902*v3,2.6186398608182*v3,-1.10777339662174*v3,0.198090206520073*v3,1.28805644519475*v3,5.70419929344187*v3,0.310188044165955*v3,-12.6149768886262*v3,1.63357145124052*v3,4.34760929511562*v3,-1.27968751552031*v3,6.52704363801979*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.36732202707458e-8*v3,7.41767543247025e-8*v3,7.03340179956392e-5*v3,-0.0312075623033258*v3,-3.60647144449179*v3,-0.0116168450424391*v3,-0.904733892879387*v3,4.71833375768261*v3,-1.56540572368673*v3,-0.109615546733736*v3,0.00235252853923321*v3,0.0267710594748338*v3,1.68249902007886*v3,1.06629562783052*v3,1.63357145124052*v3,-11.0458381113355*v3,6.94466734192384*v3,-0.78213031669694*v3,-7.4651572245849*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-9.94885222883212e-8*v3,-1.24715394906888e-8*v3,2.52072296218017e-7*v3,-0.717023669961968*v3,-1.29731497729204*v3,-3.25645661321085*v3,0.303172625814036*v3,5.15567939504527*v3,-3.70734448202692e-15*v3,0.644994543246376*v3,0.812807991643414*v3,1.8454597690853*v3,4.34760929511562*v3,6.94466734192384*v3,-16.1808013003164*v3,-3.82387610684319*v3,8.60931488527746*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.23910455948841e-8*v3,2.30385216128668e-8*v3,1.57557675036251*v3,-0.0950422334346687*v3,0.0011580544432244*v3,-4.72645158482235*v3,1.44837290688576*v3,-0.0571903462393437*v3,1.35239952535456*v3,-0.129395272990191*v3,-2.19951867732395*v3,3.71689004901741*v3,-3.21644654483925*v3,8.71906367377453*v3,-1.27968751552031*v3,-0.78213031669694*v3,-3.82387610684319*v3,-14.9568008170937*v3,7.86938815118552*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.02827278516786e-8*v3,-2.46910918913158e-8*v3,-1.17901301001712e-7*v3,0.807529763488722*v3,0.922874559543987*v3,-0.0461496684561906*v3,-3.18498914702923*v3,1.7558162954346*v3,-3.41977892927946e-8*v3,-0.598162875115237*v3,-3.24507651789794*v3,-4.16408525166745*v3,6.52704363801979*v3,-7.4651572245849*v3,8.60931488527746*v3,7.86938815118552*v3,-16.5458679548135*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.94615382068394*v3,3.81832964857179*v3,0.334418187063235*v3,3.79550665731606e-7*v3,-3.65283394985907e-8*v3,3.95638309390929e-15*v3,-1.41695773912556*v3,-1.27598559500895e-7*v3,5.68199105855368e-9*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81832964857179*v3,-8.37837688129625*v3,0.292573125482658*v3,3.60186915763302*v3,0.440237492070212*v3,-3.60368988810539e-7*v3,3.0760893118079*v3,-1.09970558948801*v3,-0.0644417218451811*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334418187063235*v3,0.292573125482658*v3,-11.7040409520862*v3,0.560732166400051*v3,6.0784522432886*v3,1.45498139702016e-7*v3,-1.09025408172523*v3,-0.388878717977959*v3,-2.98905762314481*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79550665731606e-7*v3,3.60186915763302*v3,0.560732166400051*v3,-11.2087791487803*v3,1.01864000436413*v3,2.50214014556739*v3,3.56374131047806*v3,2.76139689451681*v3,-1.61939768506077*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.65283394985907e-8*v3,0.440237492070212*v3,6.0784522432886*v3,1.01864000436413*v3,-12.8712206663914*v3,5.1542074130023*v3,-0.178595848803496*v3,-1.32806388712828*v3,5.47086738761182*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95638309390929e-15*v3,-3.60368988810539e-7*v3,1.45498139702016e-7*v3,2.50214014556739*v3,5.1542074130023*v3,-19.1971435915944*v3,-1.5847623067332*v3,4.65638197498851*v3,1.8295714481847*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41695773912556*v3,3.0760893118079*v3,-1.09025408172523*v3,3.56374131047806*v3,-0.178595848803496*v3,-1.5847623067332*v3,-15.4657133487095*v3,4.79327539651099*v3,2.97559005817657*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27598559500895e-7*v3,-1.09970558948801*v3,-0.388878717977959*v3,2.76139689451681*v3,-1.32806388712828*v3,4.65638197498851*v3,4.79327539651099*v3,-16.8395659174719*v3,1.32600642670751*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68199105855368e-9*v3,-0.0644417218451811*v3,-2.98905762314481*v3,-1.61939768506077*v3,5.47086738761182*v3,1.8295714481847*v3,2.97559005817657*v3,1.32600642670751*v3,-18.1890040291544*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9308997206154e-14*v3,1.69573027220611e-8*v3,-5.9584994824471e-7*v3,9.75827135143868e-8*v3,2.48361070731151e-7*v3,2.28231834999575e-8*v3,4.45234206461758e-15*v3,-6.19824666804125e-15*v3,-2.13659703320091e-15*v3,-2.2553722638843e-15*v3,0,0,-1.23436383208974e-7*v3,-9.77518769770173e-9*v3,-6.51016114130555e-8*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69573027220611e-8*v3,-0.00658301914562171*v3,0.231315780813281*v3,-0.0202623734747567*v3,-0.10712285966006*v3,-0.0146810539836903*v3,-1.34490730981973e-8*v3,-1.13333607466746e-7*v3,-7.53548607763913e-8*v3,2.37148245423825e-8*v3,2.34096653710554e-15*v3,-6.57178603869369e-15*v3,0.0248414412172703*v3,0.00530453242064619*v3,0.0353274273145057*v3,7.02738893460454e-8*v3,1.62159523678903e-8*v3,0,-2.54224580732348e-8*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9584994824471e-7*v3,0.231315780813281*v3,-8.12803202751532*v3,0.711982331574332*v3,3.76411507315288*v3,0.515871407704809*v3,3.92292560380997e-7*v3,-4.89334574771046e-8*v3,-1.05387061710229e-7*v3,-4.11968909775681e-9*v3,-1.18351200676998e-14*v3,7.39770573423484e-15*v3,-0.872882609938477*v3,-0.186391869275096*v3,-1.24134652431753*v3,-6.44925502486122e-8*v3,4.93537932784207e-8*v3,0,1.56843250484067e-7*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75827135143868e-8*v3,-0.0202623734747567*v3,0.711982331574332*v3,-4.93410710175731*v3,0.760266168668458*v3,0.125227729239206*v3,2.33237063029673*v3,0.592180741211837*v3,0.00491897825137085*v3,0.000677175115162636*v3,-1.19656771930106e-7*v3,8.06049465832397e-8*v3,6.68633180206589*v3,-1.99635676420293*v3,-1.84717744291207*v3,-0.462174263806483*v3,0.0588301047963037*v3,5.28287347131701e-8*v3,0.972610378590541*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48361070731151e-7*v3,-0.10712285966006*v3,3.76411507315288*v3,0.760266168668458*v3,-8.64035775445421*v3,0.463563300068283*v3,1.21915846829293*v3,3.33643383514651*v3,0.675768919114112*v3,-0.0131638948388207*v3,2.80375509149426e-8*v3,3.52164728619998e-7*v3,-0.269118655844512*v3,-0.500807260879199*v3,3.28026449172852*v3,-0.864672039873017*v3,-0.108115550774544*v3,-1.47510419237408e-7*v3,-0.136285088074822*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28231834999575e-8*v3,-0.0146810539836903*v3,0.515871407704809*v3,0.125227729239206*v3,0.463563300068283*v3,-12.70282619171*v3,0.0875910560746936*v3,0.894996480374448*v3,5.74851174260039*v3,0.901273302204857*v3,4.43467364967042e-7*v3,-1.83002707369859e-8*v3,-0.244310212108554*v3,-0.173951126463751*v3,-1.607228194643*v3,-0.541950813324139*v3,-2.28140556283265*v3,8.66716900398657e-8*v3,0.00558161731315192*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45234206461758e-15*v3,-1.34490730981973e-8*v3,3.92292560380997e-7*v3,2.33237063029673*v3,1.21915846829293*v3,0.0875910560746936*v3,-11.1442126001585*v3,2.77006459315431*v3,0.482176258452997*v3,-0.00528476479040891*v3,2.81768123995619*v3,-0.502525015042635*v3,-3.37590229410287*v3,7.67069585345974*v3,-0.583926060408656*v3,-1.47401979994632*v3,-0.498384838102929*v3,-0.356214783657738*v3,-5.06580040865238*v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
