-3.9393944099222*a1 + a2*(8.82305955839761*(1 - 0.482182621457795*chi)**2 + 0.301881893262378*(-0.755928946018455*chi - 1)**2 + 3.9085543448467*(-0.755928946018454*chi - 1)**2 + 11.797193691242*(0.328664752176268*chi - 1)**2 + 16.7810304315841*(0.328664825654335*chi - 1)**2 + 0.105450571070976*(0.755928946018454*chi + 1)**2) + sqrt(462)*a4*(8.91109061931134 - 4.29677303486751*chi)/9 + 20*a5 + a6*(67.9375585996616*(1 - 0.482182621457795*chi)**2 + 23.2908809345799*(-0.755928946018454*chi - 1)**2 + 0.811969397246512*(0.755928946018454*chi + 1)**2),1.11687742498909*a1 + a2*(0.111111111111111*(0.562653344989947 - 0.00753766806872408*chi)*(-0.624146940300962*chi - 0.825668792799112) + 0.111111111111111*(8.91109061931134 - 4.29677303486751*chi)*(0.73642157682509*chi + 0.974194176190618) + 0.111111111111111*(-4.55757696524035*chi - 17.2801464599286)*(0.736421905330587*chi + 0.974194610762542) + 0.111111111111111*(-2.85028350673198*chi - 3.77057066242096)*(0.991837678057661*chi + 4.49700350944853) + 0.111111111111111*(-2.34413107404154*chi - 3.10099393122633)*(1.42515685342358*chi + 5.01760024678372) + 0.111111111111111*(-1.9811520836798*chi - 2.62081786140709)*(0.278033761483419*chi + 2.33239483182468) + 0.111111111111111*(-1.940752165212*chi - 2.56737379278054)*(4.03909245902782*chi - 12.2893968071772) + 0.111111111111111*(-1.37068029149927*chi - 1.8132395891423)*(3.04664160386739*chi + 15.2721394456386) + 0.111111111111111*(-1.07841367200931*chi - 1.42660719329431)*(0.950077885201151*chi + 3.15985749769821) + 0.111111111111111*(-0.823615219281012*chi - 1.08954052311274)*(3.57516416824151*chi + 17.5658431719791) + 0.111111111111111*(-0.813042562202632*chi - 1.07555421244946)*(3.38659872168923*chi - 10.3041129274275)) + sqrt(462)*a4*(0.736421905330587*chi + 0.974194610762542)/9 + a6*(4.47213595499958*(3.89760181719758 - 1.879355861615*chi)*(0.322101771677281*chi + 0.426100592355697) + 4.47213595499958*(-1.99342830419016*chi - 7.5581242656988)*(0.322101915361559*chi + 0.42610078243213) + 4.47213595499958*(-1.24667907105465*chi - 1.64920139335981)*(0.433817643822965*chi + 1.96693421705154) + 4.47213595499958*(-0.991446734171836*chi - 1.31156074839292)*(0.602767961082187*chi + 2.12218652495256) + 4.47213595499958*(-0.662438124322352*chi - 0.876323267962515)*(0.0929661912240818*chi + 0.779883215579932)),0.0379093811500794*a1 + a2*(0.111111111111111*(1.17935249066904 - 0.110599471315612*chi)*(-0.823615219281012*chi - 1.08954052311274) + 0.111111111111111*(8.91109061931134 - 4.29677303486751*chi)*(-2.85028326473612*chi - 3.77057034229052) + 0.111111111111111*(-2.9057074749343*chi - 14.326670962655)*(-2.34413107404154*chi - 3.10099393122633) + 0.111111111111111*(-2.85028350673198*chi - 3.77057066242096)*(-1.45861297439739*chi - 6.57106062357438) + 0.111111111111111*(-1.9811520836798*chi - 2.62081786140709)*(2.4416617554987*chi + 14.4834749716942) + 0.111111111111111*(-1.37068029149927*chi - 1.8132395891423)*(0.674056013823526*chi + 2.60971600560674) + 0.111111111111111*(-1.36849509190358*chi - 1.81034884179468)*(4.03909245902782*chi - 12.2893968071772) + 0.111111111111111*(-1.31252629032289*chi - 1.73630907671426)*(3.38659872168923*chi - 10.3041129274275) + 0.111111111111111*(-1.07841367200931*chi - 1.42660719329431)*(1.46126299896662*chi + 12.9013834020953) + 0.111111111111111*(-0.624146940300962*chi - 0.825668792799112)*(1.01411175971664*chi + 8.57139431630227) + 0.111111111111111*(0.736421905330587*chi + 0.974194610762542)*(0.991837066024439*chi + 4.49700269980468)) + sqrt(462)*a4*(-2.85028350673198*chi - 3.77057066242096)/9 + a6*(4.47213595499958*(3.89760181719758 - 1.879355861615*chi)*(-1.24667896520863*chi - 1.64920125333868) + 4.47213595499958*(-1.24667907105465*chi - 1.64920139335981)*(-0.637979437363032*chi - 2.87410137787806) + 4.47213595499958*(-1.22896463358399*chi - 6.0594440706719)*(-0.991446734171836*chi - 1.31156074839292) + 4.47213595499958*(-0.662438124322352*chi - 0.876323267962515)*(0.816418813510734*chi + 4.84284173484459) + 4.47213595499958*(0.322101915361559*chi + 0.42610078243213)*(0.433817376127135*chi + 1.96693386292325)),a2*(0.111111111111111*(-2.85028350673198*chi - 3.77057066242096)*(-1.02173353514605*chi - 1.35162642008566) + 0.111111111111111*(-2.34413107404154*chi - 3.10099393122633)*(-1.22917169046675*chi - 1.62604130578794) + 0.111111111111111*(-2.19383558027626*chi - 2.90217168138803)*(-0.823615219281012*chi - 1.08954052311274) + 0.111111111111111*(-1.9811520836798*chi - 2.62081786140709)*(-0.637737898812144*chi - 0.843647940948904) + 0.111111111111111*(-1.37068029149927*chi - 1.8132395891423)*(-0.853653966570378*chi - 1.12927805062453) + 0.111111111111111*(-1.26915902716943*chi - 1.67893958004149)*(-1.07841367200931*chi - 1.42660719329431) + 0.111111111111111*(-0.624146940300962*chi - 0.825668792799112)*(-0.201181167057291*chi - 0.266137668251666) + 0.111111111111111*(0.28502844370125*chi + 0.377057189306641)*(0.736421905330587*chi + 0.974194610762542)) + a6*(4.47213595499958*(-1.24667907105465*chi - 1.64920139335981)*(-0.446893725291809*chi - 0.591184829798671) + 4.47213595499958*(-0.991446734171836*chi - 1.31156074839292)*(-0.519876329333682*chi - 0.687731739963018) + 4.47213595499958*(-0.662438124322352*chi - 0.876323267962515)*(-0.213240518473328*chi - 0.28209069066145) + 4.47213595499958*(0.124667947794795*chi + 0.164920193162905)*(0.322101915361559*chi + 0.42610078243213)),a2*(0.111111111111111*(-2.85028350673198*chi - 3.77057066242096)*(0.143456301404648*chi + 0.189774848760912) + 0.111111111111111*(-2.34413107404154*chi - 3.10099393122633)*(0.777982265820506*chi + 1.0291737998898) + 0.111111111111111*(-2.29285726137568*chi - 3.03316505268433)*(0.736421905330587*chi + 0.974194610762542) + 0.111111111111111*(-1.9811520836798*chi - 2.62081786140709)*(-0.540655990550526*chi - 0.71522064791699) + 0.111111111111111*(-1.58086625544739*chi - 2.09128948398385)*(-1.07841367200931*chi - 1.42660719329431) + 0.111111111111111*(-1.47846896288135*chi - 1.95583059845582)*(-0.823615219281012*chi - 1.08954052311274) + 0.111111111111111*(-1.37068029149927*chi - 1.8132395891423)*(-1.08971784399898*chi - 1.44156120722539) + 0.111111111111111*(-0.624146940300962*chi - 0.825668792799112)*(-0.575274633153956*chi - 0.76101680744464)) + a6*(4.47213595499958*(-1.24667907105465*chi - 1.64920139335981)*(0.062746027947633*chi + 0.0830051928532727) + 4.47213595499958*(-1.00286766348732*chi - 1.32666921774793)*(0.322101915361559*chi + 0.42610078243213) + 4.47213595499958*(-0.991446734171836*chi - 1.31156074839292)*(0.329046436537993*chi + 0.435287520435763) + 4.47213595499958*(-0.662438124322352*chi - 0.876323267962515)*(-0.180779226004044*chi - 0.239148437106721)),a2*(0.111111111111111*(-3.16401641364338*chi - 4.18560028731343)*(-0.624146940300962*chi - 0.825668792799112) + 0.111111111111111*(-2.85028350673198*chi - 3.77057066242096)*(-1.95318817848048*chi - 2.58382509198529) + 0.111111111111111*(-2.34413107404154*chi - 3.10099393122633)*(1.19825200512484*chi + 1.58513840677241) + 0.111111111111111*(-1.9811520836798*chi - 2.62081786140709)*(2.69034485794231*chi + 3.55899171755838) + 0.111111111111111*(-1.37068029149927*chi - 1.8132395891423)*(-0.0277607026941049*chi - 0.0367239577745012) + 0.111111111111111*(-1.07841367200931*chi - 1.42660719329431)*(-0.56155727803023*chi - 0.742870452293172) + 0.111111111111111*(-0.823615219281012*chi - 1.08954052311274)*(-0.0244480839768701*chi - 0.0323417751174106) + 0.111111111111111*(-0.0597764365771367*chi - 0.0790767927223644)*(0.736421905330587*chi + 0.974194610762542)) + a6*(4.47213595499958*(-1.24667907105465*chi - 1.64920139335981)*(-0.854300569817645*chi - 1.13013342631913) + 4.47213595499958*(-0.991446734171836*chi - 1.31156074839292)*(0.506798894631615*chi + 0.67043191995884) + 4.47213595499958*(-0.662438124322352*chi - 0.876323267962515)*(0.899571020396045*chi + 1.19002060330427) + 4.47213595499958*(-0.0261454807028603*chi - 0.0345872199240033)*(0.322101915361559*chi + 0.42610078243213)),0,a2*(0.111111111111111*(-2.85028350673198*chi - 3.77057066242096)*(1.59687876950098*chi + 2.11247204900921) + 0.111111111111111*(-2.34413107404154*chi - 3.10099393122633)*(2.22539474221655*chi + 2.94392052842784) + 0.111111111111111*(-1.9811520836798*chi - 2.62081786140709)*(0.752320652926497*chi + 0.995226676910625) + 0.111111111111111*(-1.69333753123453*chi - 2.24007499666932)*(-0.823615219281012*chi - 1.08954052311274) + 0.111111111111111*(-1.37068029149927*chi - 1.8132395891423)*(-0.470590606103444*chi - 0.622532856536433) + 0.111111111111111*(-1.07841367200931*chi - 1.42660719329431)*(2.10993869972036*chi + 2.79118654052553) + 0.111111111111111*(-0.624146940300962*chi - 0.825668792799112)*(0.180600365483965*chi + 0.238911826878973) + 0.111111111111111*(0.581991626268035*chi + 0.769902554113634)*(0.736421905330587*chi + 0.974194610762542)) + a6*(4.47213595499958*(-1.24667907105465*chi - 1.64920139335981)*(0.69845520147255*chi + 0.923969382507942) + 4.47213595499958*(-0.991446734171836*chi - 1.31156074839292)*(0.9412273800926*chi + 1.24512678744494) + 4.47213595499958*(-0.662438124322352*chi - 0.876323267962515)*(0.251553571439063*chi + 0.332774095718941) + 4.47213595499958*(0.254556004090033*chi + 0.336745940780284)*(0.322101915361559*chi + 0.42610078243213)),0
